#{"t_start": 1776947530.581552, "env_id": "None"}
r,l,t
278.287609,182,1909.322462
284.062531,185,1911.06409
279.42507,190,1912.849831
281.513195,181,1914.550498
286.45238,179,1916.232599
280.168047,190,1918.013202
284.935439,185,1919.755096
277.89405,176,1921.40602
282.620371,181,1923.10248
282.437827,166,1927.877116
282.754101,157,1929.349001
289.53862,179,1931.028377
290.622834,161,1932.547212
283.575687,179,1934.233547
275.896825,190,1936.019164
287.385971,157,1937.498604
278.370172,190,1939.281876
276.726426,190,1941.064701
277.030206,176,1942.715999
281.53083,166,1944.275744
288.574605,190,1946.065379
282.835271,154,1947.51533
294.1497,174,1949.151526
278.026103,190,1950.940494
288.935644,179,1952.624282
284.013659,179,1954.315048
282.046725,179,1955.999659
279.039778,187,1957.758739
275.628444,190,1959.54915
286.355341,154,1961.000213
280.254895,190,1962.790151
281.378527,187,1964.545702
281.954724,190,1966.329932
287.45505,161,1967.841296
282.01412,181,1969.543114
291.743278,174,1971.173285
278.438072,190,1972.960953
285.836378,166,1974.520435
288.206594,185,1976.257412
280.423408,190,1978.039798
290.328788,174,1979.677943
281.050546,190,1981.462169
273.120413,190,1983.246129
289.206554,178,1984.915627
283.25173,179,1986.603712
282.652063,157,1988.083095
290.789812,190,1989.869347
292.438801,174,1991.503726
283.587218,181,1993.205236
286.285476,187,1994.964645
279.491796,190,1996.754991
290.147571,157,1998.230799
287.42752,187,1999.990117
282.525053,187,2001.745378
268.992571,190,2003.532579
284.680828,179,2005.21086
291.520421,185,2006.947584
285.752385,190,2008.736052
283.211106,187,2010.502255
284.876624,190,2012.293125
264.890312,190,2014.081135
290.32381,185,2015.822444
280.296617,190,2017.609953
283.039711,190,2019.395211
278.361109,190,2024.278283
287.947547,179,2025.967285
283.216733,187,2027.730178
286.455098,190,2029.523548
280.65959,190,2031.316771
266.326983,190,2033.108532
285.806906,157,2034.586704
290.293513,161,2036.098094
288.559545,179,2037.783094
279.941179,190,2039.572791
286.261333,154,2041.022885
285.026368,157,2042.50673
290.732511,161,2044.023382
291.090866,161,2045.53994
286.873327,187,2047.299004
291.77328,179,2048.986575
283.611152,154,2050.439049
281.784222,187,2052.201638
280.139963,187,2053.957583
284.442049,154,2055.400863
274.952053,182,2057.111233
276.358093,179,2058.793475
283.786465,166,2060.353482
288.238956,161,2061.868257
292.520369,174,2063.504452
284.175275,179,2065.190872
282.736768,154,2066.639109
285.452068,190,2068.427028
287.313022,190,2070.217839
281.740136,190,2072.005696
287.676725,178,2073.678569
288.656839,185,2075.419633
282.449832,187,2077.183086
284.373419,187,2078.947153
286.291088,190,2080.736916
272.886416,182,2082.45115
286.996215,166,2084.008329
278.880853,154,2085.457403
263.992683,190,2087.242172
284.527345,190,2089.02343
279.280469,187,2090.783381
284.513983,190,2092.567415
287.909544,190,2094.368263
277.443512,182,2096.07766
283.5365,166,2097.634467
285.3562,154,2099.083326
289.000901,178,2100.755141
288.96062,179,2102.434404
278.046783,190,2104.220524
286.626416,190,2106.003851
275.124949,190,2107.788319
286.590018,166,2109.35003
290.265801,161,2110.863461
286.082551,190,2112.653402
289.386486,178,2114.328713
277.614677,190,2116.113904
270.658477,190,2120.948218
288.762823,161,2122.46706
278.353793,182,2124.181609
274.217289,190,2125.976691
282.729221,154,2127.425788
275.47256,190,2129.218615
282.04938,179,2130.897723
278.329895,190,2132.68318
280.051317,176,2134.341496
286.957229,161,2135.85747
286.808071,157,2137.335123
275.31412,168,2138.9179
287.238621,190,2140.706247
287.724566,178,2142.384041
273.224533,182,2144.096996
285.817606,178,2145.767734
278.379675,190,2147.553265
272.107461,182,2149.26786
287.167079,190,2151.052741
289.178551,185,2152.788534
290.188689,190,2154.572087
289.741907,179,2156.253214
280.488415,190,2158.041947
285.954857,190,2159.827074
279.571616,190,2161.613109
271.389682,190,2163.396936
288.369503,157,2164.873028
281.790053,168,2166.454363
285.52889,166,2168.011398
287.284631,190,2169.800221
284.007888,168,2171.377951
278.960376,176,2173.037889
282.348702,187,2174.796541
277.837856,182,2176.508077
278.362324,168,2178.089489
282.872039,166,2179.660257
287.898678,190,2181.453434
279.235626,190,2183.246105
284.585044,187,2185.008777
282.995736,168,2186.589938
287.410511,187,2188.35412
278.560338,190,2190.148012
275.063612,190,2191.937528
288.240123,178,2193.610707
275.465244,190,2195.394142
279.126888,182,2197.103991
282.372232,166,2198.670186
286.267923,181,2200.373507
285.958066,190,2202.153766
282.659434,154,2203.602671
287.044796,190,2205.392929
288.255981,178,2207.067765
277.987482,190,2208.85333
289.983981,161,2210.365891
289.550907,190,2212.157453
289.048842,178,2213.825279
287.492075,161,2218.483193
275.848244,182,2220.206995
276.952126,190,2221.993834
273.139997,182,2223.708816
282.702874,190,2225.501206
275.904696,182,2227.213827
289.496242,178,2228.892918
283.460087,154,2230.346522
273.194268,182,2232.056166
296.361247,174,2233.702791
280.563346,190,2235.491936
292.022345,174,2237.137352
284.44828,166,2238.705398
293.993389,174,2240.348808
280.231171,168,2241.927026
290.43033,179,2243.611728
273.049315,182,2245.329569
287.25012,157,2246.814284
281.623865,190,2248.611089
291.428241,190,2250.40041
284.531203,190,2252.187838
285.483428,181,2253.89693
280.695828,154,2255.350066
286.738845,157,2256.828483
283.320698,190,2258.616699
288.025281,178,2260.294229
281.415387,187,2262.062491
278.411791,182,2263.776771
284.796125,181,2265.482281
287.427074,178,2267.165136
279.445444,190,2268.95328
293.187617,174,2270.598264
282.677409,179,2272.287865
288.126188,181,2273.99752
283.445499,179,2275.688698
281.085669,190,2277.490079
295.837361,174,2279.127826
281.034437,190,2280.922681
287.206785,161,2282.441616
274.610426,182,2284.156809
275.081626,182,2285.868043
282.651237,168,2287.456346
284.442414,187,2289.235439
286.058577,190,2291.023439
281.255423,176,2292.68694
294.355662,174,2294.334057
282.069084,190,2296.1266
285.597627,168,2297.709145
285.720319,157,2299.191831
278.625231,190,2300.984264
288.820785,157,2302.460715
276.494544,190,2304.246614
283.503045,179,2305.929824
285.084402,168,2307.508607
290.756826,179,2309.190703
283.44707,190,2310.987588
281.835478,181,2315.839576
282.930214,179,2317.529279
291.783333,161,2319.047494
282.630039,190,2320.841523
286.140317,166,2322.408577
281.508162,168,2323.996077
295.065149,174,2325.63516
281.9485,190,2327.424178
292.557957,161,2328.932989
282.119217,179,2330.629326
285.540279,166,2332.191721
289.784601,178,2333.871289
285.567297,181,2335.579335
290.47842,179,2337.270782
286.959384,166,2338.832979
294.89201,179,2340.520911
288.66184,185,2342.264556
286.617073,181,2343.969719
287.565163,185,2345.72544
277.858906,190,2347.522238
289.297653,157,2348.999835
288.293113,178,2350.674946
282.872879,168,2352.255898
288.33455,190,2354.052114
279.256863,190,2355.840023
285.173012,187,2357.601518
289.90917,161,2359.118267
280.275357,190,2360.90396
283.889237,166,2362.466826
280.820501,168,2364.053368
287.899733,157,2365.530035
284.507265,168,2367.113857
281.619779,154,2368.56568
290.160459,174,2370.208575
281.052024,168,2371.793196
285.221003,187,2373.555507
292.884382,179,2375.242589
284.603968,179,2376.932275
284.296528,187,2378.692806
291.235414,157,2380.172711
292.321564,179,2381.856448
291.773606,179,2383.544705
291.191142,190,2385.335101
286.681594,166,2386.898277
292.04667,190,2388.685506
282.928734,190,2390.474653
289.93673,179,2392.161682
281.522395,154,2393.611223
282.851686,190,2395.396971
292.545294,179,2397.085349
286.945016,179,2398.769192
284.668268,190,2400.563087
288.329177,185,2402.305937
287.085516,179,2403.99107
274.819589,182,2405.707582
286.969198,187,2407.474232
287.540387,179,2409.160586
284.798925,166,2413.857841
284.17713,187,2415.625741
280.687089,190,2417.417584
293.570519,161,2418.933649
279.375931,168,2420.528319
289.358811,185,2422.267054
291.713592,161,2423.782986
293.070808,179,2425.466013
288.721887,161,2426.981356
280.999638,176,2428.638612
292.958162,190,2430.425112
276.822849,182,2432.140838
290.416883,179,2433.829901
290.417029,157,2435.315635
282.77688,190,2437.106925
279.440611,190,2438.904166
291.26456,190,2440.694988
290.443815,178,2442.379339
282.552733,187,2444.139444
294.694577,178,2445.812575
281.82441,190,2447.604043
287.186993,190,2449.390593
287.686196,181,2451.098213
286.588865,179,2452.78472
285.33017,168,2454.361799
279.731051,190,2456.15429
287.311094,179,2457.843997
290.165938,190,2459.640971
291.663474,185,2461.391077
289.106467,190,2463.18946
283.162993,190,2464.986218
295.909927,174,2466.625072
284.479042,181,2468.340626
291.236732,174,2469.98229
285.071051,166,2471.564176
295.1236,174,2473.209351
283.059161,168,2474.802457
283.918958,187,2476.568865
285.96468,166,2478.129931
285.175793,190,2479.916345
282.873026,190,2481.708615
289.573024,157,2483.192918
295.368548,174,2484.831217
292.265623,179,2486.518089
284.433093,154,2487.964863
285.116333,166,2489.524401
292.311231,161,2491.039614
288.548037,190,2492.823137
286.130492,166,2494.386618
290.326916,185,2496.126185
288.818666,166,2497.693769
282.772008,190,2499.486352
287.383903,154,2500.941087
286.751958,190,2502.730617
285.878998,181,2504.434962
284.133424,166,2506.000607
285.605865,190,2510.931328
294.340958,174,2512.576983
294.519403,185,2514.318476
286.605801,166,2515.873476
283.271333,190,2517.663866
285.069544,190,2519.445316
287.305042,187,2521.198006
287.610285,190,2522.979479
287.463175,190,2524.760464
284.186242,190,2526.540212
287.598354,181,2528.236104
292.720971,190,2530.025837
283.545865,190,2531.816962
294.271037,161,2533.336184
294.480738,179,2535.014917
281.972856,176,2536.669973
282.591164,154,2538.112497
281.966721,168,2539.688005
290.841388,157,2541.162532
292.110556,179,2542.842121
288.387588,179,2544.524436
292.455761,190,2546.305778
284.178197,154,2547.751768
293.770646,161,2549.264442
286.381623,181,2550.964634
293.939065,190,2552.756185
288.843189,181,2554.458709
289.406134,190,2556.246541
283.975631,190,2558.03347
298.561386,190,2559.822402
284.511344,190,2561.609476
281.173382,190,2563.395507
289.521495,181,2565.090302
282.421665,190,2566.864504
280.57516,182,2568.573205
288.525748,179,2570.260516
288.204396,190,2572.049505
287.882819,187,2573.803682
278.294377,182,2575.51087
286.524973,190,2577.293754
289.018196,185,2579.038758
292.116641,157,2580.519259
295.582084,174,2582.15187
293.040507,178,2583.826991
284.583701,166,2585.391416
287.718341,187,2587.143794
283.354693,168,2588.71878
293.172612,174,2590.34938
287.541658,190,2592.130276
286.092345,179,2593.809614
295.414219,174,2595.440454
282.966116,190,2597.225431
284.069899,176,2598.872685
290.051076,157,2600.344017
286.450854,154,2601.787979
288.694902,190,2603.566983
295.434314,190,2608.563844
285.837415,190,2610.345431
281.608591,182,2612.055273
286.939703,166,2613.6111
292.290387,161,2615.121802
296.505623,174,2616.7558
285.706209,190,2618.539287
286.912436,190,2620.311641
283.180758,190,2622.09311
287.956771,187,2623.84015
292.647022,179,2625.517043
285.633313,181,2627.20415
281.414736,182,2628.899962
290.470884,185,2630.637808
287.120768,190,2632.417539
284.111766,181,2634.120275
287.292098,190,2635.900611
284.124009,190,2637.685705
280.652929,182,2639.393827
292.926356,179,2641.070901
280.998593,176,2642.725905
282.232562,190,2644.501142
282.392429,176,2646.15979
285.817082,190,2647.927583
293.969232,178,2649.600435
290.714825,179,2651.271415
289.569233,185,2653.003574
292.169751,179,2654.672869
285.063727,187,2656.414633
280.251718,182,2658.110654
291.427325,161,2659.608681
281.687885,190,2661.382655
286.024529,168,2662.951499
287.390008,181,2664.642726
286.374536,190,2666.421728
296.036963,174,2668.046999
294.816975,190,2669.825205
290.027705,190,2671.598328
287.133055,176,2673.239786
295.307376,179,2674.904494
287.465824,187,2676.648236
295.087743,161,2678.15451
288.959001,166,2679.704539
290.536232,179,2681.372514
289.544705,190,2683.146946
287.135338,190,2684.920945
291.834519,190,2686.696551
288.703138,154,2688.131191
284.80892,176,2689.77522
286.277695,190,2691.544494
290.44915,157,2693.010543
286.264693,190,2694.786434
296.833368,161,2696.289974
294.190895,178,2697.954155
294.303111,161,2699.463456
289.679937,157,2700.927588
283.605652,190,2705.779206
287.872229,190,2707.555801
283.981176,187,2709.295884
279.91742,182,2710.993755
292.356793,174,2712.620309
287.099403,181,2714.318619
290.931128,157,2715.7797
289.33294,166,2717.330334
284.560678,190,2719.106671
288.133443,157,2720.57044
278.687056,190,2722.347542
291.464476,190,2724.123345
282.387885,182,2725.820952
290.515519,157,2727.289976
276.757552,190,2729.067314
284.490285,179,2730.738867
285.299377,190,2732.528075
294.662278,178,2734.205323
293.565284,178,2735.874988
290.105284,181,2737.578061
286.075234,181,2739.277658
281.245162,176,2740.926775
289.114795,181,2742.625763
294.985855,179,2744.311074
290.629576,157,2745.777996
291.515124,190,2747.557379
283.612047,182,2749.250611
282.156512,176,2750.896157
291.847893,174,2752.517841
279.636794,182,2754.212966
280.201444,190,2755.994396
285.323351,187,2757.74116
291.12314,157,2759.212359
282.722572,190,2760.992821
294.827336,190,2762.776129
287.398852,190,2764.550317
282.539538,190,2766.331424
287.177839,187,2768.076135
280.981819,190,2769.855891
290.913879,178,2771.520509
298.332631,178,2773.189859
288.078702,157,2774.657992
291.521056,166,2776.20811
287.884531,190,2777.98835
291.950466,190,2779.766999
284.836797,190,2781.543145
291.690726,179,2783.21476
295.954969,178,2784.881139
290.803826,190,2786.656497
283.364314,182,2788.358738
288.329271,187,2790.10893
280.580176,190,2791.878836
294.558399,161,2793.388862
280.119788,190,2795.162318
293.849258,190,2796.938393
294.637969,178,2801.782901
288.797402,187,2803.551404
291.696283,179,2805.238118
288.560897,190,2807.011914
294.27398,185,2808.742678
285.602818,154,2810.183626
289.770955,190,2811.956507
282.983032,190,2813.728313
283.523196,176,2815.367489
285.332446,168,2816.936879
288.688664,187,2818.687327
288.348407,179,2820.366743
291.547194,161,2821.874984
296.65671,179,2823.552568
291.128504,157,2825.017966
285.397922,168,2826.583682
294.721115,174,2828.206843
290.368803,157,2829.676291
281.099876,168,2831.245696
285.544861,154,2832.688155
281.526026,176,2834.33512
286.751846,190,2836.117167
292.925097,157,2837.584128
280.889611,176,2839.250279
286.555348,187,2840.998096
293.255888,178,2842.662696
283.919115,176,2844.305071
287.383579,154,2845.749912
287.155321,166,2847.302248
295.127572,161,2848.810567
288.467052,190,2850.581625
288.799911,190,2852.355289
290.696945,166,2853.902369
283.494403,190,2855.676887
289.274909,190,2857.456689
291.714849,174,2859.087826
290.148578,190,2860.86878
292.248342,190,2862.641119
286.118935,187,2864.384145
292.583657,190,2866.159452
285.134459,190,2867.934544
288.173313,187,2869.679734
281.137172,176,2871.326683
290.363582,157,2872.793155
293.87768,161,2874.295451
291.483165,185,2876.017875
294.562884,174,2877.642491
297.344003,174,2879.263765
283.935601,168,2880.833693
296.310123,174,2882.461333
287.836601,181,2884.152864
285.458432,168,2885.728103
291.071087,190,2887.503538
295.134801,161,2889.012377
293.716814,174,2890.639415
288.419445,161,2892.139201
286.614405,154,2893.578953
287.57464,161,2898.177794
286.859116,187,2899.93345
287.949601,179,2901.599618
282.43341,168,2903.168737
294.089654,179,2904.851016
294.905908,179,2906.522034
288.727954,190,2908.301122
286.782956,190,2910.078376
292.379849,178,2911.749752
288.98812,166,2913.308015
291.205446,161,2914.818295
292.532472,179,2916.498375
284.440697,176,2918.154976
290.194217,190,2919.936183
283.817514,190,2921.718245
289.550938,166,2923.271844
296.848261,190,2925.044647
292.335644,179,2926.722609
290.371105,190,2928.496559
295.290012,179,2930.164968
288.799613,190,2931.936023
285.385403,190,2933.715116
285.169963,176,2935.361611
286.141186,168,2936.932613
278.538615,182,2938.634336
