Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
23/03/2018;0;0,0000;13,4300;0,9000;3,2950;81,4000;3,8700;0,0000;1,9300;0,0000;0,2160;0,9716;0,0408
24/03/2018;0;0,0000;7,3700;-0,0900;3,6925;86,7000;6,9900;0,0000;1,5400;0,0000;0,0600;2,9880;0,0334
25/03/2018;0;0,0000;9,4300;-0,0300;4,1150;72,5000;4,8000;0,0000;2,4000;0,0000;0,0120;2,5576;0,0524
26/03/2018;0;0,0000;11,4900;-1,3000;4,7200;72,6000;4,3700;0,0000;2,5900;0,0000;0,4230;3,0521;0,0334
27/03/2018;0;0,0000;17,0900;4,6400;5,5375;71,5000;4,0300;0,0000;3,5500;0,0000;0,0000;2,0154;0,0758
28/03/2018;0;0,0000;13,3000;1,0400;6,6000;75,3000;3,9100;0,0000;2,3300;0,0000;0,0000;2,2679;0,0800
29/03/2018;0;0,0000;10,4400;0,2400;6,7575;76,8000;4,6900;0,0000;2,2300;0,0000;0,0000;1,2811;0,0200
30/03/2018;0;0,0000;6,3000;-1,5000;5,8750;84,3000;4,9100;0,0000;1,5000;0,0000;0,0000;2,0031;0,0571
31/03/2018;0;0,0000;9,1600;0,1100;4,6275;74,3000;4,2000;0,0000;2,2600;0,0000;0,0000;2,3472;0,0414
01/04/2018;0;0,0000;15,1700;1,1700;4,7700;75,3000;2,2000;0,0000;2,3000;0,0000;0,0000;1,3692;0,0318
02/04/2018;0;0,0000;11,5700;4,6400;5,6975;87,8000;3,5300;0,0000;1,5000;0,0000;0,0000;2,2622;0,0200
03/04/2018;0;0,0000;10,3100;3,4400;6,9750;87,5000;5,8400;0,0000;1,6800;0,0000;0,0000;2,4936;0,0576
04/04/2018;0;0,0000;13,0300;3,6400;7,7050;83,6000;4,5700;0,0000;2,3600;0,0000;0,6600;3,2439;0,0309
05/04/2018;0;0,0000;13,5000;-1,1000;7,3125;81,4000;2,0700;0,0000;2,4900;0,0000;0,0000;3,7053;0,0317
06/04/2018;0;0,0000;17,4400;4,3100;7,6725;74,5000;3,6400;0,0000;3,4000;0,0000;0,6320;2,3746;0,0290
07/04/2018;0;0,0000;12,7000;1,4400;7,5800;81,0000;2,7800;0,0000;2,3800;0,0000;0,0000;1,8651;0,0568
08/04/2018;0;0,0000;11,5000;0,2400;7,1525;84,9000;1,7600;0,0000;2,0200;0,0000;6,8440;1,7313;0,0361
09/04/2018;0;0,0000;10,1000;2,1700;6,9150;89,3000;1,8100;5,3000;1,6300;0,0000;2,1730;1,3156;0,0384
10/04/2018;0;0,0000;8,9000;0,1700;5,5375;84,0000;3,2300;2,1500;2,0400;0,0000;0,0000;2,7916;0,0709
11/04/2018;0;0,0000;11,4900;-0,0300;5,1950;78,2000;4,7800;0,0000;2,7600;0,0000;0,0000;1,4297;0,0441
12/04/2018;0;0,0000;9,1700;0,4300;4,9775;91,4000;2,1600;0,0000;1,3100;0,0000;2,3890;1,5407;0,0352
13/04/2018;0;0,0000;10,9600;4,2400;5,2600;93,4000;1,2100;2,3100;1,3900;0,0000;1,0020;2,6003;0,0353
14/04/2018;0;0,0000;13,8300;2,0400;6,2700;83,6000;2,0900;0,0000;2,4400;0,0000;0,5790;2,7294;0,0656
15/04/2018;0;0,0000;14,6300;5,5000;7,3200;76,4000;2,7800;0,0000;2,4500;0,0000;0,9030;2,9395;0,0373
16/04/2018;0;0,0000;14,1700;2,6400;8,0825;74,3000;2,3600;0,0000;3,1100;0,0000;0,0000;3,9309;0,0283
17/04/2018;1;4,4450;18,8900;1,0400;9,0200;74,7000;1,8500;0,4890;3,6100;0,0000;0,7720;5,3354;0,0550
18/04/2018;2;10,7250;22,5600;3,7800;10,2600;70,6000;1,6600;0,0000;4,1700;0,0000;0,9950;3,0960;0,0577
19/04/2018;3;16,3050;21,1600;7,7000;11,4500;68,3600;2,5300;0,0750;4,2200;6,6660;0,0000;3,1313;0,0524
20/04/2018;4;21,1850;19,7600;6,9000;12,9150;68,8300;2,7500;0,0290;4,2200;3,1850;0,4610;2,6959;0,0334
21/04/2018;5;24,4350;16,5000;5,2400;13,3075;79,1000;1,5100;0,0000;2,5000;4,4930;0,1200;2,0308;0,0459
22/04/2018;6;29,0150;19,1600;5,9100;12,9500;82,6000;1,4200;0,0000;2,7200;3,4960;0,0000;3,9254;0,0274
23/04/2018;7;35,5950;23,1600;5,5100;13,0350;73,7000;1,6100;0,3620;4,3300;3,7210;0,7560;5,2673;0,0200
24/04/2018;8;42,7750;24,3600;6,7800;13,5275;68,5900;1,4000;0,1700;4,4200;4,9130;0,0000;5,3982;0,0440
25/04/2018;9;50,3900;25,2300;7,2400;14,3600;71,0000;1,8900;0,0100;4,9100;4,8640;0,6640;3,0605;0,0457
26/04/2018;10;55,1000;19,4200;3,3800;14,3500;72,7000;1,5600;0,0000;3,9100;5,5530;0,0000;4,9573;0,0343
27/04/2018;11;58,4500;16,7000;4,3700;13,5125;59,7400;3,6100;0,4250;4,3100;0,0000;0,0000;2,4023;0,0520
28/04/2018;12;59,1350;11,3700;2,3700;11,3625;78,7000;2,1100;0,0000;2,1900;3,6000;0,8550;1,5004;0,0361
29/04/2018;13;59,1350;8,9100;1,4400;8,7425;86,8000;2,6200;1,1810;1,5800;0,0000;0,7420;1,0124;0,0491
30/04/2018;14;59,1350;8,9100;-0,3600;6,6650;85,9000;1,8600;0,5210;1,5700;6,2810;0,1900;4,7456;0,0200
01/05/2018;15;60,5850;12,9000;-2,0300;5,4350;69,8000;1,8400;0,9530;3,2100;0,0000;0,2520;2,8739;0,0346
02/05/2018;16;62,3000;13,4300;4,0400;5,7800;76,1000;4,2700;0,3160;2,8000;4,4740;0,3180;3,2456;0,0568
03/05/2018;17;63,9150;13,2300;1,6400;6,6625;70,9000;3,4900;0,5210;3,5000;3,3580;0,0000;4,1563;0,0200
04/05/2018;18;67,5650;17,3000;-2,4300;7,8525;66,7500;1,4100;0,0000;3,7500;3,8600;0,0700;4,2574;0,0215
05/05/2018;19;72,5750;20,0200;0,3700;9,0675;71,6000;1,7900;0,5100;4,0800;4,6290;0,0000;4,1726;0,0472
06/05/2018;20;78,9550;22,7600;5,1700;10,5125;71,0000;1,5100;0,0000;4,3600;4,2840;0,0000;4,1179;0,0284
07/05/2018;21;86,0050;24,1000;7,7700;12,5025;69,7700;1,6000;0,4120;4,6100;5,2810;0,0000;3,4282;0,0200
08/05/2018;22;92,2500;22,4900;7,9700;14,1750;71,1000;1,9400;0,0000;4,2400;4,8550;0,5500;4,5807;0,0280
09/05/2018;23;97,8300;21,1600;4,5800;14,5125;70,8000;2,3500;0,5100;4,2000;4,9480;0,1320;3,4047;0,0444
10/05/2018;24;101,8400;18,0200;2,7800;13,6100;67,6100;1,6100;0,0000;4,1200;4,3360;0,0000;4,7926;0,0565
11/05/2018;25;107,1850;20,6900;2,0500;12,5100;67,2300;1,9800;0,0000;3,9100;4,7190;0,0000;3,6896;0,0344
12/05/2018;26;108,1350;11,9000;3,0400;10,7650;62,3900;5,2900;0,0000;4,0700;3,8510;0,5520;3,2861;0,0368
13/05/2018;27;108,8150;11,3600;0,9800;9,3350;74,6000;4,2200;0,0000;2,8300;4,9440;0,1990;3,9964;0,0270
14/05/2018;28;111,7350;15,8400;3,1100;9,2000;68,6000;3,2100;0,6100;4,1600;4,0110;0,7250;4,4161;0,0400
15/05/2018;29;117,2150;20,9600;-0,9600;8,9075;56,9200;1,2800;0,3780;4,5400;4,2940;1,6830;4,0715;0,0463
16/05/2018;30;122,7250;21,0200;0,5100;9,9300;62,7900;1,4300;0,3830;4,4400;4,2590;0,7590;3,4321;0,0200
17/05/2018;31;128,1700;20,8900;4,7700;11,3325;71,2000;1,9500;0,0000;4,0200;0,0000;1,0540;4,7483;0,0306
18/05/2018;32;133,5500;20,7600;6,9000;12,0300;77,6000;1,9300;0,7490;4,0100;8,3950;0,0000;3,4649;0,0316
19/05/2018;33;139,9650;22,8300;5,5100;12,8750;72,4000;1,6400;0,2670;4,7000;3,9750;0,7820;4,7973;0,0800
20/05/2018;34;145,6800;21,4300;5,0400;13,3150;60,4800;1,3500;0,2260;4,7700;4,5750;0,0000;3,2598;0,0572
21/05/2018;35;151,4100;21,4600;4,6600;13,7075;70,0000;1,6400;0,0000;4,1200;5,1610;0,0000;5,5777;0,0317
22/05/2018;36;158,3900;23,9600;7,3000;14,5350;64,0500;1,6700;0,0710;5,0600;0,0000;0,4300;3,6295;0,0701
23/05/2018;37;164,7350;22,6900;8,4400;14,8300;73,2000;1,4600;0,0000;3,9500;0,0000;11,7460;3,6738;0,0667
24/05/2018;38;170,0450;20,6200;6,9700;14,9300;79,6000;2,0400;11,4380;3,3400;0,0000;12,4540;1,1006;0,0466
25/05/2018;39;172,2600;14,4300;8,5700;14,3950;95,6000;1,8300;9,4870;1,4300;0,0000;0,8140;2,5714;0,0391
26/05/2018;40;176,0800;17,6400;8,6400;13,4350;88,4000;0,9800;0,1990;2,7500;0,0000;7,2360;2,9250;0,0608
27/05/2018;41;181,0900;20,0200;8,5700;12,9700;87,2000;1,2700;7,8330;2,9900;0,0000;14,9120;1,5322;0,0327
28/05/2018;42;185,1900;17,3000;10,9000;12,5900;93,9000;1,1700;22,9130;1,8400;0,0000;0,1710;3,5220;0,0580
29/05/2018;43;190,9200;20,3600;11,1000;13,1800;85,3000;1,1400;0,0000;3,7900;0,0000;0,3680;2,7701;0,0380
30/05/2018;44;194,4650;17,0900;9,0400;13,3425;86,5000;2,4400;0,0000;2,8500;0,0000;0,0360;2,0049;0,0408
31/05/2018;45;197,4150;15,9000;7,9000;12,9975;88,0000;1,3200;0,0000;2,1300;0,0000;0,4850;2,9602;0,0523
01/06/2018;46;201,5600;18,2900;8,3000;13,0050;88,6000;1,7000;0,4670;2,8400;0,0000;0,0000;5,1058;0,0562
02/06/2018;47;207,4050;21,6900;8,9100;13,3725;75,9000;1,5000;0,0490;4,7400;0,0000;0,0000;3,7873;0,0224
03/06/2018;48;212,3850;19,9600;9,3700;13,7525;78,9000;2,2300;0,0000;4,3300;0,0000;2,8400;2,2676;0,0331
04/06/2018;49;214,6350;14,5000;8,2400;13,4275;86,8000;1,7700;2,8580;2,4400;0,0000;6,3890;2,4181;0,0741
05/06/2018;50;216,7500;14,2300;6,9100;12,6925;92,5000;1,4800;6,6600;2,0000;0,0000;0,0000;3,9624;0,0261
06/06/2018;51;221,5600;19,6200;6,5700;12,0625;79,6300;1,7100;0,0000;3,5100;0,0000;4,0910;2,3030;0,0200
07/06/2018;52;224,7450;16,3700;8,3700;11,5550;92,6000;1,7800;3,0910;2,2600;0,0000;5,5430;3,4397;0,0350
08/06/2018;53;228,9650;18,4400;9,9100;12,2575;91,9000;2,8300;4,6610;2,7100;0,0000;0,7920;3,2011;0,0566
09/06/2018;54;232,5750;17,2200;7,5700;12,6250;84,9000;1,7600;0,5800;3,0900;0,0000;3,1680;2,6206;0,0518
10/06/2018;55;236,3850;17,6200;9,2400;12,3050;92,6000;1,3900;3,5790;2,6600;0,0000;0,2050;3,8123;0,0354
11/06/2018;56;241,3950;20,0200;9,7700;12,6275;81,2000;2,0100;0,4610;3,7700;0,0000;0,0000;4,3904;0,0351
12/06/2018;57;246,9750;21,1600;8,5100;13,0850;72,4000;2,9400;0,0890;5,0300;8,7710;0,4650;4,0925;0,0363
13/06/2018;58;252,5550;21,1600;5,5100;13,6875;71,5000;1,2500;0,6600;4,5900;0,0000;0,1010;5,2506;0,0341
14/06/2018;59;260,0350;24,9600;6,4400;14,6300;74,2000;1,0700;0,0000;5,0300;8,4120;0,6860;5,0394;0,0528
15/06/2018;60;267,5150;24,9600;8,9700;15,4300;71,1000;1,1200;0,0000;5,1300;0,0000;0,0000;4,7179;0,0497
16/06/2018;61;275,8250;26,6200;9,3100;16,0325;70,3000;1,0200;0,0000;5,2900;10,2650;1,0030;4,8861;0,0200
17/06/2018;62;284,4050;27,1600;9,2400;17,1400;66,6100;0,9700;0,9460;5,3600;0,0000;0,5040;6,5318;0,0521
18/06/2018;63;293,8200;28,8300;9,2400;18,0250;64,6100;1,0100;0,5650;5,5400;9,4630;0,0000;4,3221;0,0474
19/06/2018;64;302,3000;26,9600;9,8400;18,2825;69,5900;0,9900;0,0000;5,3600;0,0000;0,2020;4,3386;0,0345
20/06/2018;65;312,9200;30,2900;11,2400;19,1375;64,4700;1,2400;0,2290;5,6500;0,0000;3,6740;5,8536;0,0397
21/06/2018;66;324,5150;28,8900;14,3000;19,9275;72,0000;1,5600;4,1530;5,5400;16,4440;0,0000;5,2796;0,0268
22/06/2018;67;335,5500;28,9600;13,1100;20,3725;72,7000;1,3800;0,0000;5,6900;0,0000;0,0000;5,3812;0,0683
23/06/2018;68;346,5700;32,1600;12,0400;21,0800;64,0700;0,8700;0,0000;5,7200;0,0000;0,0000;5,1071;0,0315
24/06/2018;69;357,5250;32,3000;11,9100;21,3900;59,5300;0,8700;0,3300;5,7400;11,4250;0,0590;6,7331;0,0410
25/06/2018;70;369,0450;31,9600;13,0400;21,8250;55,0600;1,1200;0,0000;5,8700;0,0000;1,4020;4,6336;0,0511
26/06/2018;71;381,1000;30,8300;14,1100;22,0150;68,4800;1,6700;1,3890;5,9000;9,2830;0,0000;4,6588;0,0397
27/06/2018;72;391,2050;26,9000;13,3100;21,7650;74,9000;1,1300;0,0000;4,9600;0,0000;9,2240;4,6144;0,0249
28/06/2018;73;401,2450;26,1700;13,9100;20,5800;83,7000;1,5700;11,8920;3,9000;0,0000;0,9620;5,9188;0,0751
29/06/2018;74;410,6150;26,3700;12,3700;19,5050;77,1000;1,2900;0,0000;5,0300;0,0000;0,4360;3,6225;0,0303
30/06/2018;75;417,9500;22,0300;12,6400;18,3475;83,7000;1,8600;0,8850;3,5100;0,0000;0,0000;3,2434;0,0464
01/07/2018;76;424,1150;21,6900;10,6400;17,1750;85,6000;1,7600;0,0000;3,3400;0,0000;0,1750;2,3456;0,0592
02/07/2018;77;429,2250;20,2200;9,4400;16,4850;88,3000;1,6400;0,0000;2,5800;0,0000;0,0000;3,9955;0,0368
03/07/2018;78;435,9400;23,4300;8,4400;15,8500;77,9000;1,1700;0,0000;4,2500;0,0000;1,9870;3,3389;0,0549
04/07/2018;79;442,2050;22,0900;10,4400;15,4175;82,8000;1,7700;2,8290;3,6800;0,0000;0,0000;4,4389;0,0507
05/07/2018;80;449,0200;23,6300;8,7700;15,7225;73,0000;1,3600;0,0000;4,8900;0,0000;0,0000;4,7199;0,0531
06/07/2018;81;456,7600;24,7000;10,7800;16,4350;75,7000;1,3900;0,0000;4,3300;16,8140;0,0000;4,9271;0,0485
07/07/2018;82;465,3650;26,0300;11,1800;16,9225;74,7000;1,7500;0,0000;4,4100;0,0000;0,0000;5,6458;0,0422
08/07/2018;83;475,3300;28,3600;11,5700;17,9275;71,0000;1,9200;0,0000;5,3700;0,0000;0,0000;6,2302;0,0623
09/07/2018;84;485,3950;28,8900;11,2400;18,9500;63,4600;1,8700;0,0000;5,9300;14,8810;0,3930;5,3870;0,0404
10/07/2018;85;495,9650;28,6300;12,5100;19,6800;66,5800;1,3100;0,0000;5,5200;0,0000;14,6660;2,1982;0,0560
11/07/2018;86;502,5650;21,1600;12,0400;19,1200;84,0000;2,0900;15,8660;2,8700;0,0000;0,5300;4,4846;0,0485
12/07/2018;87;510,6800;26,2300;9,7100;18,8300;71,2000;1,0500;0,0000;4,9800;0,0000;0,1010;4,5060;0,0313
13/07/2018;88;520,8100;28,1600;12,1000;18,3250;77,0000;2,1100;0,0000;5,0800;0,0000;1,0900;6,2681;0,0432
14/07/2018;89;530,0200;28,0400;10,3800;17,9925;70,8000;1,4400;1,3920;5,3800;0,0000;0,0000;4,9099;0,0200
15/07/2018;90;538,1200;24,3600;11,8400;18,4200;76,9000;2,4400;0,0000;5,1300;0,0000;0,0000;5,8865;0,0299
16/07/2018;91;546,7200;24,9000;12,3000;18,4675;69,4100;2,3100;0,2500;5,4500;0,0000;0,0400;5,5632;0,0441
17/07/2018;92;555,5600;26,7700;10,9100;18,6050;68,6000;1,2300;0,1960;5,2200;20,0060;0,0000;5,4201;0,0562
18/07/2018;93;565,2950;27,4300;12,0400;18,7500;71,1000;1,7100;0,2000;5,3800;0,0000;0,3200;4,5233;0,0348
19/07/2018;94;574,7650;26,7000;12,2400;18,9825;74,2000;1,7200;0,4130;4,8100;0,0000;0,8100;3,3714;0,0409
20/07/2018;95;582,0950;22,8900;11,7700;18,3725;81,0000;2,0100;0,9540;3,3200;0,0000;0,0000;2,4311;0,0365
21/07/2018;96;586,5450;18,9000;8,8400;17,3025;78,7000;1,3800;0,0000;2,7400;0,0000;0,5970;6,1068;0,0616
22/07/2018;97;594,6800;26,0300;10,2400;16,7425;72,8000;1,1500;0,7610;4,9900;0,0000;0,8040;5,1510;0,0310
23/07/2018;98;604,0450;28,6900;10,0400;17,0375;67,4300;1,3800;0,3160;5,4500;22,0700;0,0000;5,1110;0,0435
24/07/2018;99;614,8450;29,0300;12,5700;18,2700;65,0600;1,3200;0,0000;5,5600;0,0000;0,4420;6,8866;0,0200
25/07/2018;100;625,5750;29,2900;12,1700;19,7950;69,7400;1,3100;0,0000;5,3800;0,0000;0,0000;7,3200;0,0556
26/07/2018;101;636,4100;28,3600;13,3100;20,5025;73,7000;1,5400;0,0000;4,8800;0,0000;0,0000;4,5962;0,0336
27/07/2018;102;646,3150;26,5000;13,3100;20,4400;71,6000;1,9900;0,0000;4,7700;0,0000;0,0000;5,7653;0,0278
28/07/2018;103;655,0500;26,2300;11,2400;19,8800;68,8800;1,9500;0,0000;5,0600;0,0000;0,1340;5,9036;0,0383
29/07/2018;104;663,5200;26,8300;10,1100;19,3275;66,6600;1,9800;0,0000;5,2800;26,9360;0,0000;5,2684;0,0433
30/07/2018;105;672,0900;25,9700;11,1700;18,9825;71,9000;2,1400;0,0000;4,9000;0,0000;0,3840;4,9321;0,0324
31/07/2018;106;681,6550;26,8300;12,3000;19,0975;69,7800;1,7000;0,5040;5,0300;0,0000;0,0000;5,9386;0,0800
01/08/2018;107;692,0400;30,3600;10,7700;19,4775;69,5800;1,1700;0,0000;5,2000;0,0000;0,0000;5,3172;0,0447
02/08/2018;108;703,6600;34,1600;13,2400;20,6900;63,0000;1,1500;0,0000;5,5700;0,0000;0,0000;5,3143;0,0600
03/08/2018;109;716,5800;34,9600;15,8400;22,1325;60,1500;1,4900;0,0000;5,8000;24,7320;0,0000;6,0729;0,0284
04/08/2018;110;728,7950;33,7600;14,4300;22,9475;60,1400;1,1100;0,0000;5,4500;0,0000;0,8180;4,2059;0,0260
05/08/2018;111;739,2500;32,0300;10,9100;23,3375;62,6400;1,2000;0,0000;5,3400;0,0000;0,0000;4,2337;0,0250
06/08/2018;112;751,5650;33,3600;14,6300;23,3475;58,4800;1,4600;0,4480;5,6900;0,0000;0,0000;5,3969;0,0301
07/08/2018;113;760,0000;24,7000;12,1700;21,7275;65,0800;3,6300;0,0000;5,4800;23,7110;0,5460;3,7851;0,0259
08/08/2018;114;768,1500;26,3000;8,4400;20,3300;67,9500;2,2300;0,0000;5,0300;0,0000;0,0000;5,5041;0,0304
09/08/2018;115;773,9650;21,6300;9,0400;18,6725;66,0000;2,3900;0,0000;4,6900;0,0000;0,0000;4,6453;0,0538
10/08/2018;116;781,4150;24,9000;5,8400;16,5875;67,0800;1,1100;0,3360;4,4100;0,0000;0,0000;4,4652;0,0371
11/08/2018;117;790,4900;28,1500;9,5700;16,7850;65,2400;1,3400;0,0000;4,8800;0,0000;0,4160;5,2743;0,0441
12/08/2018;118;799,4600;26,5000;11,4400;17,1850;68,9500;2,5600;0,3740;4,8200;26,5670;0,0000;5,8582;0,0327
13/08/2018;119;807,5750;26,2300;9,3000;17,8700;69,4700;2,1200;0,0000;4,9700;0,0000;0,7780;3,7982;0,0457
14/08/2018;120;815,8250;26,5000;8,1100;18,3950;70,0000;1,1700;0,0000;4,4100;0,0000;0,0000;4,9524;0,0239
15/08/2018;121;824,6700;27,6900;8,0400;18,0950;69,6800;1,0700;0,0000;4,5100;0,0000;0,0000;5,4858;0,0566
16/08/2018;122;834,6300;29,1500;10,7700;18,1550;66,4700;1,9300;0,0000;5,2500;0,0000;0,5550;4,9335;0,0633
17/08/2018;123;841,9100;24,5600;9,9700;17,8175;71,3000;1,9900;0,5690;4,1000;24,3950;0,7000;3,1759;0,0392
18/08/2018;124;849,4250;25,0300;5,2400;17,2150;67,2200;1,1100;0,4190;4,1800;0,0000;0,0000;4,5916;0,0575
19/08/2018;125;858,3750;27,9000;6,4400;17,0925;62,8000;1,4600;0,1430;4,7500;0,0000;0,0940;4,7102;0,0268
20/08/2018;126;867,8500;28,9500;8,0400;16,9000;61,6500;1,3100;0,2630;4,5800;0,0000;0,0000;4,7089;0,0399
21/08/2018;127;877,7250;29,7500;8,6400;17,5875;62,4700;1,0700;0,0000;4,4400;0,0000;1,1480;3,9849;0,0721
22/08/2018;128;888,5850;29,8800;11,8400;18,8575;68,5500;1,2400;0,2750;4,3000;0,0000;0,7160;4,9376;0,0492
23/08/2018;129;898,9450;29,9500;10,7700;19,3675;65,7800;1,3000;0,0000;4,6600;0,0000;0,0000;3,1486;0,0200
24/08/2018;130;906,4600;25,0300;7,8400;18,7950;71,7000;1,1100;0,0000;3,8200;31,5920;0,1170;3,1960;0,0244
25/08/2018;131;913,6400;24,3600;7,0400;17,9350;71,5000;1,0400;0,0000;3,7100;0,0000;0,0000;3,2835;0,0332
26/08/2018;132;921,9200;26,5600;7,9000;17,1375;76,2000;0,8900;0,0200;3,7900;0,0000;0,0000;4,3044;0,0372
27/08/2018;133;931,6150;28,2200;11,1700;17,1075;71,2000;1,1600;0,0000;3,9600;0,0000;0,5970;3,4311;0,0486
28/08/2018;134;941,7700;26,1900;14,1200;17,8150;66,1700;2,3200;0,0000;4,2200;0,0000;0,1640;4,3271;0,0325
29/08/2018;135;950,6050;26,0300;11,6400;18,4600;73,7000;1,4900;0,0000;4,1200;0,0000;0,6150;3,6073;0,0496
30/08/2018;136;958,8350;26,0900;10,3700;18,6350;73,1000;1,2800;0,8380;3,8500;0,0000;0,3590;4,4866;0,0409
31/08/2018;137;967,4100;27,1500;7,8400;18,1775;67,4800;1,0200;0,0000;3,9600;0,0000;0,0000;2,7689;0,0424
01/09/2018;138;976,8350;28,2200;10,6300;18,0675;73,2000;1,1600;0,0920;4,0900;34,1290;0,2610;4,3860;0,0201
02/09/2018;139;987,5200;30,0800;11,3700;18,4000;68,2200;1,5300;0,2870;4,4600;0,0000;0,1960;3,7907;0,0461
03/09/2018;140;997,7450;27,4100;13,0400;18,7225;69,4000;1,8000;0,0000;3,7300;0,0000;0,6360;3,6660;0,0421
04/09/2018;141;1006,5750;25,5600;12,1000;19,0075;68,8100;1,4700;0,0000;3,9000;0,0000;1,7220;2,5155;0,0456
05/09/2018;142;1012,3050;21,2300;10,2300;18,0725;82,6900;1,7000;1,6910;2,6600;0,0000;0,0000;2,5157;0,0512
06/09/2018;143;1018,1500;21,6900;7,8400;16,8050;79,4000;1,8100;0,0000;2,9800;0,0000;0,5310;4,2934;0,0297
07/09/2018;144;1024,5300;22,7600;7,7100;15,7925;76,7000;1,3000;0,6410;3,3800;0,0000;0,0000;4,1105;0,0486
08/09/2018;145;1031,8100;24,5600;8,9600;15,2675;76,3000;1,9600;0,0000;3,7200;0,0000;0,1110;2,5390;0,0638
09/09/2018;146;1038,3750;22,5600;10,5700;15,2900;83,4000;1,5300;0,0000;2,5500;0,0000;0,0000;3,3552;0,0409
10/09/2018;147;1045,6550;24,5600;8,7700;15,6475;77,4000;1,1000;0,0000;3,4000;0,0000;0,0000;2,8659;0,0667
11/09/2018;148;1054,3300;27,3500;9,7700;16,3100;72,8000;1,1800;0,0000;3,7400;0,0000;0,0000;3,6642;0,0462
12/09/2018;149;1063,2750;27,8900;9,8300;16,7425;72,6000;1,2400;0,2390;3,7300;37,0410;0,0000;3,5092;0,0397
13/09/2018;150;1072,2350;27,1500;10,7700;17,5050;75,6000;0,9800;0,0230;3,4500;0,0000;0,6490;3,4743;0,0380
14/09/2018;151;1080,7450;27,0200;9,4400;17,9725;74,9000;1,0600;0,6560;3,4000;0,0000;0,1750;3,2800;0,0536
15/09/2018;152;1089,6050;27,2200;10,5000;18,2150;74,0000;1,1200;0,0000;3,4500;0,0000;0,0040;3,4203;0,0316
16/09/2018;153;1098,1750;26,9700;10,1700;18,0750;72,9000;1,2200;0,0000;3,1600;0,0000;0,4640;3,1937;0,0443
17/09/2018;154;1106,6900;27,0300;9,5700;18,0850;68,5900;1,3700;0,6290;3,3700;0,0000;0,7310;3,1949;0,0249
18/09/2018;155;1115,4500;26,5500;10,9700;18,0975;67,8800;1,6700;0,2620;3,7200;0,0000;0,3570;3,5907;0,0202
19/09/2018;156;1123,4300;25,9600;8,9000;17,7425;73,3000;1,5200;0,4030;3,3500;0,0000;0,0000;5,0096;0,0366
20/09/2018;157;1132,5450;28,2300;8,4400;17,7325;65,3100;1,8500;0,0000;3,9700;0,0000;0,0000;3,4097;0,0389
21/09/2018;158;1139,9250;24,7600;9,2300;17,3325;73,0000;1,9400;0,0000;3,2600;0,0000;0,1780;3,9128;0,0303
22/09/2018;159;1148,5700;27,2900;9,5000;17,2575;75,3000;1,2800;0,0000;3,2400;0,0000;0,2820;4,0078;0,0200
23/09/2018;160;1159,0250;29,6100;11,3000;17,7925;72,7000;1,5500;0,6360;3,8700;0,0000;0,1090;3,4316;0,0531
24/09/2018;161;1165,6700;23,2900;8,3700;17,3225;75,7000;1,4100;0,0000;2,8000;0,0000;0,2750;2,6721;0,0227
25/09/2018;162;1171,5850;21,8300;4,7700;16,2250;62,1100;1,0000;0,0000;2,6600;0,0000;0,0000;2,5931;0,0557
26/09/2018;163;1179,2300;25,2900;4,4400;15,3750;67,5800;1,4200;0,0000;3,1100;0,0000;0,5280;3,4396;0,0430
27/09/2018;164;1187,9200;26,6800;10,7000;14,9350;71,6000;1,4000;0,3130;3,0300;0,0000;0,3480;2,8809;0,0380
28/09/2018;165;1196,5150;26,8200;10,3700;15,5225;69,0300;1,6000;0,0000;3,2100;0,0000;0,1150;3,7527;0,0291
29/09/2018;166;1205,1400;26,4200;10,8300;16,8925;68,1900;1,6400;0,0000;3,2800;0,0000;1,0360;2,9207;0,0466
30/09/2018;167;1213,1200;25,9600;7,2400;17,1250;65,6200;1,5200;0,0000;3,2400;0,0000;0,4070;2,5368;0,0262
01/10/2018;168;1218,5000;20,7600;3,1800;15,6900;66,3100;1,2600;0,4430;2,4500;0,0000;0,1880;2,5646;0,0597
02/10/2018;169;1224,5450;22,0900;0,5800;13,6800;66,3100;1,1500;0,0000;2,6500;0,0000;0,0000;3,3091;0,0221
03/10/2018;170;1231,5950;24,1000;5,1100;12,7275;59,9500;2,3100;0,0660;3,5400;0,0000;0,0000;2,3837;0,0298
04/10/2018;171;1239,5750;25,9600;3,7700;12,3400;65,7800;1,1400;0,0000;2,7800;0,0000;0,0000;3,0595;0,0567
05/10/2018;172;1247,0250;24,9000;5,3100;12,8875;63,1000;1,4100;0,0000;2,9200;0,0000;0,1230;2,3409;0,0241
06/10/2018;173;1251,1750;18,3000;3,6400;12,8725;72,9000;2,8000;0,0000;2,3800;0,0000;0,0670;2,2282;0,0575
07/10/2018;174;1252,9250;13,5000;1,3000;11,2100;70,4000;2,8100;0,0150;2,1600;0,0000;0,1350;2,2391;0,0292
08/10/2018;175;1256,8350;17,8200;0,3100;9,9050;75,6000;1,6600;0,0000;2,1300;0,0000;0,4190;2,2696;0,0200
