#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
314.38638,168,11776.665696
312.424942,190,11778.602696
316.498652,190,11780.538775
316.03929,178,11782.35543
316.101543,181,11784.212102
314.379988,187,11786.120474
315.35714,190,11788.085381
317.77502,174,11789.867326
311.239832,190,11791.807906
310.499265,182,11793.668542
319.600459,174,11795.452347
315.237272,157,11797.071637
315.534923,154,11798.680702
314.851422,181,11800.537365
311.523698,190,11802.480948
316.170449,157,11804.108377
315.559287,181,11805.963311
316.991118,161,11807.624273
318.24174,161,11809.29986
310.533379,190,11811.237404
315.345523,181,11813.095638
313.7433,190,11815.043335
316.088357,190,11816.989202
313.936633,190,11818.931637
313.657239,187,11821.004673
317.989742,174,11822.804972
316.497447,190,11824.74033
310.252442,190,11826.676627
313.382816,166,11828.37878
319.201908,174,11830.163976
316.736815,190,11832.100251
316.260337,179,11833.939764
315.619294,178,11835.754361
312.746415,166,11837.455312
306.349341,190,11842.422135
319.846623,179,11844.266905
313.725264,179,11846.1188
312.884463,187,11848.050158
310.229012,182,11849.937788
312.591139,187,11851.856902
313.67338,190,11853.836538
314.822046,190,11855.78917
312.994707,190,11857.742276
313.560366,176,11859.562783
314.664657,154,11861.17921
313.099471,176,11862.993758
317.248633,161,11864.66453
313.272351,190,11866.599221
315.93414,179,11868.425263
311.125974,190,11870.381896
318.492197,161,11872.045921
315.505323,190,11873.991134
312.340441,187,11875.904163
315.286995,157,11877.523197
316.153355,190,11879.461452
313.505435,190,11881.43521
315.343801,190,11883.391617
314.218351,168,11885.130735
318.31674,161,11886.790634
319.743767,179,11888.62871
314.919361,181,11890.482405
316.874709,161,11892.152671
312.857655,190,11894.093026
313.432951,166,11895.795148
311.754428,190,11897.73142
313.331523,187,11899.633991
312.575022,185,11901.528823
312.869218,185,11903.41473
311.961852,176,11905.231268
312.16113,190,11907.163518
309.244643,182,11909.020691
313.011102,154,11910.610139
313.780901,168,11912.337073
307.996861,182,11914.2241
316.381606,190,11916.199766
315.48205,190,11918.139267
314.052274,168,11919.879201
313.034655,185,11921.777369
314.461486,179,11923.634767
313.428487,154,11925.226907
311.182114,176,11927.049458
312.362808,190,11928.997008
315.794685,179,11930.829125
308.963839,190,11932.765678
314.331986,185,11934.65285
318.529922,174,11936.431367
315.209114,190,11938.394191
313.440657,154,11939.985228
314.614101,190,11941.929411
314.368507,176,11943.730938
315.936009,179,11948.540446
312.038326,190,11950.495435
315.950091,179,11952.339623
311.297957,182,11954.240819
312.636087,179,11956.084656
314.048404,181,11957.942342
315.48405,190,11959.885938
317.034314,178,11961.709759
316.159594,178,11963.570388
312.462596,187,11965.480621
314.106784,190,11967.424907
315.204318,168,11969.15819
309.761825,190,11971.097541
314.083974,157,11972.705633
316.59086,157,11974.331036
309.351353,190,11976.25446
313.65809,179,11978.084079
317.118717,174,11979.856208
319.182117,179,11981.67785
309.011907,182,11983.528402
319.405468,179,11985.365448
314.686729,185,11987.248791
315.588648,178,11989.059949
313.057602,157,11990.665435
311.418568,187,11992.568036
315.384583,157,11994.186447
315.318105,161,11995.834541
313.529262,190,11997.778433
314.803952,168,11999.544883
311.732475,181,12001.381242
317.748193,174,12003.149498
313.959832,190,12005.095336
313.803827,176,12006.890173
311.132658,190,12008.811857
310.986844,185,12010.684749
313.437539,166,12012.373702
314.358111,179,12014.199476
316.237969,174,12015.981621
316.917513,178,12017.793368
312.34758,190,12019.722467
314.511242,190,12021.64711
314.280303,185,12023.522114
314.597465,154,12025.093604
310.560301,182,12026.949029
314.529228,157,12028.556896
313.925986,154,12030.129327
311.918961,190,12032.05073
315.499932,154,12033.621574
311.257264,190,12035.541794
313.662708,190,12037.476772
314.429029,168,12039.185349
317.057743,190,12041.105777
313.087617,166,12042.798095
313.440133,166,12044.490253
310.25116,182,12046.342007
315.774798,178,12048.168464
317.977057,174,12052.966722
312.326882,161,12054.613448
314.570027,190,12056.540146
314.456516,190,12058.460219
315.007162,179,12060.276994
309.469305,190,12062.216894
315.616302,178,12064.026745
316.974526,161,12065.668312
314.197841,190,12067.599764
316.252989,190,12069.53028
318.044916,179,12071.371527
313.233153,190,12073.302486
316.180558,190,12075.229173
314.008613,187,12077.126063
312.887387,166,12078.844965
314.676117,157,12080.450934
317.990817,161,12082.111763
315.668678,190,12084.03595
313.750353,166,12085.746417
315.009931,190,12087.685237
315.639671,157,12089.293843
309.635029,182,12091.148959
310.198843,187,12093.066021
308.971925,190,12094.996161
318.902168,174,12096.769479
314.962097,179,12098.587374
314.204402,190,12100.512959
317.027829,178,12102.315833
318.047593,190,12104.269393
315.463726,168,12105.991296
314.422236,179,12107.813308
311.996594,187,12109.710564
313.829082,166,12111.403826
312.934252,179,12113.222787
312.309793,190,12115.167199
312.135624,179,12116.981009
312.490042,190,12119.065063
313.505212,154,12120.801642
311.649426,179,12122.623905
310.253117,190,12124.555182
318.338753,174,12126.334651
314.155976,185,12128.223014
319.146364,179,12130.073775
314.353927,179,12131.891043
310.112506,185,12133.745238
309.238608,190,12135.633077
314.992371,154,12137.184269
311.816789,185,12139.050982
314.264796,168,12140.735753
313.602352,154,12142.285752
313.08068,166,12143.948394
316.010515,190,12145.840718
312.461321,190,12147.751152
315.776883,168,12149.437155
316.342803,157,12151.017225
312.782901,190,12152.938112
315.193008,190,12157.658323
311.769366,190,12159.562173
308.391961,190,12161.459471
313.305322,190,12163.371181
313.196513,154,12164.92665
314.012489,157,12166.509545
314.985144,178,12168.290505
311.576448,190,12170.184309
312.75137,176,12171.96867
315.285725,166,12173.635063
315.395886,174,12175.378136
315.979196,174,12177.123329
320.095422,179,12178.926525
314.96144,174,12180.690301
317.621792,174,12182.470794
312.062265,176,12184.252073
315.477892,157,12185.843721
312.485252,190,12187.739966
310.650693,182,12189.566126
316.809587,179,12191.373672
313.215252,181,12193.186316
310.934916,190,12195.078032
313.194206,176,12196.835337
316.334563,178,12198.611855
313.687163,176,12200.532353
312.700249,187,12202.560677
318.319945,174,12204.467623
317.268953,161,12206.101104
315.877808,190,12207.997005
314.511477,185,12209.841892
317.678388,179,12211.630162
314.013788,154,12213.182505
313.578309,185,12215.050077
318.189895,178,12216.832594
311.757878,176,12218.59079
311.267273,190,12220.48233
314.092095,190,12222.374878
318.29069,161,12224.029817
314.799524,179,12225.823114
317.197107,174,12227.584741
314.103047,185,12229.450002
314.91532,166,12231.148329
317.785866,161,12232.787066
312.782994,190,12234.701365
309.412598,190,12236.612993
315.205811,154,12238.179981
315.432913,161,12239.818463
312.391434,190,12241.731162
309.072847,190,12243.660094
314.737666,157,12245.255419
312.825304,176,12247.033262
314.045139,190,12248.945876
314.748405,179,12250.755449
312.433449,187,12252.639535
315.160916,181,12254.484973
311.166629,182,12256.318158
312.746212,190,12258.228569
320.32432,174,12262.849895
314.604069,190,12264.747061
314.703911,190,12266.642902
315.392219,190,12268.559691
311.456729,181,12270.371776
319.388612,179,12272.164783
309.773307,182,12273.988172
314.086102,176,12275.755212
315.692041,190,12277.650211
312.705115,176,12279.428514
312.713982,168,12281.110405
313.174935,187,12282.97621
311.510105,190,12284.867049
312.485774,176,12286.624054
317.457182,161,12288.242107
307.208382,182,12290.064205
315.650059,190,12291.975348
315.963153,168,12293.677343
312.196365,187,12295.544184
317.933533,174,12297.285125
311.684564,176,12299.048917
314.603969,190,12300.960465
312.199797,187,12302.824892
312.355303,176,12304.585396
310.175127,182,12306.407298
312.064005,176,12308.164656
311.653066,176,12309.926547
316.975115,174,12311.686181
315.570077,190,12313.583695
314.530219,161,12315.203807
311.714306,190,12317.097608
311.672083,190,12318.994912
310.864327,176,12320.766476
315.236547,185,12322.608277
313.514805,187,12324.636602
311.384186,179,12326.585757
312.276995,187,12328.611906
308.891163,182,12330.591505
313.360535,185,12332.60526
314.343116,168,12334.450271
315.689709,190,12336.500762
312.952957,190,12338.554163
317.093534,178,12340.491413
315.098143,190,12342.543613
313.25276,190,12344.614033
314.346449,181,12346.58503
313.697572,190,12348.639387
314.821332,190,12350.696185
317.971815,161,12352.47715
317.285265,190,12354.532122
316.909069,178,12356.487983
314.378165,157,12358.238959
316.786928,178,12360.17543
309.292217,190,12362.22731
318.847707,179,12364.179449
318.452654,174,12369.048289
311.765333,190,12370.968451
319.182651,174,12372.720472
314.645018,157,12374.311277
314.497555,166,12375.989544
313.951298,166,12377.663636
315.534865,181,12379.495273
315.394508,190,12381.39522
311.716442,168,12383.08637
316.302798,190,12384.989009
314.760577,190,12386.885816
313.458955,190,12388.798187
316.345874,190,12390.700529
309.326728,190,12392.599683
312.560212,176,12394.363234
316.882733,190,12396.260716
314.120032,185,12398.113073
315.875756,190,12400.023899
318.924179,161,12401.647956
314.455836,181,12403.461903
314.326873,190,12405.359945
314.245601,179,12407.148922
319.421518,179,12408.942743
313.757555,190,12410.83748
315.002045,190,12412.752822
316.111277,190,12414.650569
309.767279,182,12416.469748
318.363533,161,12418.087415
313.087175,166,12419.919718
315.247232,168,12421.604879
317.157277,174,12423.382109
311.836126,166,12425.045833
315.059404,168,12426.731735
311.657167,182,12428.550871
313.5184,176,12430.316069
311.52678,190,12432.225483
311.229763,182,12434.044643
317.152955,181,12435.853334
316.815094,174,12437.599164
315.972205,190,12439.503097
313.341743,190,12441.407886
313.855556,179,12443.198389
318.081638,174,12444.95833
317.271015,161,12446.575256
317.940126,174,12448.318774
314.023321,179,12450.108388
314.852143,187,12451.977073
310.994838,154,12453.532084
317.892515,174,12455.281409
313.882089,187,12457.165835
311.478016,190,12459.059611
315.350892,161,12460.675651
308.931831,182,12462.499673
316.437325,190,12464.405996
319.508221,174,12466.149682
312.535221,190,12468.046446
313.608194,190,12472.918106
312.333968,176,12474.685952
311.12781,187,12476.553941
315.279663,179,12478.345223
314.340411,185,12480.198884
311.234317,182,12482.018497
315.546817,190,12483.964732
314.745891,185,12485.813102
311.593971,190,12487.713745
312.592668,176,12489.481318
311.235494,176,12491.245274
314.980169,157,12492.829144
318.810624,179,12494.637642
315.263506,187,12496.50193
314.387846,168,12498.188231
315.875242,178,12499.97025
316.959842,178,12501.756315
315.415043,178,12503.539414
313.479894,185,12505.393256
312.849339,190,12507.305229
313.505649,166,12508.973743
315.024266,190,12510.888776
315.938626,181,12512.722761
312.702561,190,12514.642126
316.058854,178,12516.446525
313.596259,185,12518.32863
315.208148,190,12520.240155
317.224496,190,12522.136138
318.732082,174,12523.882715
313.949976,181,12525.692114
314.400206,190,12527.606468
316.475216,157,12529.219702
312.120852,187,12531.105507
317.658935,174,12532.864482
318.188564,179,12534.676606
313.522425,190,12536.572734
313.361533,190,12538.489839
311.694389,176,12540.417844
313.797913,179,12542.374307
309.840603,182,12544.355732
315.606906,157,12545.946056
318.095392,174,12547.70623
312.096298,190,12549.612078
317.913791,190,12551.531999
317.277231,190,12553.435907
319.164127,174,12555.190061
311.133195,190,12557.093894
310.601775,179,12558.889596
314.719381,179,12560.688635
313.430411,179,12562.48037
311.630512,182,12564.322661
311.321589,190,12566.225109
317.259084,190,12568.133523
317.025275,190,12570.03715
311.784911,187,12571.914922
314.90356,190,12576.797688
312.78441,190,12578.724525
316.837627,190,12580.62754
315.625884,168,12582.314664
315.646233,190,12584.236594
314.368209,181,12586.070239
316.609348,190,12587.985771
307.424409,190,12589.913508
314.100139,185,12591.781322
312.83972,176,12593.563797
316.083996,161,12595.202032
309.692163,182,12597.042131
314.953723,154,12598.63143
312.732408,187,12600.518553
315.164218,154,12602.103741
311.394335,182,12603.940982
311.644107,190,12606.00001
315.161371,154,12607.573564
317.402154,178,12609.522534
318.539802,179,12611.480181
312.882359,190,12613.561471
318.429005,174,12615.322536
312.606654,176,12617.089397
315.914496,190,12618.987163
313.118354,185,12620.840713
312.075722,190,12622.911545
318.145215,161,12624.713303
310.967824,190,12626.77572
311.910239,166,12628.609052
312.302825,176,12630.539878
313.230698,176,12632.465955
316.609498,190,12634.546642
312.909956,166,12636.215142
312.960061,176,12637.979902
318.492116,190,12639.878874
316.48276,190,12641.777115
311.619684,190,12643.68334
314.473974,157,12645.281564
312.674269,190,12647.175718
315.757796,181,12648.985318
313.811067,168,12650.672107
312.548619,190,12652.572083
314.867193,185,12654.420361
313.684162,166,12656.08813
318.057295,161,12657.728013
318.556218,161,12659.353761
310.764079,182,12661.179691
311.257166,176,12662.945851
318.25505,174,12664.693225
318.022866,161,12666.318441
316.857513,174,12668.083486
314.944768,154,12669.765725
313.104919,190,12671.695894
314.385117,168,12673.387208
313.753711,166,12675.054615
317.906406,161,12676.672493
314.088017,157,12681.205393
310.575294,190,12683.1118
317.194011,190,12685.007545
316.671491,190,12686.90652
317.077422,190,12688.805914
314.503092,157,12690.391857
313.434798,179,12692.201716
312.387832,190,12694.097022
316.546667,168,12695.785406
313.639692,166,12697.455026
312.535781,154,12699.007909
310.112416,190,12700.90279
314.882691,185,12702.775939
319.394424,174,12704.529406
318.296644,179,12706.329726
312.592473,187,12708.20627
312.206095,190,12710.110196
313.75716,157,12711.700403
312.106641,190,12713.620929
315.21662,181,12715.431682
318.899555,179,12717.226035
312.496147,166,12718.899191
314.025765,185,12720.755543
314.690613,168,12722.464263
315.129037,190,12724.372049
312.203266,190,12726.278275
316.946735,190,12728.190053
314.345181,181,12730.021424
313.196548,154,12731.609839
319.474613,179,12733.415974
315.195686,157,12735.023956
314.748001,179,12736.824258
310.042703,190,12738.73247
313.869307,185,12740.604839
315.272712,190,12742.511049
315.180349,190,12744.41349
313.561805,190,12746.317447
316.170708,190,12748.217591
313.339096,179,12750.012557
309.386407,182,12751.83804
318.300087,174,12753.612324
313.05965,168,12755.314216
311.174936,190,12757.220855
314.51897,168,12758.914018
315.592489,190,12760.812533
312.841001,190,12762.730695
311.655253,187,12764.6051
313.927097,190,12766.506716
314.401514,157,12768.094279
315.165132,166,12769.766846
313.879101,168,12771.455947
313.04538,187,12773.346884
316.038973,178,12775.134162
316.948246,178,12776.926309
319.998458,179,12778.723454
309.634049,190,12780.624552
315.532977,154,12785.09656
313.661141,185,12786.951398
317.674669,190,12788.850351
314.37784,166,12790.549738
317.599473,161,12792.176047
315.313629,157,12793.763817
316.670506,190,12795.684574
317.178555,174,12797.431739
313.660134,185,12799.281477
313.165816,176,12801.093144
314.331044,187,12802.96434
317.343162,161,12804.590169
312.546045,187,12806.469877
307.637993,182,12808.316044
318.933193,174,12810.068333
314.767916,154,12811.627228
314.48269,185,12813.485265
312.933521,190,12815.390356
315.083058,190,12817.29625
308.938184,182,12819.13827
311.336304,190,12821.041774
317.929896,179,12822.838626
312.843285,179,12824.637616
314.453828,168,12826.330446
309.901168,190,12828.237421
307.875175,187,12830.1328
318.838623,174,12831.88473
315.551789,168,12833.577313
315.076029,190,12835.477324
309.778014,182,12837.300364
312.427688,187,12839.187866
314.448261,157,12840.775395
314.29135,179,12842.574418
313.025942,187,12844.449211
314.298499,190,12846.355093
318.08091,179,12848.153278
314.904644,181,12849.984932
316.229682,168,12851.67738
313.881009,190,12853.579573
309.559387,176,12855.344011
310.425814,182,12857.168399
311.45655,190,12859.067313
314.158641,168,12860.775304
314.476854,168,12862.472765
313.56548,166,12864.150669
314.569578,181,12865.968315
315.209985,154,12867.528298
312.949668,185,12869.385326
312.293938,190,12871.290833
309.661706,182,12873.134228
314.74329,190,12875.072202
317.065418,190,12876.974873
315.362653,181,12878.793637
316.794771,178,12880.585297
308.871061,182,12882.4126
315.711883,190,12884.395789
311.030791,176,12889.310568
318.998446,179,12891.287195
316.448155,190,12893.203048
315.204157,181,12895.189318
310.914905,190,12897.262317
318.974428,174,12899.181297
313.859958,166,12901.032432
319.313489,174,12902.950407
313.36474,154,12904.677132
317.496488,161,12906.47615
314.711471,157,12908.230344
313.405394,187,12910.226778
315.453619,190,12912.148349
311.002421,182,12913.982231
318.095364,174,12915.739207
315.521615,154,12917.30606
311.999437,190,12919.215844
316.524907,161,12920.85095
319.134365,161,12922.499182
313.763353,187,12924.380533
316.043774,190,12926.2897
311.042809,190,12928.197037
315.308519,190,12930.107361
311.962699,179,12931.910953
315.237332,168,12933.61314
313.981663,166,12935.316692
316.170876,190,12937.228004
313.562976,166,12938.910436
315.07391,157,12940.506611
318.77369,174,12942.266858
318.521748,190,12944.181068
314.831579,190,12946.126045
313.64146,166,12947.802808
314.604003,181,12949.624216
311.032171,179,12951.427507
313.804638,190,12953.337634
313.884182,166,12955.016974
318.826384,174,12956.771991
311.432187,190,12958.702818
317.452335,190,12960.613551
312.573874,190,12962.528436
313.292477,187,12964.417895
314.316189,166,12966.098953
314.40488,179,12967.904141
314.573457,185,12969.768852
315.306009,154,12971.354876
315.126804,157,12972.956558
313.938324,166,12974.641198
314.03359,168,12976.343889
314.861122,185,12978.210007
310.176735,182,12980.046703
311.629471,190,12981.964418
313.987845,166,12983.66527
319.851766,179,12985.470492
312.768971,190,12987.379727
317.211493,190,12989.287452
310.20987,182,12994.242541
316.476432,157,12995.835254
313.104617,179,12997.635662
310.294529,182,12999.486089
313.840383,190,13001.395321
312.841388,157,13002.986445
317.41934,190,13004.896485
313.421624,179,13006.698275
316.012863,190,13008.602643
314.938619,190,13010.52155
316.425356,190,13012.442942
317.539626,178,13014.229257
318.132437,161,13015.853955
312.218335,190,13017.759066
312.436703,168,13019.453539
315.19397,190,13021.380343
312.876978,185,13023.235397
318.444835,174,13024.991266
316.510583,179,13026.791088
316.426324,178,13028.57744
319.062212,179,13030.378096
311.227526,182,13032.209647
318.541512,161,13033.860455
314.62919,157,13035.449445
316.474459,190,13037.355259
315.225247,179,13039.158238
319.251725,174,13040.918184
313.414259,176,13042.690382
315.022184,190,13044.61687
308.897284,182,13046.448188
315.135527,190,13048.354951
313.078895,187,13050.234012
315.675252,190,13052.140724
313.349495,154,13053.703337
313.559961,154,13055.266273
309.226515,187,13057.156886
308.817787,182,13058.984568
316.092325,178,13060.774907
316.09788,178,13062.564466
315.996987,178,13064.375441
315.24358,190,13066.280195
308.764048,190,13068.186483
317.179464,157,13069.807867
309.162057,190,13071.716539
316.882399,190,13073.618569
319.009376,174,13075.370974
318.841392,179,13077.190734
310.417881,185,13079.049019
319.168358,161,13080.700374
315.9754,174,13082.453357
312.563183,176,13084.220091
317.670282,190,13086.120396
314.585612,181,13087.937561
311.222672,190,13089.847103
318.662895,179,13091.64639
315.346278,168,13093.357297
312.87016,187,13098.165181
318.589297,174,13099.924064
314.879064,157,13101.515872
315.099669,168,13103.215684
317.54241,174,13104.975961
317.392845,190,13106.908011
315.9892,178,13108.702757
315.828626,190,13110.611213
312.807351,190,13112.524448
315.501733,190,13114.441925
315.40744,187,13116.370187
310.955475,182,13118.213343
314.302592,166,13119.89763
319.136404,179,13121.741047
316.593962,157,13123.339039
319.340229,174,13125.096685
315.013464,185,13126.975665
315.450165,190,13128.885751
316.116023,190,13130.79618
314.829762,168,13132.488906
315.761249,190,13134.398721
316.745616,190,13136.308063
314.308625,185,13138.204238
313.61264,176,13139.992456
315.865995,190,13141.911845
312.981981,176,13143.70028
316.882494,174,13145.473205
318.263047,179,13147.293636
313.859257,185,13149.184411
313.56189,190,13151.293763
318.075025,161,13153.10614
313.309032,190,13155.200156
318.502204,179,13157.187393
312.405577,176,13159.149307
317.726891,179,13161.147041
316.196298,157,13162.758589
314.159248,190,13164.68915
311.28947,176,13166.485176
312.107021,176,13168.284442
313.092758,190,13170.215964
312.772381,176,13172.014387
320.193023,179,13173.856795
315.684914,190,13175.785992
313.892461,154,13177.365658
312.609774,176,13179.159273
314.888149,185,13181.041379
312.734187,181,13182.881719
312.369293,190,13184.814141
315.534007,178,13186.677594
315.02252,179,13188.503175
313.688051,179,13190.324333
314.749666,190,13192.368881
315.291371,190,13194.30043
313.009159,179,13196.124899
312.486253,185,13198.004003
315.194932,190,13199.953457
308.995185,182,13204.827891
314.241367,187,13206.732307
315.377404,157,13208.349465
315.918179,190,13210.345284
310.945521,187,13212.41065
310.392046,182,13214.434105
313.738581,166,13216.293008
318.809428,161,13218.104966
313.366144,166,13219.821325
310.580815,182,13221.696353
318.68313,161,13223.361559
315.169516,157,13225.003191
312.166365,190,13226.946416
314.499519,190,13228.891098
319.71396,174,13230.677611
318.335594,174,13232.467979
311.241079,154,13234.067773
311.548823,190,13236.044465
311.075288,190,13237.990698
315.623101,181,13239.854129
311.399329,190,13241.804159
309.517852,182,13243.70102
311.814318,176,13245.528091
313.252067,179,13247.404329
312.233908,182,13249.291085
313.973549,190,13251.258399
309.325096,190,13253.21876
316.613795,190,13255.219811
314.699261,185,13257.113489
315.655273,174,13258.921139
315.415976,168,13260.649765
314.628793,178,13262.479276
314.071441,190,13264.43786
313.785337,187,13266.373532
316.935415,178,13268.217555
315.702684,157,13269.854265
317.647391,179,13271.725994
317.682754,161,13273.406203
316.847329,190,13275.370385
314.500602,187,13277.306079
319.666045,174,13279.111169
314.883906,190,13281.073201
312.504383,179,13282.930244
315.345505,181,13284.827094
314.011066,168,13286.579438
311.067963,166,13288.315512
313.326274,154,13289.927095
316.212244,190,13291.899367
314.472096,190,13293.860457
319.465832,174,13295.674778
315.816697,190,13297.654443
318.524739,174,13299.461746
312.809561,179,13301.311165
312.917208,176,13303.127246
313.283051,190,13305.075682
315.422582,190,13307.029974
314.931508,154,13311.693508
311.89064,176,13313.516862
313.176029,187,13315.44175
311.813796,190,13317.411255
316.832314,190,13319.388229
309.822121,182,13321.298799
310.66402,190,13323.254691
318.829658,174,13325.048768
311.872279,190,13327.000045
319.012046,174,13328.828407
318.547019,179,13330.676807
314.75743,157,13332.306593
312.896733,179,13334.166366
313.778046,168,13335.905076
318.899716,174,13337.706565
318.242717,190,13339.684753
317.110959,190,13341.640365
312.890985,176,13343.462981
313.895426,181,13345.335967
312.918635,190,13347.451211
318.463279,174,13349.404932
315.481805,190,13351.361388
318.343965,161,13353.043795
316.268397,190,13354.998665
312.552435,176,13356.810463
311.262346,185,13358.71587
314.427056,154,13360.312934
313.468383,187,13362.236917
310.911329,182,13364.111037
317.281309,157,13365.7567
314.761724,168,13367.494914
312.020765,187,13369.420079
311.25098,182,13371.292028
310.71097,182,13373.168404
314.509439,168,13374.907187
319.249754,179,13376.754296
316.932317,161,13378.438378
317.809135,174,13380.236961
314.618367,181,13382.108082
310.169462,182,13383.987379
310.418517,190,13385.946747
311.892029,182,13387.827016
319.317214,179,13389.682294
315.341474,178,13391.539298
309.529585,182,13393.418658
314.624345,190,13395.414696
314.008651,168,13397.157419
315.805397,190,13399.110911
312.476635,168,13400.847201
312.66906,190,13402.800321
312.34629,190,13404.768839
315.495142,185,13406.673246
315.62002,190,13408.640387
312.651664,190,13410.612395
310.838169,190,13412.58188
308.521719,182,13414.4961
317.473661,178,13419.360387
318.118606,174,13421.176934
313.038392,168,13422.923849
315.813877,190,13424.900666
315.021009,168,13426.641055
315.223592,190,13428.612946
318.290247,174,13430.415524
315.347478,157,13432.041
316.151521,190,13433.994607
312.082994,190,13435.949473
317.039486,178,13437.789572
309.151323,176,13439.604738
311.773666,154,13441.224191
314.833009,181,13443.098063
313.168376,176,13444.92456
315.734902,190,13446.885348
316.44119,190,13448.839899
313.323377,190,13450.802674
311.4904,190,13452.779737
316.612666,190,13454.737285
314.67698,190,13456.691036
312.820724,190,13458.6451
315.77491,190,13460.602689
314.726015,166,13462.347982
316.032559,190,13464.314579
316.663425,190,13466.266401
317.452427,161,13467.932868
316.440466,190,13469.884416
310.153182,182,13471.760809
318.765832,179,13473.605883
315.524477,157,13475.251478
315.840675,168,13476.987639
313.72797,179,13478.835099
313.210436,176,13480.651106
315.811924,157,13482.28214
317.369947,161,13483.952168
314.265844,185,13485.858236
318.116046,190,13487.830567
309.992759,182,13489.70625
315.118153,179,13491.570382
313.756886,190,13493.542963
310.130779,190,13495.515636
314.653566,187,13497.463917
318.035232,174,13499.27977
316.341058,181,13501.182414
317.941505,174,13502.995766
316.584189,181,13504.880041
311.921486,190,13506.850791
310.433365,182,13508.742424
315.626073,181,13510.629606
313.838419,185,13512.553837
312.904187,179,13514.433622
318.676133,161,13516.119148
317.503246,161,13517.805034
312.514104,190,13519.779493
314.987045,157,13524.478217
312.030985,187,13526.421847
316.714432,190,13528.411927
312.718098,154,13530.032081
313.670232,176,13531.870925
314.239103,157,13533.522969
315.339117,190,13535.535398
313.860979,181,13537.407503
313.169938,187,13539.35213
315.7881,157,13540.987684
316.05305,179,13542.84424
314.925398,190,13544.809181
315.877397,166,13546.531685
318.94811,174,13548.326685
313.311296,179,13550.173826
315.064879,190,13552.149564
315.813849,179,13553.997964
318.368648,179,13555.843153
314.652555,178,13557.700769
318.812492,179,13559.547104
315.214792,190,13561.499814
314.91464,190,13563.455968
313.742311,190,13565.410669
318.959385,174,13567.210115
315.940543,154,13568.815987
313.646692,168,13570.57611
316.527713,190,13572.540541
318.071085,179,13574.393306
315.631269,178,13576.235399
309.03742,190,13578.196667
314.236555,168,13579.948442
315.577377,157,13581.583933
314.136777,190,13583.555934
312.895109,187,13585.482589
315.304764,179,13587.335035
315.612443,190,13589.292376
313.21049,166,13591.016758
311.339371,190,13592.975814
311.522764,190,13594.935098
318.696693,174,13596.753827
308.392482,190,13598.713793
314.491117,181,13600.580599
315.747246,178,13602.455468
315.863479,157,13604.087175
318.527849,179,13605.935478
309.325964,190,13607.89036
315.682045,190,13609.865071
314.597835,190,13611.821326
314.574124,154,13613.423776
311.507149,182,13615.298985
313.49517,187,13617.243226
317.74277,161,13618.920232
297.689931,176,13620.74374
314.27328,154,13622.34906
316.267003,178,13624.196227
316.051444,168,13625.933985
313.326967,190,13627.89116
317.74502,179,13632.716828
312.803555,190,13634.692097
312.453626,190,13636.650202
318.364823,174,13638.454499
311.029078,190,13640.423705
315.327566,157,13642.058905
313.826825,181,13643.945747
315.819103,157,13645.579413
312.019526,190,13647.541254
314.527191,185,13649.45207
315.323018,181,13651.325014
312.643605,190,13653.285343
314.204698,190,13655.260996
315.135767,178,13657.130449
315.264345,190,13659.243257
318.329288,179,13661.270504
316.157707,157,13662.919179
310.025669,190,13664.897704
314.87013,190,13666.868976
314.520032,190,13668.839719
314.327315,190,13670.844854
314.285631,166,13672.580849
311.713853,190,13674.571367
315.021694,157,13676.216373
309.975094,190,13678.190967
310.582425,182,13680.089706
314.469641,166,13681.829043
315.673211,157,13683.480442
309.368375,182,13685.373913
314.589277,190,13687.362248
315.291355,190,13689.321326
318.196655,179,13691.164488
313.485068,154,13692.764411
315.079513,168,13694.500998
317.841724,174,13696.304837
315.969454,178,13698.145956
314.043411,181,13700.031759
314.400528,185,13701.939936
316.980336,157,13703.567325
310.818366,190,13705.519102
308.853416,190,13707.476576
312.957061,166,13709.200349
314.445001,154,13710.807445
318.259071,161,13712.499511
315.175744,185,13714.413541
315.046004,190,13716.374805
311.389949,185,13718.321459
313.992094,185,13720.243136
313.367287,166,13721.965344
314.410806,168,13723.710346
316.871794,190,13725.664783
318.731526,161,13727.332491
312.943547,190,13729.285815
314.312402,168,13731.025827
312.972357,190,13732.978782
313.885946,166,13734.712961
314.700577,154,13739.319846
313.696429,168,13741.06623
314.065873,190,13743.026776
317.391654,190,13744.982275
313.892163,185,13746.891886
318.38512,179,13748.743428
313.160765,154,13750.352975
318.057626,190,13752.336109
311.029657,182,13754.222323
308.694324,190,13756.176322
315.895301,190,13758.133429
319.199889,161,13759.807064
316.466906,178,13761.668765
314.060458,179,13763.520015
311.307234,176,13765.337652
316.364779,178,13767.174464
315.006638,154,13768.777432
312.778836,190,13770.736366
314.929323,166,13772.476846
313.704663,179,13774.345194
318.546202,161,13776.039885
312.925407,176,13778.016637
318.99944,161,13779.690358
311.849357,166,13781.410083
311.832042,190,13783.41612
315.764466,190,13785.370754
313.894612,181,13787.263066
313.549438,185,13789.164802
310.954739,190,13791.116069
313.447032,190,13793.068393
313.05859,190,13795.018209
315.82167,190,13796.983412
314.813506,190,13798.933925
