Fecha;Riego_Decidido_mm;Lluvia_mm;Evaporacion_Suelo_mm;Transpiracion_Planta_mm;Estrés_Hídrico_pct
19/05/2010;5,868734775893424;0,0;4,872521830135696;0,5108477540295566;0,0
20/05/2010;5,773369584165254;0,0;4,847920438935427;0,629605617007144;0,0
21/05/2010;5,617526055942571;0,0;5,143874674122683;0,9092861632411889;0,0
22/05/2010;6,653160837363881;0,0;5,048836636438414;1,3429801374591621;0,0
23/05/2010;6,741816773897584;0,0;4,576361117876113;1,5394572710115544;0,0
24/05/2010;5,199019918474199;0,4;3,8707084790979973;1,496836619211841;0,0
25/05/2010;2,6917317139229975;2,0;2,004451805613553;0,2533918483456074;0,0
26/05/2010;0,0;0,0;2,191028282986074;0,14052895333314747;0,0
27/05/2010;3,6215572363192274;0,0;1,9121280745540015;0,4007023705595552;-2,220446049250313e-14
28/05/2010;2,5128304451135595;0,0;2,5225341722426453;1,188671652790635;0,0
29/05/2010;5,171309288478428;0,0;2,1510251504464977;2,2319739412440422;0,0
30/05/2010;5,0829990916905565;0,0;1,9916781226903304;3,836209316687038;0,0
31/05/2010;7,277887439377386;0,0;1,6076503582254804;4,192469676085763;0,0
01/06/2010;5,760366305817879;0,0;1,028557952995077;3,3009387018237915;0,0
02/06/2010;0,0;8,2;1,047663627878923;4,387419309028284;0,0
03/06/2010;1,6187250015461072;0,0;0,9669571289290408;5,098617023367581;-2,220446049250313e-14
04/06/2010;9,47557415229663;0,0;0,8271921110252437;5,051362134859726;0,0
05/06/2010;5,958554245884982;0,0;0,8179199905368882;6,295189104864131;0,0
06/06/2010;8,39310909540102;0,0;0,5370402433111264;4,3209791690062405;0,0
07/06/2010;1,9758740965498522;0,0;0,4501192526028233;3,7318528346235453;0,0
08/06/2010;0,0;5,86;0,18200604659292519;0,9189794014991175;0,0
09/06/2010;0,0;24,2;0,10071044242958735;0,36896589674851077;0,0
10/06/2010;0,0;24,8;0,06509755488150003;0,07635494434067237;0,0
11/06/2010;0,0;4,6;0,12741422955737483;0,7767814331623303;0,0
12/06/2010;0,0;0,2;0,14083590288950215;0,8300152336514399;0,0
13/06/2010;0,0;0,0;0,15635973857627866;2,415873839198537;0,0
14/06/2010;4,624387642042306;0,0;0,15463639170811636;1,273275444488822;0,0
15/06/2010;0,0;0,8;0,09821813116990928;0,28898635106173093;-2,220446049250313e-14
16/06/2010;0,0;0,2;0,10013741414853496;0,4259311673515225;0,0
17/06/2010;1,8260685815000404;0,0;0,11664381351355366;0,4816231711211158;-2,220446049250313e-14
18/06/2010;3,408266984634672;0,0;0,10280593858894294;2,825111830713169;-2,220446049250313e-14
19/06/2010;6,757917769302124;0,0;0,1014491804125823;2,5418133368985987;-2,220446049250313e-14
20/06/2010;5,263262517311185;0,0;0,04165526285939783;1,7722090541642535;0,0
21/06/2010;3,4538643170236947;0,0;0,03874573239246576;2,437371658284536;0,0
22/06/2010;4,506117390676975;0,0;0,041189676168820674;5,154990678974259;0,0
23/06/2010;7,916180355143078;0,0;0,042798229577809516;6,032109599484269;0,0
24/06/2010;6,954907829062074;0,0;0,04402173205457871;6,551252858451094;0,0
25/06/2010;7,1152745905056545;0,0;0,02734138853121604;4,0791296694764645;0,0
26/06/2010;0,0;0,2;0,03049958432501946;4,631667360216326;0,0
27/06/2010;7,612166944541363;0,0;0,03258415282032032;5,076476053576162;-2,220446049250313e-14
28/06/2010;6,029060206396497;0,0;0,036484186555571015;5,64012654254593;0,0
29/06/2010;6,356610729101508;0,0;0,03547772623679664;5,633163092400263;0,0
30/06/2010;5,6986408186370605;0,0;0,03629547524580082;5,746588080695749;0,0
01/07/2010;5,902883555941554;0,0;0,038748722272813355;6,117478552666853;0,0
02/07/2010;6,526227274939671;0,0;0,03182930758123954;5,010674413071692;0,0
03/07/2010;3,3668953271668594;0,0;0,037742261954038986;5,924439317645842;0,0
04/07/2010;7,842181579599904;0,0;0,035729341316490235;5,5923078749574415;0,0
05/07/2010;5,189187398932398;0,0;0,03755355064426879;5,860844151300108;0,0
06/07/2010;6,438397701944369;0,0;0,03660999409541781;5,697027071787653;0,0
07/07/2010;5,454369000302028;0,0;0,039566471281817533;6,139199285075876;0,0
08/07/2010;6,5987657563576985;0,2;0,037176128024728396;5,751493895692357;0,0
09/07/2010;5,09049985976457;0,0;0,03856001096304316;5,948151765199777;0,0
10/07/2010;6,576711776162795;0,0;0,03749064687434539;5,76623683289143;0,0
11/07/2010;5,48456397624458;0,0;0,039440663741970736;6,048318470270189;0,0
12/07/2010;6,547759134012168;0,0;0,03893743358258355;5,953534490243108;0,0
13/07/2010;5,812942453095048;0,0;0,03421965083832868;4,962138965329268;0,0
14/07/2010;3,679809164142843;0,0;0,03296157543986071;3,7620478248665665;0,0
15/07/2010;3,3162641450246797;0,0;0,034093843298481884;4,262750531109389;0,0
16/07/2010;5,156844374407885;0,0;0,03755355064426879;5,454184428732358;0,0
17/07/2010;6,7517379793766175;0,0;0,03434545837817547;4,76295684011485;0,0
18/07/2010;3,799916349989406;0,0;0,035729341316490235;5,25481624767942;0,0
19/07/2010;6,470545588995917;0,0;0,036484186555571015;5,462913484989275;-2,220446049250313e-14
20/07/2010;5,769397671544855;0,0;0,038056780803655973;5,6811697843582785;-2,220446049250313e-14
21/07/2010;5,989226565161915;0,0;0,030193809563231186;4,128362332453221;0,0
22/07/2010;1,3244116173684168;0,6;0,03377932444886489;3,825988612080454;0,0
23/07/2010;5,069767936529327;0,0;0,03214382643085654;3,79945911015814;0,0
24/07/2010;4,001602936588984;0,0;0,031766403811316145;4,204875164867133;0,0
25/07/2010;4,706641568678448;0,0;0,03459707345786907;4,867564129012415;-2,220446049250313e-14
26/07/2010;5,572161202470299;0,0;0,03258415282032032;4,595457050971942;0,0
27/07/2010;4,20913910542079;0,0;0,033527709369171294;4,898905210979418;0,0
28/07/2010;5,512432920348602;0,0;0,03541482246687325;5,158621883562818;0,0
29/07/2010;5,524036706029675;0,0;0,03465997722779247;5,032991375761715;0,0
30/07/2010;4,868174163288803;0,0;0,030508328412848174;4,238547332203436;0,0
31/07/2010;3,2916174310827264;0,0;0,034156747068405276;4,929017052994537;0,0
01/08/2010;6,333173800062947;0,0;0,03308738297970751;4,759735285319634;0,0
02/08/2010;4,633240916538789;0,0;0,03182930758123954;4,236909537567338;0,0
03/08/2010;3,7102027139866154;0,0;0,05019926525711082;3,8086999099552226;0,0
04/08/2010;3,819003737272181;0,0;0,07886528106945154;4,428756970446879;0,0
05/08/2010;5,22762225151633;0,0;0,09901258141964392;3,679104145095468;0,0
06/08/2010;2,7208876211012782;0,0;0,12245084891458836;3,604155317066402;-2,220446049250313e-14
07/08/2010;4,386606165980987;0,0;0,16973514417861416;4,2246184031589085;0,0
08/08/2010;5,144353547337523;0,0;0,17598666227837914;3,6104141174736615;0,0
09/08/2010;2,9685443019790356;0,0;0,26206658886331957;4,373399650194077;0,0
10/08/2010;6,035466239057403;0,0;0,29923521189348296;4,103172833451122;0,0
11/08/2010;4,1430876987336855;0,0;0,35522081168849245;3,9283623135850743;0,0
12/08/2010;4,35358312527356;0,0;0,35236902814122995;3,112621106328916;0,0
13/08/2010;2,3279701531759747;0,0;0,36656524564742815;1,657312025675311;0,0
14/08/2010;0,9865958848789673;0,0;0,4171583476698554;1,101242261777088;0,0
15/08/2010;1,758400609446924;0,0;0,48155435899127763;1,6129916561751636;0,0
16/08/2010;2,754546015166438;0,0;0,5721720644347901;2,089105190941538;0,0
17/08/2010;3,2812772553763327;0,0;0,6660528723727897;2,3238882661566334;0,0
18/08/2010;3,319941138529407;0,0;0,6849507392675328;2,07135571631116;0,0
19/08/2010;2,417195233087497;0,0;0,7873617625001913;1,9433512779143138;0,0
20/08/2010;2,920713040414503;0,0;0,8828871242524755;1,8161395676664513;0,0
21/08/2010;2,719026691918909;0,0;0,9381268424868126;1,5284377227552348;0,0
22/08/2010;2,1274533427508517;0,0;0,9860469262414611;1,240429812291105;0,0
23/08/2010;2,186581300592414;0,0;1,1198650516952362;0,890749506574797;0,0
24/08/2010;1,7712419306291427;0,0;1,4415817676635987;0,6884490011795127;0,0
25/08/2010;2,4200307688431035;0,0;1,6401571639886945;0,38315335642901277;0,0
26/08/2010;1,9036242065972784;0,0;2,2086311495982485;0,17414647193281155;0,0
27/08/2010;0,0;0,0;0,0;0,0;0,0
15/04/2011;25,0;0,0;3,8500000000000005;0,0;0,0
16/04/2011;25,0;0,0;4,18;0,0;0,0
17/04/2011;25,0;0,0;4,4110000000000005;0,0;0,0
18/04/2011;25,0;1,6;4,466;0,0;0,0
19/04/2011;4,237370041022003;9,2;2,189;0,0;0,0
20/04/2011;0,0;23,8;1,364;0,0;0,0
21/04/2011;0,0;24,4;2,134;0,0;0,0
22/04/2011;0,0;10,6;2,334317572462739;0,0011812055993444329;-2,220446049250313e-14
23/04/2011;0,0;1,2;2,856878143848348;0,0020017236007459716;0,0
24/04/2011;0,22786609479731856;0,0;2,6530931414548387;0,0040403034582092295;0,0
25/04/2011;5,073156413220039;0,0;3,5263259315016664;0,006923447293374717;0,0
26/04/2011;4,433249378795047;0,0;3,5502203985091656;0,008070508729995185;0,0
27/04/2011;3,688290907239156;0,0;4,317465880656631;0,006146692711624347;0,0
28/04/2011;5,144864883138762;0,0;3,861548395210447;0,01463078818388563;0,0
29/04/2011;3,039745146567026;0,2;4,078893605224083;0,0263036135002166;0,0
30/04/2011;0,0;8,6;2,356614767009681;0,018110101264971395;0,0
01/05/2011;0,0;10,2;1,7815581099586086;0,009681282552425854;-2,220446049250313e-14
02/05/2011;0,0;0,0;4,003472571707657;0,03013252701803719;0,0
03/05/2011;6,823605098725686;0,0;3,972728029994391;0,07281567858142202;0,0
04/05/2011;6,765543708575818;0,4;3,9160196959754754;0,06192472768414467;-2,220446049250313e-14
05/05/2011;7,5379444236596225;0,0;4,120134464864433;0,08914176769118187;0,0
06/05/2011;1,503698371471336;5,0;2,9549624074165477;0,12050369569572035;0,0
07/05/2011;1,3932428276203024;0,0;3,0697075075971614;0,08350904123605901;0,0
08/05/2011;4,423480906763521;0,0;3,8291289581221033;0,07736502033738764;0,0
09/05/2011;4,586493978459497;0,0;4,132854758427186;0,17917317076661515;0,0
10/05/2011;4,732027929193817;0,0;4,311386878488592;0,5346139202975914;0,0
11/05/2011;4,186000798786175;1,2;3,295496478152734;0,5633071867520398;0,0
12/05/2011;0,0;9,0;3,6015885708082167;0,589027247554648;0,0
13/05/2011;0,0;0,2;2,62515813587217;0,6236436046250922;0,0
14/05/2011;4,867096432379775;0,0;3,0349340746822384;0,10411214994459327;0,0
15/05/2011;3,2090462246268534;0,0;3,364948674837391;0,07823192443412301;0,0
16/05/2011;3,895372504309651;0,0;3,038106395267929;0,23958103921864168;-2,220446049250313e-14
17/05/2011;3,0774227588327707;0,0;2,433766110255668;0,9854363934564186;0,0
18/05/2011;2,919202503712098;0,8;2,347223085530361;1,6616005267046325;0,0
19/05/2011;4,608823612234988;0,0;2,0031241423976276;1,4677528661527552;0,0
20/05/2011;2,7098712410659367;0,0;1,9661714265800017;2,1363531939529783;0,0
21/05/2011;5,252524620532986;0,0;1,5834437627948783;2,7602773260819475;0,0
22/05/2011;4,6637210888768195;0,0;1,456080498297841;3,432624357460731;0,0
23/05/2011;5,4387048557585835;0,0;1,1194199721936393;3,288396845667334;-2,220446049250313e-14
24/05/2011;3,726916920638036;0,0;1,1055294942500924;4,629662519307202;0,0
25/05/2011;4,345192013557297;3,2;0,800086881509218;4,051555011252249;0,0
26/05/2011;3,4700803064040153;0,2;0,6182338136181009;3,2944834951666646;0,0
27/05/2011;3,6523732304348338;0,0;0,5553095458244354;3,0816394656649195;0,0
28/05/2011;3,5368166736624134;0,0;0,5161633465815174;4,096039586060542;0,0
29/05/2011;5,682202932642053;0,0;0,3442798851275114;3,462713520616983;0,0
30/05/2011;2,6654847545178253;0,0;0,30958017533903087;2,9646353906398364;0,0
31/05/2011;3,5342155659788865;0,0;0,25436076044640216;1,184642676780107;0,0
01/06/2011;0,0;0,0;0,2586459241439402;0,6607568404573155;0,0
02/06/2011;1,0794027646012523;0,0;0,21926859775783203;0,6134910874024481;-2,220446049250313e-14
03/06/2011;0,9227596851602834;0,0;0,2107647774625393;2,9012002242640285;0,0
04/06/2011;4,461965001726562;1,0;0,13476509527283018;2,5634186262213703;-2,220446049250313e-14
05/06/2011;2,1374426296635267;0,0;0,12315539402467411;3,3345457538926255;0,0
06/06/2011;2,197701147917286;2,4;0,0949546299683104;2,2892120295451184;0,0
07/06/2011;0,0;6,2;0,07967734416208846;1,6184907881861506;0,0
08/06/2011;0,0;0,0;0,09138683276640432;0,986128472281445;0,0
09/06/2011;0,0;0,0;0,06923578204217944;1,0759780220856563;0,0
10/06/2011;1,99521380412783;0,0;0,07938195450805344;1,9815546133367712;0,0
11/06/2011;3,140936567844809;0,0;0,06480314409087201;2,2642499737921145;-2,220446049250313e-14
12/06/2011;2,6590531178829986;0,0;0,06576154202891503;4,81922210060721;0,0
13/06/2011;7,444983642636127;0,0;0,07042515377971835;5,433875108341312;0,0
14/06/2011;5,724300262121035;0,4;0,06623307934999291;5,838962075695582;0,0
15/06/2011;6,30519515504558;0,0;0,061838032724400055;5,63657630538011;0,0
16/06/2011;5,377990857058419;0,0;0,05464330244885559;4,603511254842071;0,0
17/06/2011;3,4966194384988807;0,0;0,04315988467102032;3,228397589339917;0,0
18/06/2011;2,4104193686995496;0,0;0,05069908702521149;3,126977528809772;0,0
19/06/2011;3,7076766158349845;0,0;0,04855767635825758;5,244757086513456;0,0
20/06/2011;7,473314762871691;0,0;0,04814558462969118;6,24760433496216;0,0
21/06/2011;7,3257499195918525;0,0;0,04740836617654671;6,396978180323033;0,0
22/06/2011;6,584386546499594;0,0;0,0450507679766416;5,509533572303071;0,0
23/06/2011;4,25286394852997;0,0;0,036129118579569235;3,2840179402775607;-2,220446049250313e-14
24/06/2011;1,3175003023190723;0,0;0,036719352713420576;4,966014387340861;0,0
25/06/2011;8,082733740054294;0,0;0,041566944037895716;6,501065104469683;0,0
26/06/2011;7,792632048507584;0,4;0,04139068060959608;6,603949554524384;0,0
27/06/2011;1,12973164312774;5,8;0,04384392763660862;6,975553822490797;0,0
28/06/2011;7,38939775012741;0,0;0,036547090325494413;5,436103811563946;0,0
29/06/2011;3,1896335994361014;0,0;0,034282554608252074;3,256337639021609;0,0
30/06/2011;2,2091909450993237;0,0;0,03421965083832868;3,4918688382669343;0,0
01/07/2011;4,556088489105264;0,0;0,03440836214809887;4,729908197215021;0,0
02/07/2011;6,094316559363104;0,0;0,03994389390135792;6,264796711229582;0,0
03/07/2011;6,424740605130945;3,0;0,033213190519554306;5,084541007235328;0,0
04/07/2011;6,167754197754865;0,0;0,03629547524580082;5,252516890465271;0,0
05/07/2011;9,138812365711095;0,0;0,03818258834350277;5,658621146239357;0,0
06/07/2011;8,446803734582888;0,0;0,03749064687434539;4,915906995243473;0,0
07/07/2011;7,373397642117806;0,0;0,03195511512108634;1,463795417542596;0,0
08/07/2011;0,0;1,4;0,027300236146754864;2,6334682358145747;-2,220446049250313e-14
09/07/2011;1,220768471961354;1,6;0,027614754996371855;3,9518276610089225;0,0
10/07/2011;5,539442416005297;0,0;0,032458345280473526;4,60796022376641;0,0
11/07/2011;5,420418569046913;0,0;0,035540630006720045;5,24054211248822;0,0
12/07/2011;0,0;11,2;0,017864670658245117;1,404629452107021;0,0
13/07/2011;0,0;0,0;0,02560183435882311;1,6894683224890796;0,0
14/07/2011;0,0;0,0;0,030445424642924778;3,402223891930321;0,0
15/07/2011;6,282669316573268;0,0;0,03384222821878829;4,74135560434223;0,0
16/07/2011;6,445197832561035;0,0;0,03749064687434539;5,455079681111421;0,0
17/07/2011;6,282570327985758;0,0;0,03233253774062673;2,7442627831634034;0,0
18/07/2011;0,0;0,0;0,027866370076065447;1,8826377215605028;0,0
19/07/2011;2,620504091636576;0,0;0,033213190519554306;3,230277009871495;0,0
20/07/2011;4,923490200391074;0,0;0,03918904866227715;4,7127989314576775;0,0
21/07/2011;6,321987980119948;0,0;0,03384222821878829;4,057431589388794;0,0
22/07/2011;3,171282716287381;0,0;0,03151478873162255;2,847378563647484;-2,220446049250313e-14
23/07/2011;1,958902251058905;0,0;0,03075994349254177;3,2875809368555258;0,0
24/07/2011;4,418340880348062;0,0;0,02742604368660166;3,114702511169486;0,0
25/07/2011;2,9821301024526035;0,0;0,033968035758635086;4,6884542168208325;-2,220446049250313e-14
26/07/2011;6,442422252579465;0,0;0,03673580163526461;5,112674355535316;0,0
27/07/2011;5,579410157170588;0,0;0,033401901829324496;4,373433611285381;0,0
28/07/2011;3,3268459593910196;0,0;0,03308738297970751;4,058273024824482;0,0
29/07/2011;4,511360407804177;0,0;0,03006800202338439;4,123109729623218;0,0
30/07/2011;4,293177731646617;0,0;0,03459707345786907;4,863939537506298;0,0
31/07/2011;5,688536610964159;0,0;0,034030939528558485;4,742495165506223;0,0
01/08/2011;3,6165276526312353;1,0;0,027048621067061268;3,7282912984357086;0,0
02/08/2011;0,0;6,0;0,029701231943790568;2,2578116732421307;0,0
03/08/2011;0,0;0,0;0,0744838765655931;3,969511224470101;-2,220446049250313e-14
04/08/2011;6,3239951010356945;0,0;0,10854862922030634;4,611379117303068;0,0
05/08/2011;5,86992774652338;0,0;0,12687992217320113;3,9899394002152584;0,0
06/08/2011;2,8568257062239413;0,6;0,13922825402031638;3,2571890926045652;0,0
07/08/2011;2,976421409065652;0,0;0,20248353053152834;3,161065870969637;0,0
08/08/2011;3,6435494015011667;0,0;0,23694989951475548;2,7957916001620156;0,0
09/08/2011;2,6127455621176034;0,0;0,2667340091035541;2,7397390308868195;0,0
10/08/2011;3,2564730399903734;0,0;0,3296606425817559;3,2573218109907405;0,0
11/08/2011;4,216982453572491;0,0;0,44805544526578817;4,106522195713893;0,0
12/08/2011;5,534577640979699;0,0;0,49399030722962933;3,885035480515873;0,0
13/08/2011;4,119028302589818;0,0;0,5505693705523389;3,6158605670754933;0,0
14/08/2011;4,106430517976457;0,0;0,5052373602531438;2,769587878180236;0,0
15/08/2011;2,0548370388566095;0,0;0,6089636162498875;2,7802122230375805;0,0
16/08/2011;4,329175839287437;0,0;0,7836749753662823;2,967618702354549;0,0
17/08/2011;4,201293677720848;0,0;0,854617436150316;2,667319986989641;0,0
18/08/2011;3,241940131433845;0,0;0,903048688130702;2,301872334573606;0,0
19/08/2011;2,98492315064951;0,0;1,016259434511892;2,088747197087739;0,0
20/08/2011;1,5850066315996152;1,6;0,9058472091969438;1,4746141212514947;0,0
21/08/2011;0,0;10,2;0,6112213128105818;0,7527320956174073;0,0
22/08/2011;0,0;8,4;0,7281633744206691;0,5508426238617156;-2,220446049250313e-14
23/08/2011;0,0;0,0;0,8088378033888928;0,33811096812330177;0,0
24/08/2011;0,0;0,0;1,497224077802316;0,32528754873898436;-2,220446049250313e-14
25/08/2011;0,0;0,0;0,0;0,0;0,0
22/04/2012;25,0;0,0;4,048000000000001;0,0;0,0
23/04/2012;25,0;0,0;3,2450000000000006;0,0;0,0
24/04/2012;25,0;0,0;3,696;0,0;0,0
25/04/2012;25,0;0,6;3,278;0,0;0,0
26/04/2012;9,748000000000001;0,2;2,4970000000000003;0,0;0,0
27/04/2012;0,0;3,6;1,2429999999999999;0,0;0,0
28/04/2012;0,0;9,4;2,112;0,0;0,0
29/04/2012;0,0;0,2;2,210172605371385;0,0;0,0
30/04/2012;1,1306737547395609;0,0;2,638505057415784;0,0;0,0
01/05/2012;3,0174050815681417;1,2;2,2723914851832903;0,0;0,0
02/05/2012;0,0;5,4;3,1031668197214666;0,0015877742063435936;0,0
03/05/2012;0,0;10,2;1,6993433005059118;0,0009374590630380846;-2,220446049250313e-14
04/05/2012;0,0;6,8;1,6189246979205754;0,0;0,0
05/05/2012;0,0;0,4;3,099209738981226;0,0005139844278061039;0,0
06/05/2012;6,5648318998956965;0,4;3,2783692159200157;0,0020283776350571094;0,0
07/05/2012;3,9903975935550666;2,0;1,5675220395946747;0,00027282319013830137;0,0
08/05/2012;0,0;4,4;3,361630481290946;0,06770194833988637;0,0
09/05/2012;4,509332429630831;0,0;4,767004452278853;0,16923710920072932;-2,220446049250313e-14
10/05/2012;6,641797832841703;0,0;5,373637387939782;0,25018403395419003;0,0
11/05/2012;6,453821421893956;0,0;3,9056598555099318;0,22065066312615536;0,0
12/05/2012;1,652113779622793;0,0;4,583297096273385;0,35666042752110033;0,0
13/05/2012;7,801454872538703;0,0;5,1813039472509335;0,40509190123238;0,0
14/05/2012;5,8963958484833014;0,0;5,911532038067659;0,4766553157465076;0,0
15/05/2012;7,248187353814155;0,0;4,876998008042986;0,14583189999976973;0,0
16/05/2012;3,0869015508318283;0,2;4,190546991013836;0,25968225528293853;0,0
17/05/2012;5,118426915297758;0,0;6,020567165214794;0,8850223102028915;0,0
18/05/2012;6,465279787991624;3,0;4,157954234143119;0,3271597178449494;0,0
19/05/2012;0,0;2,8;3,3975302356546475;0,0436222494908253;-2,220446049250313e-14
20/05/2012;1,8100737094078099;1,0;2,763839023940496;0,0007715238305776086;0,0
21/05/2012;2,52465515634427;0,0;3,3394811985613884;0,07483977135704688;0,0
22/05/2012;4,301187265213008;0,0;3,7429375195937915;0,961811241153208;-2,220446049250313e-14
23/05/2012;5,984748760747;0,0;3,6806484374855137;1,4719489780022927;0,0
24/05/2012;5,592597415487804;0,0;3,724109297320353;2,414329547687512;0,0
25/05/2012;7,12843884500786;0,0;3,595258774909919;3,0316174818506916;0,0
26/05/2012;6,916876256760605;0,2;2,0031241423976276;0,34324807413626135;0,0
27/05/2012;0,0;0,0;1,9787750895708993;0,8890439446874097;-2,220446049250313e-14
28/05/2012;4,017819034258315;0,0;1,8209603272141102;2,504768742495695;-2,220446049250313e-14
29/05/2012;6,145729069709827;0,0;1,638090560585071;3,7404516336550246;0,0
30/05/2012;6,548542194240083;0,0;1,3608170909330708;4,399684139508073;-2,220446049250313e-14
31/05/2012;6,17050123044114;0,0;1,1946850986250999;5,041066750765598;0,0
01/06/2012;0,0;7,2;1,0817841377072552;5,7425233902622;0,0
02/06/2012;3,0388269454220627;4,2;0,4633232908436338;2,7679182183301094;-2,220446049250313e-14
03/06/2012;0,0;0,2;0,6389729955052244;4,256308366749955;0,0
04/06/2012;8,341183968352523;0,0;0,5354686685993301;3,8926216732202685;-2,220446049250313e-14
05/06/2012;4,148142385155003;0,0;0,4379378891420485;4,23796036406279;0,0
06/06/2012;5,155898253204828;0,0;0,3407609124235376;3,8801096696198845;0,0
07/06/2012;3,6409783860953278;0,0;0,3423351587962856;4,386338324201132;0,0
08/06/2012;5,638673482997414;0,0;0,29434015995998297;2,3032881751295498;0,0
09/06/2012;0,0;0,0;0,10536283268882839;0,20366305616277292;-2,220446049250313e-14
10/06/2012;0,0;0,0;0,2074715778146871;4,25110043139873;0,0
11/06/2012;8,528572009213413;0,2;0,1480265541161672;1,5880448713922897;0,0
12/06/2012;0,0;0,0;0,1617002120018622;1,5491958716338377;0,0
13/06/2012;2,3508960836357007;0,0;0,12000063381502417;0,5189136734675902;0,0
14/06/2012;0,0;0,0;0,13214779031761015;2,383739995967098;0,0
15/06/2012;4,695887786284715;0,0;0,11531121587270354;4,191360548312641;0,0
16/06/2012;6,176671764185335;0,0;0,07096667659323393;2,883923055874983;0,0
17/06/2012;1,1952168620051031;0,0;0,09081693334115508;4,175083773932415;0,0
18/06/2012;6,595900707273571;0,2;0,08163706427999509;4,559007171111019;-2,220446049250313e-14
19/06/2012;5,130644235391008;0,0;0,0755988218816011;5,4179270359915535;-2,220446049250313e-14
20/06/2012;4,183525857873154;2,2;0,0566836603592855;3,2869809822947946;0,0
21/06/2012;0,504192510770398;0,0;0,0658957292005023;4,2761214120720155;0,0
22/06/2012;9,102017141272508;0,0;0,05426391126654569;2,2759581440681624;0,0
23/06/2012;2,930222055334674;0,0;0,05898007248447905;5,620983396243871;-2,220446049250313e-14
24/06/2012;12,279963468728372;0,0;0,06352342107112594;7,232195688840404;0,0
25/06/2012;11,955719109911527;0,0;0,05332730056665221;6,437887537175637;0,0
26/06/2012;7,7212148377422505;0,0;0,05642321732207451;7,178326390201735;0,0
27/06/2012;9,77474960752382;0,2;0,05471783903945855;7,293309056306082;0,0
28/06/2012;7,678026895345525;0,0;0,04953003688506499;6,878866748384157;0,0
29/06/2012;6,44741098801538;0,0;0,03822276095518185;4,4695484425725045;0,0
30/06/2012;0,519597301298226;0,0;0,027556107391196873;0,9134162704834091;0,0
01/07/2012;0,0;0,0;0,034606008672360404;1,5434407176331033;0,0
02/07/2012;3,0580467263054816;0,0;0,03423160097238471;4,924614602938399;0,0
03/07/2012;8,488846203910786;0,0;0,03503739984733286;5,222825512847742;0,0
04/07/2012;5,197862912695078;0,4;0,036798705405188;5,295736315330267;-2,220446049250313e-14
05/07/2012;5,422535020735457;0,0;0,03390513198871169;3,057073711469638;0,0
06/07/2012;0,024694385965317478;0,0;0,03321319051955432;4,159245042140707;0,0
07/07/2012;7,412458232660289;0,0;0,030193809563231186;3,515131399348385;0,0
08/07/2012;2,92405188745877;0,0;0,03459707345786907;4,141063431559964;0,0
09/07/2012;5,265660505017836;0,0;0,03686160917511141;5,360883544666358;0,0
10/07/2012;6,67774515384147;0,0;0,032018018891009734;4,080341464188553;0,0
11/07/2012;2,3487448931489396;0,0;0,03686160917511141;4,719654533185788;-2,220446049250313e-14
12/07/2012;6,606516142360893;0,0;0,036484186555571015;4,638976781986443;0,0
13/07/2012;4,735460968542016;0,0;0,02918734924445681;3,9185081817816285;0,0
14/07/2012;2,9857239365184856;0,0;0,03296157543986071;2,8427280846937313;0,0
15/07/2012;2,2544163386807456;0,0;0,0333389980594011;2,949071645430834;0,0
16/07/2012;3,1524106434902284;0,4;0,035729341316490235;5,01439672678436;0,0
17/07/2012;7,1601260681008645;0,0;0,04214552584867687;6,452323216384556;0,0
18/07/2012;7,954468742233241;0,0;0,046422982203467945;7,086222566353617;0,0
19/07/2012;7,772645548557099;0,0;0,04189391076898327;6,244268923784073;-2,220446049250313e-14
20/07/2012;4,923369742333958;0,0;0,03579224508641364;5,265854098948337;-2,220446049250313e-14
21/07/2012;5,061153445407884;0,0;0,03377932444886489;4,895376250393954;-2,220446049250313e-14
22/07/2012;4,648580526444781;0,0;0,03434545837817547;4,876307300155655;0,0
23/07/2012;5,090652758533809;0,0;0,036798705405188;5,36891683617638;-2,220446049250313e-14
24/07/2012;5,935715541581568;0,0;0,03893743358258355;5,708204544451759;0,0
25/07/2012;6,087141978034346;0,0;0,03862291473296656;5,773496438468314;-2,220446049250313e-14
26/07/2012;0,5990246632848362;5,4;0,0369874167149582;5,512313662742793;0,0
27/07/2012;3,968520656631825;1,2;0,030634135952694975;4,396195324192899;0,0
28/07/2012;3,0243649670110733;0,2;0,026293775827980488;3,463837780421599;0,0
29/07/2012;3,289720807393831;0,0;0,03138898119177576;4,393974615917755;0,0
30/07/2012;5,535363597109516;0,0;0,03377932444886489;4,687264909357197;0,0
31/07/2012;5,071044233806057;0,0;0,03900033735250695;5,724246279436496;0,0
01/08/2012;6,803246616788995;0,0;0,035540630006720045;4,989716651980675;0,0
02/08/2012;4,003162462823134;0,0;0,03447126591802227;4,222953201307565;0,0
03/08/2012;4,117136943026555;0,0;0,03189221135116294;3,8111848487623528;0,0
04/08/2012;2,46229663728759;1,0;0,02717442860690807;3,308432031873285;0,0
05/08/2012;2,9748671125398123;0,0;0,028621215315146227;3,3008558502210903;0,0
06/08/2012;3,5794770655362367;0,0;0,02918734924445681;2,61243857951892;0,0
07/08/2012;1,7197364840268934;0,0;0,03258415282032032;4,163126933180953;0,0
08/08/2012;6,385711086001299;0,0;0,03440836214809887;4,925959703569317;0,0
