Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_D1_mm;ETo_D1_mm;Precip_D2_mm;ETo_D2_mm;Precip_D3_mm;ETo_D3_mm;Precip_D4_mm;ETo_D4_mm;Precip_D5_mm;ETo_D5_mm;Precip_D6_mm;ETo_D6_mm;Precip_D7_mm;ETo_D7_mm;Precio_Agua_Hoy
14/03/2024;0;0,0000;15,6400;1,1800;7,1675;85,3000;2,8600;0,0000;2,2800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0274
15/03/2024;0;0,0000;16,9000;4,6500;8,3525;81,8000;1,2300;0,0000;2,2200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0716
16/03/2024;0;0,0000;16,0400;2,3100;9,2200;89,5000;1,7700;0,0000;1,7500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0427
17/03/2024;0;0,0000;18,3100;4,9800;9,9200;89,0000;1,3200;0,0000;1,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0464
18/03/2024;0;0,0000;20,5100;3,0400;10,5475;84,5000;1,2100;0,0000;2,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0314
19/03/2024;0;0,0000;20,3700;5,5100;11,0175;82,2000;1,3200;0,0000;2,6500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0443
20/03/2024;0;0,0000;19,9800;4,8500;11,8475;81,8000;1,6400;0,0000;2,8400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0362
21/03/2024;0;0,0000;22,3700;7,9200;12,7825;70,2000;2,6100;0,0000;3,5200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0200
22/03/2024;0;0,0000;25,2400;6,3800;13,8000;62,1500;1,3300;0,0000;3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0200
23/03/2024;0;0,0000;20,2400;4,9100;13,5900;69,8000;1,1600;0,0000;3,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0324
24/03/2024;0;0,0000;18,3700;-0,6900;12,5275;70,9000;1,0100;0,0000;2,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0598
25/03/2024;0;0,0000;14,2400;2,4500;10,5625;75,4000;3,1300;0,0000;2,6500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0382
26/03/2024;0;0,0000;7,4500;-2,5500;7,2525;82,5000;2,8900;0,0000;1,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0306
27/03/2024;0;0,0000;10,6400;0,3100;5,5125;88,8000;4,7000;0,0000;1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0314
28/03/2024;0;0,0000;9,7200;0,5200;4,5900;96,8000;4,5600;4,4000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0580
29/03/2024;0;0,0000;10,2400;0,9100;4,0925;90,7000;2,2000;0,0000;1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0507
30/03/2024;0;0,0000;9,2600;1,5100;4,5925;97,6000;2,9000;9,7400;1,2400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0426
31/03/2024;0;0,0000;10,3100;0,6400;4,5350;89,6000;2,3800;2,2400;1,8700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0332
01/04/2024;0;0,0000;10,3800;1,7100;4,6975;86,3000;4,0700;0,0000;2,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0433
02/04/2024;0;0,0000;8,7200;1,3800;4,9875;98,9000;2,4800;0,0000;0,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0352
03/04/2024;0;0,0000;15,2500;2,1700;6,3400;85,9000;3,1500;0,0000;2,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0200
04/04/2024;0;0,0000;16,5700;1,9100;7,7850;80,5000;2,0500;0,0000;2,4600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0200
05/04/2024;0;0,0000;21,0500;7,8500;9,8350;65,8200;2,3000;0,0000;3,5000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0468
06/04/2024;0;0,0000;17,5800;9,1100;11,5175;77,6000;2,8600;0,0000;2,3000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0665
07/04/2024;0;0,0000;16,9000;7,1200;11,9125;84,9000;1,6600;3,6600;2,5600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317
08/04/2024;0;0,0000;10,3100;1,9800;11,0200;90,8000;4,1600;0,0000;1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0473
09/04/2024;0;0,0000;14,3700;-0,4900;9,3450;74,7000;2,0200;0,0000;3,2500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0325
10/04/2024;0;0,0000;19,7100;0,7200;8,6375;76,8000;0,9700;0,0000;3,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0692
11/04/2024;0;0,0000;23,8400;2,8500;9,1775;76,6000;0,9900;0,0000;3,8000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0272
12/04/2024;0;0,0000;27,9800;6,9200;11,6725;67,7400;1,2600;0,0000;4,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0639
13/04/2024;0;0,0000;27,5100;7,5900;14,2975;64,5500;1,0200;0,0000;4,3300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0350
14/04/2024;0;0,0000;26,8400;8,2500;16,2875;67,9200;1,3900;0,0000;4,4100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0581
15/04/2024;1;7,1850;24,3700;7,4500;16,9125;58,7100;1,7800;0,1940;4,7000;0,0000;0,2410;3,3723;0,5420;3,2435;0,3010;3,2843;0,0000;4,2064;0,0000;4,0347;0,2850;3,5661;0,0000;5,1354;0,0200
16/04/2024;2;12,7400;21,1100;3,8500;15,5850;72,0000;1,6300;0,3900;3,6900;7,3770;0,0000;3,8479;0,0000;3,5375;0,0000;5,0345;0,1280;5,2367;0,0000;4,2584;0,1060;3,7180;0,0810;1,0830;0,0627
17/04/2024;3;16,5600;17,6400;2,8500;13,7100;75,2000;1,0700;0,0000;3,4900;2,8440;0,0000;3,9009;0,0000;4,1679;0,5620;3,3940;0,0000;2,3445;0,5860;4,2961;0,2100;4,3691;0,3210;4,0615;0,0636
18/04/2024;4;20,3450;17,5700;0,6500;11,4950;75,2000;1,3400;0,0000;3,4800;0,0000;0,0000;3,6886;0,6540;4,4285;0,2320;4,4238;0,5960;3,5455;1,1720;1,0830;0,4510;2,7467;0,0000;3,0697;0,0433
19/04/2024;5;25,9950;21,3000;0,7800;10,1875;59,8400;1,1600;0,3010;4,1000;5,9020;0,4130;4,2311;0,0480;5,5391;0,0000;3,6482;0,0040;3,7523;0,5280;3,5323;0,0000;3,0045;7,5920;1,3654;0,0486
20/04/2024;6;31,6850;21,3800;3,1200;10,3850;57,0300;1,8500;0,0000;4,5200;6,0900;0,0000;4,1608;0,0000;3,8880;0,0000;3,8486;0,5660;2,8638;0,0650;2,8694;1,5720;2,4930;1,1570;1,8797;0,0245
21/04/2024;7;36,9750;20,5800;0,1100;10,5225;60,1000;1,1800;0,0000;4,0500;0,0000;0,3450;3,2000;0,0000;4,9380;0,2410;4,5480;0,0060;3,6609;7,2460;4,7840;3,0700;3,0575;0,7560;3,3903;0,0619
22/04/2024;8;40,4950;17,0400;-0,1500;10,2200;59,7500;1,5500;0,3670;3,7300;7,4670;0,0000;4,4333;0,0190;3,4995;0,0000;2,7340;7,2350;4,1327;0,0000;3,2484;0,0000;2,7227;0,0000;4,7515;0,0514
23/04/2024;9;43,3150;15,6400;-1,6200;9,2800;68,0400;2,7800;0,4440;3,6100;0,0000;0,6760;3,4094;0,8410;3,0189;4,9500;2,2117;3,5240;3,0374;0,0000;0,9508;0,3030;3,1692;0,0000;2,7037;0,0276
24/04/2024;10;46,6050;16,5800;-1,9600;8,2150;67,8200;1,5400;0,0000;3,5400;0,0000;0,0000;3,0001;4,2880;3,3004;3,5610;2,3869;1,2440;2,1529;0,4770;3,8925;0,3300;2,3244;0,4450;4,5303;0,0333
25/04/2024;11;49,2600;15,3100;4,0400;7,9475;70,6000;2,7100;0,0000;3,2000;0,0000;4,5990;2,7804;4,0090;1,6324;0,8200;2,4295;0,3250;3,5965;3,5430;2,3241;0,2220;4,1927;0,5290;1,3850;0,0332
26/04/2024;12;51,9800;15,4400;3,8400;8,1725;79,4000;2,4700;1,6590;3,1100;5,9160;4,9440;2,3395;0,5260;2,3773;0,5880;3,0294;1,6590;1,5109;0,1180;5,2905;0,9320;2,6550;0,4820;3,3167;0,0442
27/04/2024;13;52,2700;10,5800;3,1800;8,0175;89,9000;3,6200;0,3820;2,2200;4,8240;0,0000;2,7746;0,1430;4,3325;0,0000;2,2703;1,0400;3,3130;0,8720;2,0813;0,6940;2,8506;0,0000;5,2423;0,0454
28/04/2024;14;53,8550;13,1700;0,0500;7,5875;79,5000;1,7100;0,0000;2,7300;0,0000;0,1930;3,3326;2,6910;2,4828;0,5180;3,7135;0,3090;1,9104;0,0000;2,1871;0,0000;3,7157;14,2750;1,3745;0,0304
29/04/2024;15;57,1050;16,5000;1,1100;7,6750;63,6800;1,4800;0,0000;3,6500;0,0000;2,5420;2,1358;0,0900;3,3879;0,7430;2,4798;0,0850;2,0419;0,4750;2,6373;4,7490;1,5459;0,0000;3,1591;0,0245
30/04/2024;16;59,3950;14,5800;3,4400;7,6125;85,7000;2,7000;0,9160;2,3700;5,0750;0,0000;3,9348;0,4390;3,2041;0,0000;1,9990;0,1880;3,3091;10,6090;1,6837;0,0000;5,2328;0,0000;1,3808;0,0200
01/05/2024;17;60,5200;12,2500;1,1800;7,4525;81,8000;3,3300;0,0000;3,2100;0,0000;0,6940;2,7368;0,1820;2,3686;0,0000;3,0663;13,9280;1,1704;0,0000;3,6426;0,3480;4,3677;0,8600;5,2828;0,0200
02/05/2024;18;61,9450;12,8500;0,6500;7,4625;80,9000;2,1100;0,6760;2,5300;0,0000;0,0000;2,4210;0,7590;3,0535;17,4630;1,0962;0,0000;4,7509;0,0000;4,6704;0,0000;6,3785;0,0150;3,4462;0,0317
03/05/2024;19;63,2350;12,5800;2,7100;7,2225;84,9000;4,5700;0,0000;2,4500;0,0000;0,0000;3,2959;23,7520;1,0451;0,0000;3,2135;0,0000;4,4980;1,2830;4,3121;0,0000;4,0312;0,3600;6,8806;0,0540
04/05/2024;20;67,0550;17,6400;8,3100;8,1275;82,6000;6,1200;0,0000;3,1500;0,0000;16,1660;1,4970;0,0000;4,3310;0,0000;1,9419;0,0180;5,8961;0,8070;6,3623;0,1820;1,7695;0,0000;6,1541;0,0535
05/05/2024;21;69,4800;14,8500;6,1200;9,3800;96,5000;3,5900;6,7560;1,3400;13,0000;0,0000;3,3741;0,2400;4,7301;0,2010;5,0182;1,4370;2,9568;0,0910;5,4998;0,2670;4,1693;0,0000;6,7557;0,0349
06/05/2024;22;72,8000;16,6400;2,5700;10,1350;78,2000;2,9400;0,0000;3,9000;0,0000;0,0000;4,2936;0,3940;4,1193;0,0000;2,6448;0,0000;7,7282;0,3920;3,2531;0,0400;5,1456;9,3960;3,2781;0,0394
07/05/2024;23;77,2550;18,9100;2,9800;10,8275;68,8800;1,8300;0,0000;4,3000;6,3920;0,2150;4,2405;0,4420;5,9390;0,0000;5,8758;0,2970;6,2432;0,0000;5,4187;6,8120;4,4846;0,0000;4,2760;0,0483
08/05/2024;24;83,2400;21,9700;4,3100;11,0875;66,6000;1,1600;0,0260;4,5300;0,0000;0,1910;6,0674;0,6430;5,1914;0,0000;5,6692;0,0000;6,1501;13,5110;2,4828;1,2540;3,2130;0,0280;3,2858;0,0520
09/05/2024;25;90,4600;24,4400;5,3100;12,3475;54,7400;1,3900;0,3380;4,7000;4,9030;0,0000;5,6054;0,0230;4,2980;0,0000;5,4666;5,2960;2,4937;0,0000;5,0885;0,5720;1,0950;11,1840;2,3246;0,0548
10/05/2024;26;98,2800;25,6400;7,1800;14,3200;54,2100;1,6300;0,0000;5,3500;0,0000;0,4180;4,3742;0,0000;4,2248;8,6330;3,1889;0,2340;1,9570;0,7420;4,7532;9,6830;2,2984;0,0000;4,3087;0,0483
11/05/2024;27;105,0900;23,5800;10,0400;15,4975;66,4300;2,6100;0,0000;4,3300;0,0000;0,0000;4,8203;13,6420;3,1053;0,6910;3,4127;0,5060;5,1130;2,8010;2,1786;0,0320;1,8676;11,8790;1,4319;0,0330
12/05/2024;28;111,7100;23,2400;6,9800;16,1475;62,3100;2,6500;0,0000;4,8600;0,0000;9,3970;2,3809;0,0000;3,0436;0,4770;3,8941;11,1560;2,3770;0,6650;4,1213;4,1140;2,2117;0,0000;3,0799;0,0200
13/05/2024;29;116,0950;18,7700;7,6500;15,2200;84,5000;2,6500;2,0820;2,6700;0,0000;0,8700;3,0814;0,0000;3,3146;11,6810;1,6257;0,0000;4,3461;4,7330;1,2972;0,0580;4,4819;11,0020;3,4189;0,0360
14/05/2024;30;118,1500;14,1100;4,7800;13,1900;82,5000;4,1100;0,0000;3,3800;0,0000;0,4050;3,5104;6,4850;1,7334;0,0000;4,0380;6,0910;1,6964;0,5040;6,4995;5,9890;3,7311;0,0740;3,4921;0,0512
15/05/2024;31;120,3700;14,4400;3,7100;11,2350;73,9000;3,7700;1,0970;3,6500;0,0000;7,0770;2,3500;0,0000;4,2863;1,0090;1,7922;0,8830;5,1029;10,2750;2,0848;0,2710;1,7987;0,8510;3,0517;0,0506
16/05/2024;32;122,1600;13,5800;5,5100;9,4700;82,6000;2,2700;2,1970;2,4100;0,0000;0,0000;3,6550;11,1100;1,7788;1,5810;2,8542;1,3120;2,8042;0,6680;3,6151;0,0000;5,4372;0,4200;6,2557;0,0353
17/05/2024;33;125,2100;16,1000;6,3800;9,0625;81,3000;3,5000;0,0000;3,8300;0,0000;7,8730;1,7446;1,1740;4,5889;5,9950;3,4599;0,0000;4,3174;0,0000;3,9820;0,0000;4,6822;0,0000;7,7955;0,0492
18/05/2024;34;126,7350;13,0500;5,6500;9,0525;95,5000;1,3700;2,3310;1,7700;9,5710;0,8820;4,1725;5,4530;3,4236;0,0610;3,5601;0,5420;2,9579;0,0000;4,1508;0,0000;3,9701;0,1640;6,3072;0,0453
19/05/2024;35;130,3900;17,3100;6,2500;9,7050;79,9000;2,4900;0,7740;4,0600;0,0000;5,6000;3,7295;0,0000;2,9966;0,8020;3,3829;0,2520;3,2282;0,2300;5,8151;0,0000;6,4064;0,3620;4,5094;0,0482
20/05/2024;36;133,4100;16,0400;7,1800;10,2850;85,8000;1,6800;2,7400;3,1400;8,1100;0,2540;3,0453;0,1210;3,9415;0,5170;4,8084;0,0000;4,3589;0,0000;4,4468;0,0000;4,0256;0,3650;6,4947;0,0561
21/05/2024;37;136,7950;16,7700;6,9800;10,4625;82,4000;3,5300;0,2450;3,3700;0,0000;0,0000;3,3196;0,0000;4,6990;0,0000;3,5563;0,0000;5,1842;0,0000;3,8559;0,6390;4,9411;0,7050;5,3918;0,0572
22/05/2024;38;140,0500;16,5100;6,1200;10,8400;78,2000;2,7900;0,0000;3,5600;8,0250;0,0710;4,7692;0,3980;5,4877;0,0160;5,6040;0,3930;5,3034;0,0000;6,1327;0,0000;6,5347;0,0000;5,6488;0,0724
23/05/2024;39;144,2050;18,3100;2,9800;10,9025;67,2200;2,2500;0,0000;4,5000;0,0000;0,7250;3,5790;0,0000;4,6075;0,0000;4,5090;0,0000;5,9271;0,0000;3,8553;0,1320;8,0978;0,2930;5,2428;0,0257
24/05/2024;40;150,3550;22,3000;5,1100;11,7575;64,7900;1,6200;0,0310;4,9800;8,7480;0,0870;6,0063;0,8170;5,5178;0,0600;4,9511;1,1760;4,2853;0,0000;7,0837;0,0000;6,6592;0,2500;2,1006;0,0354
25/05/2024;41;157,7750;24,8400;7,8500;13,1600;62,6900;2,5800;0,0000;5,6900;7,0930;0,5390;4,8403;0,0000;5,1605;0,2790;6,5485;0,0000;6,4269;0,7230;4,0626;0,0000;7,9103;0,0000;6,4891;0,0514
26/05/2024;42;164,2850;22,4400;10,5800;14,5400;67,9800;2,2500;0,0000;4,4800;6,1270;0,4720;4,2813;0,0000;6,6161;0,0000;6,4292;0,0000;6,6253;0,0000;4,1793;0,4910;7,3173;0,0000;3,7764;0,0639
27/05/2024;43;170,7050;22,8400;7,0500;15,5550;62,9500;1,8100;0,4240;5,1100;4,5240;0,4130;5,4389;0,0000;6,2062;0,3540;5,2490;0,7180;7,5906;0,0000;4,1833;1,1820;5,5227;0,0000;5,6435;0,0506
28/05/2024;44;179,1250;26,8400;7,8500;16,4275;61,3600;1,2800;0,1350;5,4700;7,0340;0,2130;6,0154;0,0000;5,4201;0,0000;5,9437;0,4050;7,1497;0,1010;6,3161;0,0000;7,4193;0,0000;2,4121;0,0463
29/05/2024;45;189,1400;29,3200;10,7100;17,3725;59,3800;2,2800;0,0000;6,6700;4,6880;0,0000;6,2448;0,0000;3,5724;0,6980;6,2614;0,0000;2,7763;0,0000;3,4666;0,0000;6,0733;0,0000;7,2533;0,0200
30/05/2024;46;198,2500;27,7100;10,5100;18,2250;61,6700;2,6100;0,0000;5,4300;8,0450;0,0000;5,5690;0,0000;4,5174;0,0000;4,6383;0,0000;5,7230;0,2950;7,4973;0,0000;5,4996;0,0000;4,8210;0,0417
31/05/2024;47;204,8700;23,2400;5,5800;17,9725;62,7400;1,9900;0,2680;5,3800;0,0000;0,1660;5,2198;0,0570;5,5420;0,3430;6,4522;0,0000;8,2028;0,9200;3,8823;0,0410;3,9467;7,6120;8,2572;0,0493
01/06/2024;48;210,9250;22,1100;5,5200;16,9600;61,6400;2,3800;0,0000;5,3300;0,0000;0,7080;5,7016;0,0000;5,3702;0,5770;6,4483;0,3770;6,7517;0,2130;9,1397;9,2920;4,7554;23,3190;4,9665;0,0488
02/06/2024;49;216,9800;22,1100;5,3800;15,4825;61,3100;2,8300;0,0000;5,3900;11,7190;0,0000;5,8221;0,0000;5,8266;0,4950;4,8025;0,0000;5,5600;9,1330;7,4143;0,0000;3,7754;0,0000;2,4757;0,0373
03/06/2024;50;224,7000;25,4400;7,5200;14,7700;60,5400;1,8400;0,0000;5,7500;0,0000;0,4390;5,6556;0,0020;4,8878;0,7110;5,6031;15,6680;8,0841;27,6120;1,4376;1,4980;3,9754;0,0000;3,3142;0,0481
04/06/2024;51;233,8250;28,2500;9,3200;16,0300;58,7200;1,6900;0,2500;5,8400;0,0000;0,3640;5,7631;0,0000;5,5998;13,6150;8,6622;20,8300;2,1293;0,4600;3,3356;0,0000;2,7351;0,0000;4,4884;0,0240
05/06/2024;52;243,9350;28,5100;11,7100;17,7825;58,5000;1,9900;0,0000;5,6100;0,0000;0,0000;4,5259;13,0910;5,7931;18,5440;3,5963;1,2240;1,0772;0,0000;3,7274;0,2630;7,4587;0,0000;3,2148;0,0670
06/06/2024;53;255,0200;29,5200;12,6500;19,6275;55,8300;1,8800;0,0000;6,0000;0,0000;9,2130;6,0398;26,5620;3,7264;1,5500;3,0818;0,6740;3,9571;0,1320;5,2800;0,0000;3,1246;1,1200;3,9014;0,0451
07/06/2024;54;268,1450;30,4500;16,2500;20,6275;67,1700;2,8600;9,7870;6,0000;0,0000;20,2640;4,1306;0,6680;3,0154;0,2120;7,7573;0,0000;6,6536;0,0590;3,1706;0,6810;7,7738;0,0000;4,9619;0,0471
08/06/2024;55;276,4250;23,5800;12,9800;20,1000;88,0000;2,6800;26,9780;3,4000;0,0000;1,5740;2,9622;0,0720;5,9449;0,6060;4,2011;0,1030;3,3811;0,5470;4,5955;0,0000;6,7547;0,6030;5,5043;0,0355
09/06/2024;56;283,1350;20,9700;12,4500;18,8100;84,5000;2,0700;0,0000;3,2600;0,0000;0,0000;4,8662;0,8740;4,6716;0,0000;3,5379;0,0000;4,5305;0,4340;4,8597;0,6940;9,8051;0,0000;3,8061;0,0261
10/06/2024;57;289,1750;21,9700;10,1100;17,1225;68,2100;1,6900;0,6780;5,0300;0,0000;0,6670;4,2761;0,5350;5,6771;0,2750;3,7612;0,1660;3,0108;0,6230;5,8461;0,5380;7,5158;4,6610;4,7185;0,0553
11/06/2024;58;294,7250;21,1000;7,3900;15,3450;74,3000;1,6800;0,0000;4,7200;0,0000;0,5250;4,0884;0,1980;6,5957;0,5540;4,1625;0,0520;3,2366;0,0000;6,4154;0,9470;4,9314;0,0000;3,8746;0,0618
12/06/2024;59;299,8800;20,3100;9,7700;14,6425;63,9100;1,8100;0,3340;4,3800;0,0000;0,1330;5,1805;0,0000;4,4448;0,0000;7,8192;0,1450;5,3500;1,2390;4,0133;17,4220;2,7361;0,3540;3,4169;0,0373
13/06/2024;60;306,6350;23,5100;5,9800;14,5075;66,0200;2,0700;0,2980;4,8100;0,0000;0,1470;4,6544;1,0010;5,0602;0,2970;4,9606;1,5630;3,9174;29,6810;3,3793;0,0000;4,6067;1,3050;7,2479;0,0279
14/06/2024;61;313,3450;22,6400;10,7800;15,0125;69,0800;3,2700;0,6520;4,6100;0,0000;0,2190;4,8557;0,0000;3,7709;1,8460;4,9190;28,7930;3,4152;0,0000;5,4892;0,0000;3,8588;0,2250;6,4660;0,0667
15/06/2024;62;318,7650;20,8400;7,4500;15,1475;63,2000;4,1200;0,9840;5,5100;0,0000;1,1160;4,9121;1,9760;4,6529;33,6270;2,3275;0,0000;3,9699;0,1380;3,3297;0,0000;7,0958;0,0000;1,8442;0,0481
16/06/2024;63;325,3050;22,4400;10,6400;15,5625;72,1000;2,8000;0,0000;4,4600;0,0000;1,5520;4,3979;16,4780;2,1440;0,0000;2,5510;0,5890;1,6702;0,3430;4,0201;0,6030;2,9894;0,0000;6,5471;0,0427
17/06/2024;64;332,3850;22,4500;11,7100;16,0250;74,0000;2,5000;0,0000;4,1100;0,0000;23,3840;2,9137;0,2780;4,8811;0,3260;3,8287;0,0000;9,2402;0,7230;3,1778;0,3980;4,0423;0,0000;5,2352;0,0312
18/06/2024;65;337,2250;18,3700;11,3100;15,2250;93,6000;1,9900;11,6130;2,5300;23,2700;0,0040;4,3312;0,0000;3,3624;0,0000;6,7940;0,0000;5,5585;0,4450;5,4325;0,1990;3,7312;0,1620;6,5611;0,0755
19/06/2024;66;342,3750;20,3000;7,9200;15,1700;81,8000;1,5100;0,2810;4,4000;0,0000;0,0000;4,2405;0,0000;4,9127;0,1910;3,1585;0,5090;6,5966;0,0000;2,5951;0,0000;6,1949;1,2690;5,1615;0,0558
20/06/2024;67;347,0950;19,4400;9,6500;14,6925;80,3000;2,4700;0,3590;3,9700;0,0000;0,0000;5,3391;0,5210;4,1791;0,0000;5,1596;0,0000;3,4685;0,0000;3,7588;1,1190;2,7947;6,8220;1,7130;0,0525
21/06/2024;68;353,9800;23,7700;8,0500;14,5025;68,4600;2,1800;0,1810;5,4900;0,0000;0,2380;3,9368;0,0000;4,0335;0,4270;5,6775;0,0000;3,9485;0,5860;4,7053;0,0000;5,3491;0,3520;3,6285;0,0368
22/06/2024;69;361,4200;22,1700;12,7100;15,2675;68,3700;2,5900;0,5330;4,1500;10,3560;0,0000;5,3888;0,0000;5,6618;0,0000;6,9106;0,9740;5,7993;5,0830;6,9498;0,6630;3,4534;1,2180;1,9384;0,0544
23/06/2024;70;370,5650;27,3800;10,9100;16,6250;70,9000;1,6000;0,3510;5,5400;0,0000;0,0000;5,2095;0,0000;6,0811;1,9080;5,6201;3,0480;6,3986;0,0000;5,4686;0,8860;1,0944;0,2120;2,5590;0,0218
24/06/2024;71;380,9150;27,2500;13,4500;18,1450;75,0000;1,0500;0,0000;5,3100;0,0000;0,3720;6,2863;1,1840;4,8237;3,3220;4,2353;0,0980;4,2226;0,2780;1,7634;0,2220;4,5465;0,6050;1,5900;0,0346
25/06/2024;72;392,6650;29,8500;13,6500;19,6750;65,5300;1,7600;0,5680;6,0400;11,7260;1,4360;6,0431;3,2900;5,0833;0,0000;5,2426;0,2890;1,9464;0,0000;2,8416;0,4850;3,7977;0,0000;5,7109;0,0334
26/06/2024;73;404,9250;30,5800;14,5200;20,7950;72,7000;1,5900;0,0000;5,5000;0,0000;4,1560;5,7184;0,0000;5,3804;0,5290;1,8599;0,3750;4,5403;0,0000;4,4100;0,0000;8,2694;0,0000;4,8571;0,0392
27/06/2024;74;416,8150;30,1800;13,7800;21,5025;70,2000;1,5000;0,9760;5,7100;10,5600;0,0000;5,2306;0,9270;2,0290;0,0000;3,4414;0,0000;3,3971;0,1170;4,9733;0,3860;4,4339;0,6870;4,6802;0,0616
