Fecha;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
15/06/2024;0,2487;0,6199;0,7084;0,6663;0,6320;0,5457;0,0000;0,7231;0,0178;0,4450;0,2819
16/06/2024;0,2539;0,6601;0,7957;0,6790;0,7210;0,3629;0,0136;0,5853;0,0210;0,4796;0,7702
17/06/2024;0,2594;0,6603;0,8249;0,6930;0,7400;0,3213;0,0000;0,5394;0,2115;0,2665;0,7196
18/06/2024;0,2632;0,5579;0,8140;0,6687;0,9360;0,2507;0,2586;0,3320;0,0000;0,4584;0,0000
19/06/2024;0,2672;0,6063;0,7213;0,6670;0,8180;0,1842;0,0031;0,5774;0,0128;0,4355;0,6904
20/06/2024;0,2709;0,5847;0,7686;0,6525;0,8030;0,3172;0,0004;0,5210;0,0000;0,7430;0,0382
21/06/2024;0,2762;0,6934;0,7248;0,6467;0,6846;0,2770;0,0062;0,7205;0,0016;0,4556;0,0000
22/06/2024;0,2820;0,6533;0,8523;0,6700;0,6837;0,3338;0,0000;0,5446;0,0000;0,6544;0,1639
23/06/2024;0,2892;0,7841;0,8031;0,7113;0,7090;0,1967;0,0000;0,7270;0,0018;0,4917;0,5753
24/06/2024;0,2972;0,7808;0,8725;0,7575;0,7500;0,1205;0,0111;0,6969;0,0000;0,6973;0,3212
25/06/2024;0,3064;0,8461;0,8780;0,8040;0,6553;0,2188;0,0000;0,7927;0,0232;0,6662;0,0446
26/06/2024;0,3160;0,8644;0,9018;0,8380;0,7270;0,1953;0,0000;0,7218;0,0377;0,5654;0,1161
27/06/2024;0,3253;0,8544;0,8816;0,8595;0,7020;0,1828;0,0349;0,7493;0,0004;0,5323;0,5123
28/06/2024;0,3349;0,8092;0,9491;0,8725;0,7460;0,1593;0,0000;0,6995;0,0179;0,2434;0,0194
29/06/2024;0,3397;0,5764;0,8690;0,8310;0,9140;0,2202;0,0124;0,2402;0,0303;0,4223;0,1712
30/06/2024;0,3452;0,6985;0,7505;0,7930;0,7750;0,1510;0,0000;0,5223;0,0000;0,6953;0,3587
01/07/2024;0,3513;0,7439;0,7686;0,7627;0,6477;0,1551;0,0000;0,6955;0,0000;0,6409;0,2903
02/07/2024;0,3580;0,7791;0,7724;0,7366;0,6974;0,0845;0,0053;0,6588;0,0000;0,6248;0,5114
03/07/2024;0,3657;0,8443;0,7741;0,7597;0,6009;0,1371;0,0000;0,7467;0,0000;0,4375;0,2777
04/07/2024;0,3737;0,8529;0,7886;0,7971;0,6062;0,0845;0,0000;0,7178;0,0270;0,8335;0,0000
05/07/2024;0,3831;0,9031;0,8870;0,8328;0,6355;0,1828;0,0145;0,7848;0,0130;0,6207;0,0000
06/07/2024;0,3889;0,7103;0,7940;0,8263;0,6581;0,2535;0,0204;0,6667;0,0079;0,5350;0,6696
07/07/2024;0,3947;0,7221;0,6975;0,7955;0,6953;0,1288;0,0018;0,6444;0,0364;0,4213;0,3766
08/07/2024;0,4011;0,7555;0,7795;0,7743;0,7040;0,1925;0,0214;0,6877;0,0044;0,2269;0,5076
09/07/2024;0,4066;0,6016;0,8889;0,7287;0,9050;0,1288;0,0000;0,2848;0,0000;0,5135;0,2831
10/07/2024;0,4148;0,7572;0,9054;0,7438;0,8660;0,1191;0,0000;0,5433;0,0336;0,6162;0,0775
11/07/2024;0,4224;0,7321;0,8944;0,7727;0,7510;0,1704;0,0000;0,6247;0,0000;0,5480;0,1771
12/07/2024;0,4297;0,7841;0,8140;0,7691;0,7110;0,1039;0,0000;0,6903;0,0205;0,5088;0,6027
13/07/2024;0,4361;0,7339;0,8031;0,7762;0,7490;0,0859;0,0188;0,6089;0,0000;0,5727;0,2336
14/07/2024;0,4438;0,7555;0,8780;0,7751;0,7120;0,1413;0,0000;0,6549;0,0138;0,3899;0,2410
15/07/2024;0,4497;0,6618;0,8487;0,7632;0,7750;0,2216;0,0207;0,5735;0,0102;0,5309;0,3820
16/07/2024;0,4558;0,7371;0,7451;0,7521;0,7350;0,0942;0,0000;0,6391;0,0000;0,5242;0,2765
17/07/2024;0,4627;0,7924;0,7757;0,7603;0,7630;0,0748;0,0078;0,6457;0,0089;0,6529;0,1251
18/07/2024;0,4712;0,8408;0,8359;0,7751;0,7130;0,1011;0,0017;0,6903;0,0054;0,5008;0,7714
19/07/2024;0,4803;0,9415;0,8725;0,8095;0,6883;0,0817;0,0043;0,7323;0,0170;0,4357;0,5494
20/07/2024;0,4876;0,7422;0,8616;0,8351;0,7860;0,2909;0,0151;0,6457;0,0024;0,5013;0,1625
21/07/2024;0,4939;0,7489;0,7068;0,8210;0,7070;0,0900;0,0000;0,6391;0,0075;0,5383;0,8776
22/07/2024;0,5017;0,8712;0,7650;0,8042;0,7740;0,0568;0,0032;0,6614;0,0031;0,6021;0,2814
23/07/2024;0,5106;0,9013;0,8578;0,8047;0,7320;0,0568;0,0050;0,6929;0,0000;0,7172;0,5733
24/07/2024;0,5202;0,9480;0,8999;0,8303;0,7250;0,0374;0,0000;0,6942;0,0316;0,6986;0,4099
25/07/2024;0,5290;0,9616;0,8507;0,8741;0,6469;0,0499;0,0000;0,6995;0,0000;0,6502;0,3370
26/07/2024;0,5382;0,9046;0,8799;0,9002;0,6284;0,0859;0,0000;0,6955;0,0088;0,5888;0,2964
27/07/2024;0,5476;0,9031;0,8854;0,8997;0,7350;0,0499;0,0000;0,6824;0,0155;0,5173;0,7713
28/07/2024;0,5574;0,9264;0,9218;0,8995;0,7390;0,0651;0,0000;0,6877;0,0000;0,5672;0,7753
29/07/2024;0,5674;0,8576;0,9292;0,9029;0,6871;0,0900;0,0000;0,5748;0,1843;0,5704;0,6258
30/07/2024;0,5777;0,8627;0,9530;0,9020;0,7900;0,0886;0,1223;0,6719;0,0000;0,6110;0,0000
31/07/2024;0,5873;0,8594;0,9018;0,9039;0,7600;0,0568;0,0000;0,6575;0,0077;0,4916;0,1035
01/08/2024;0,5970;0,8996;0,9163;0,8947;0,7560;0,0512;0,0000;0,6365;0,0000;0,6191;0,0603
02/08/2024;0,6060;0,8192;0,8944;0,8746;0,8070;0,0873;0,0000;0,6444;0,0330;0,4365;0,5251
03/08/2024;0,6136;0,8092;0,8050;0,8543;0,7620;0,0554;0,0223;0,6273;0,0127;0,5069;0,3167
04/08/2024;0,6220;0,9315;0,8249;0,8416;0,7110;0,0416;0,0000;0,6522;0,0065;0,4142;0,1780
05/08/2024;0,6310;0,9046;0,8578;0,8371;0,6711;0,0748;0,0088;0,6745;0,0214;0,4741;0,0000
06/08/2024;0,6390;0,8190;0,8249;0,8361;0,7480;0,0512;0,0190;0,5604;0,0080;0,3636;0,2519
07/08/2024;0,6476;0,8222;0,8652;0,8452;0,7820;0,0429;0,0124;0,6129;0,0000;0,5774;0,0000
08/08/2024;0,6569;0,8843;0,8816;0,8540;0,7450;0,0526;0,0000;0,6365;0,0000;0,6084;0,3681
09/08/2024;0,6661;0,9297;0,8780;0,8671;0,7130;0,0291;0,0029;0,6286;0,0140;0,4146;0,1379
10/08/2024;0,6760;0,9900;0,9292;0,9002;0,6448;0,0471;0,0000;0,6457;0,0252;0,5256;0,3434
11/08/2024;0,6862;0,9061;0,9401;0,9279;0,6090;0,0693;0,0201;0,6496;0,0303;0,3622;0,0105
12/08/2024;0,6960;0,8559;0,9237;0,9276;0,7050;0,1011;0,0222;0,6483;0,0270;0,2991;0,5539
13/08/2024;0,7021;0,6553;0,8671;0,8807;0,8930;0,0776;0,0132;0,3097;0,0102;0,5132;0,0000
14/08/2024;0,7084;0,7522;0,7812;0,8282;0,6934;0,0873;0,0076;0,5814;0,0311;0,4402;0,1623
15/08/2024;0,7159;0,8310;0,7010;0,7648;0,7700;0,0526;0,0000;0,5643;0,0213;0,5217;0,5232
16/08/2024;0,7237;0,8458;0,7557;0,7432;0,6871;0,0665;0,0214;0,5879;0,0127;0,4586;0,0346
17/08/2024;0,7320;0,8207;0,8468;0,7699;0,7410;0,1205;0,0119;0,5761;0,0235;0,5184;0,4817
18/08/2024;0,7402;0,7853;0,8761;0,7911;0,7420;0,0956;0,0032;0,5919;0,0000;0,5411;0,2096
19/08/2024;0,7475;0,7971;0,7995;0,8082;0,8210;0,0388;0,0000;0,5289;0,0213;0,4576;0,5906
20/08/2024;0,7550;0,8308;0,7815;0,8093;0,7350;0,0776;0,0049;0,5748;0,0127;0,4473;0,3510
21/08/2024;0,7621;0,7889;0,7905;0,7956;0,8010;0,0429;0,0000;0,5328;0,0558;0,4134;0,2702
22/08/2024;0,7706;0,8860;0,8304;0,7971;0,6631;0,0873;0,0012;0,6010;0,0000;0,5090;0,4610
23/08/2024;0,7780;0,8107;0,7940;0,8031;0,7070;0,0582;0,0000;0,5472;0,0262;0,3868;0,4937
24/08/2024;0,7845;0,7487;0,7940;0,7897;0,8020;0,1343;0,0176;0,4882;0,0000;0,3789;0,1636
25/08/2024;0,7903;0,7186;0,7213;0,7686;0,7580;0,0609;0,0000;0,4987;0,0667;0,3243;0,4483
26/08/2024;0,7961;0,7251;0,7175;0,7319;0,7850;0,0429;0,0000;0,4764;0,0008;0,5956;0,4436
27/08/2024;0,8034;0,8072;0,7850;0,7303;0,6914;0,0803;0,0105;0,5394;0,0000;0,3172;0,6292
28/08/2024;0,8111;0,8308;0,7976;0,7455;0,7060;0,0526;0,0000;0,5276;0,1947;0,3387;0,1783
29/08/2024;0,8189;0,7622;0,8690;0,7608;0,8750;0,0914;0,3137;0,4252;0,0246;0,4157;0,6675
30/08/2024;0,8261;0,7602;0,8323;0,7829;0,8340;0,0596;0,0000;0,4672;0,0000;0,2562;0,3694
31/08/2024;0,8336;0,7336;0,8835;0,7800;0,8790;0,0526;0,0097;0,3150;0,0263;0,3803;0,1259
01/09/2024;0,8405;0,7620;0,8140;0,7705;0,8240;0,0416;0,0207;0,4685;0,2382;0,3099;0,0965
02/09/2024;0,8482;0,7519;0,8780;0,7683;0,8770;0,1053;0,2664;0,4213;0,0190;0,2952;0,2164
03/09/2024;0,8547;0,6816;0,8690;0,7521;0,7920;0,0983;0,0175;0,3753;0,0402;0,3274;0,1954
04/09/2024;0,8596;0,6651;0,7303;0,7238;0,7440;0,1066;0,0054;0,4541;0,0155;0,2282;0,4705
05/09/2024;0,8624;0,5260;0,6720;0,6682;0,8670;0,0859;0,0080;0,2625;0,0187;0,2504;0,0000
06/09/2024;0,8646;0,4908;0,6389;0,6090;0,8830;0,0942;0,0089;0,2375;0,0064;0,2441;0,7108
07/09/2024;0,8686;0,6048;0,7120;0,5751;0,8700;0,0776;0,0036;0,3018;0,0113;0,3582;0,4153
08/09/2024;0,8733;0,6515;0,6701;0,5629;0,7500;0,0831;0,0096;0,4239;0,0025;0,4078;0,3923
09/09/2024;0,8787;0,6899;0,6865;0,5859;0,8190;0,0471;0,0000;0,4094;0,0000;0,3861;0,1268
10/09/2024;0,8843;0,7118;0,7175;0,6251;0,8170;0,0416;0,0061;0,4029;0,0000;0,3916;0,3017
11/09/2024;0,8896;0,6884;0,6409;0,6382;0,7890;0,1122;0,0000;0,3845;0,0275;0,2937;0,4915
12/09/2024;0,8940;0,6299;0,7648;0,6511;0,8110;0,1870;0,0094;0,3688;0,0043;0,4080;0,1241
13/09/2024;0,8975;0,5697;0,6299;0,6315;0,7460;0,0942;0,0000;0,3609;0,0045;0,2461;0,7028
14/09/2024;0,9026;0,6801;0,5662;0,6029;0,7310;0,0471;0,0000;0,3753;0,0000;0,2876;0,3176
15/09/2024;0,9089;0,7519;0,6264;0,6025;0,6655;0,0512;0,0134;0,3990;0,0407;0,3097;0,2601
16/09/2024;0,9153;0,7620;0,6173;0,6008;0,6342;0,0637;0,0278;0,4081;0,0000;0,3125;0,7602
17/09/2024;0,9197;0,6317;0,6080;0,6069;0,7430;0,1191;0,0109;0,3963;0,0085;0,3060;0,0000
18/09/2024;0,9247;0,6651;0,6409;0,6198;0,7930;0,0665;0,0000;0,3661;0,0126;0,2134;0,4684
19/09/2024;0,9299;0,6834;0,6994;0,6229;0,8240;0,0776;0,0000;0,3412;0,0569;0,1973;0,5844
20/09/2024;0,9332;0,5614;0,7577;0,6167;0,9110;0,0554;0,0457;0,1995;0,0169;0,1549;0,1949
21/09/2024;0,9365;0,5564;0,7722;0,6245;0,9510;0,0596;0,0209;0,1969;0,0000;0,3338;0,3402
22/09/2024;0,9405;0,6048;0,6901;0,6231;0,8160;0,1260;0,0000;0,3399;0,0073;0,2863;0,8665
23/09/2024;0,9443;0,5983;0,6245;0,6048;0,7300;0,1357;0,0000;0,3609;0,0000;0,1401;0,3229
24/09/2024;0,9475;0,5496;0,7319;0,5909;0,9080;0,0512;0,0000;0,1850;0,0000;0,1954;0,5516
25/09/2024;0,9521;0,6417;0,7248;0,6032;0,9430;0,3767;0,0111;0,2677;0,4956;0,2769;0,0492
26/09/2024;0,9562;0,6134;0,7503;0,6214;0,8250;0,4654;0,4326;0,4239;0,0317;0,2388;0,7297
27/09/2024;0,9580;0,4675;0,6299;0,6069;0,8020;0,2590;0,0000;0,3150;0,0000;0,1812;0,7445
28/09/2024;0,9604;0,4994;0,5662;0,5782;0,8280;0,0512;0,0000;0,2638;0,0294;0,2492;0,3602
29/09/2024;0,9651;0,6500;0,6171;0,5573;0,7750;0,0471;0,0227;0,2979;0,0000;0,2628;0,3295
30/09/2024;0,9707;0,7052;0,7757;0,5622;0,8510;0,0582;0,0000;0,3163;0,0000;0,2007;0,4743
01/10/2024;0,9760;0,6719;0,8011;0,6096;0,9190;0,1330;0,0000;0,2533;0,1270;0,1186;0,5276
02/10/2024;0,9807;0,5898;0,8397;0,6635;0,9940;0,1787;0,1190;0,1299;0,0202;0,2454;0,3278
03/10/2024;0,9846;0,6031;0,7429;0,6722;0,9360;0,0776;0,0158;0,2349;0,0014;0,2357;0,3159
04/10/2024;0,9887;0,6098;0,6975;0,6478;0,8910;0,0416;0,0000;0,2388;0,0257;0,1208;0,6092
05/10/2024;0,9925;0,5764;0,7921;0,6367;0,9610;0,2078;0,0186;0,1640;0,0478;0,0473;0,3619
06/10/2024;0,9967;0,5413;0,8635;0,6284;0,9920;0,2285;0,0680;0,1129;0,0000;0,1751;0,7089
07/10/2024;0,0000;0,5313;0,7774;0,6238;0,9340;0,1967;0,0000;0,1850;0,0026;0,1409;0,4735
08/10/2024;0,0000;0,4944;0,7757;0,6201;0,9670;0,3532;0,0000;0,1522;0,4727;0,2038;0,4024
09/10/2024;0,0000;0,6149;0,6885;0,6121;0,9470;0,5679;0,3371;0,2349;0,0108;0,1152;0,0145
10/10/2024;0,0000;0,5260;0,6608;0,5790;0,8590;0,1399;0,0000;0,2415;0,0111;0,1041;0,2785
11/10/2024;0,0000;0,4645;0,6354;0,5594;0,9470;0,0886;0,0000;0,1260;0,5176;0,0826;0,0530
12/10/2024;0,0000;0,5714;0,7847;0,5720;0,9860;0,0886;0,3249;0,1352;0,0000;0,2239;0,2895
13/10/2024;0,0000;0,6382;0,7557;0,5813;0,9060;0,0873;0,0000;0,2349;0,0015;0,1642;0,2072
14/10/2024;0,0000;0,6450;0,7593;0,6229;0,9120;0,0249;0,0000;0,1916;0,1437;0,1203;0,7954
15/10/2024;0,0000;0,5546;0,8725;0,6599;0,9820;0,1482;0,0994;0,1273;0,6870;0,1460;0,2191
16/10/2024;0,0000;0,5933;0,7921;0,6609;0,9650;0,1205;0,6004;0,1837;0,0000;0,1941;0,2460
17/10/2024;0,0000;0,4708;0,6463;0,6229;0,8880;0,2659;0,0000;0,2165;0,0048;0,1799;0,4143
18/10/2024;0,0000;0,4926;0,5733;0,5766;0,9430;0,1440;0,0000;0,1509;0,0206;0,0783;0,4710
19/10/2024;0,0000;0,5079;0,7574;0,5568;0,9770;0,0997;0,0000;0,1155;0,0218;0,1184;0,1670
20/10/2024;0,0000;0,5898;0,7010;0,5493;0,9130;0,0665;0,0000;0,1719;0,0168;0,1481;0,1650
21/10/2024;0,0000;0,5395;0,6409;0,5559;0,9330;0,0693;0,0000;0,1483;0,0000;0,1349;0,4522
22/10/2024;0,0000;0,5596;0,6882;0,5776;0,8720;0,0706;0,0000;0,1785;0,0002;0,1408;0,0556
23/10/2024;0,0000;0,5764;0,6846;0,5702;0,8860;0,0402;0,0000;0,1759;0,0000;0,1572;0,0000
24/10/2024;0,0000;0,5629;0,6409;0,5602;0,9360;0,1371;0,0000;0,1706;0,0000;0,1156;0,3209
25/10/2024;0,0000;0,4276;0,5916;0,5403;0,8650;0,2313;0,0000;0,1890;0,0184;0,1082;0,3493
26/10/2024;0,0000;0,4175;0,5350;0,4919;0,8960;0,1163;0,0000;0,1483;0,0121;0,0777;0,2983
27/10/2024;0,0000;0,4092;0,5205;0,4476;0,9400;0,0471;0,0000;0,1037;0,0101;0,1835;0,0000
28/10/2024;0,0000;0,5679;0,6173;0,4415;0,8100;0,1385;0,0000;0,1982;0,0000;0,1159;0,2557
29/10/2024;0,0000;0,5948;0,6045;0,4693;0,8360;0,1385;0,0000;0,1903;0,0139;0,1850;0,0000
30/10/2024;0,0000;0,5646;0,7500;0,5234;0,8240;0,2355;0,0000;0,2244;0,0000;0,1254;0,3180
31/10/2024;0,0000;0,5463;0,7577;0,5777;0,8680;0,1648;0,0000;0,1667;0,0000;0,0996;0,2268
01/11/2024;0,0000;0,5478;0,7194;0,5900;0,9220;0,0734;0,0000;0,1312;0,0175;0,0973;0,1029
02/11/2024;0,0000;0,5980;0,6537;0,5839;0,8530;0,0512;0,0000;0,1470;0,0071;0,1161;0,3665
03/11/2024;0,0000;0,5378;0,7194;0,5716;0,9140;0,0526;0,0000;0,1234;0,0127;0,0686;0,0254
04/11/2024;0,0000;0,5395;0,6354;0,5563;0,9080;0,0305;0,0000;0,1155;0,0328;0,0597;0,3028
05/11/2024;0,0000;0,4695;0,7847;0,5517;0,9940;0,0263;0,0321;0,0787;0,0000;0,0935;0,4402
06/11/2024;0,0000;0,5764;0,6885;0,5582;0,9220;0,0194;0,0000;0,1102;0,0015;0,1038;0,1778
07/11/2024;0,0000;0,5815;0,6428;0,5492;0,9020;0,0443;0,0000;0,1220;0,0000;0,0938;0,5691
08/11/2024;0,0000;0,5245;0,6592;0,5419;0,9570;0,0416;0,0000;0,0971;0,0000;0,1223;0,4299
09/11/2024;0,0000;0,5227;0,7068;0,5334;0,8620;0,1163;0,0000;0,1457;0,0000;0,0899;0,3602
10/11/2024;0,0000;0,5413;0,6592;0,5285;0,9450;0,0596;0,0062;0,1037;0,0296;0,0934;0,4323
11/11/2024;0,0000;0,5478;0,5624;0,5158;0,8530;0,0457;0,0000;0,1089;0,0147;0,1362;0,2624
12/11/2024;0,0000;0,4660;0,5205;0,4848;0,7920;0,1163;0,0000;0,1352;0,0108;0,1189;0,6165
13/11/2024;0,0000;0,3656;0,4732;0,4454;0,7680;0,2133;0,0000;0,1522;0,0000;0,1330;0,2874
14/11/2024;0,0000;0,5195;0,7139;0,4398;0,7760;0,2216;0,0000;0,1680;0,0000;0,0935;0,0000
15/11/2024;0,0000;0,4760;0,6554;0,4476;0,9150;0,0900;0,0000;0,0892;0,0296;0,0605;0,5060
16/11/2024;0,0000;0,4793;0,6280;0,4703;0,9330;0,0374;0,0000;0,0814;0,0000;0,0942;0,3488
17/11/2024;0,0000;0,5865;0,5916;0,4926;0,8730;0,0360;0,0000;0,0958;0,0000;0,0603;0,1525
18/11/2024;0,0000;0,5245;0,6007;0,4810;0,9130;0,0568;0,0000;0,0919;0,0284;0,0903;0,1963
19/11/2024;0,0000;0,4944;0,5771;0,4763;0,8850;0,1856;0,0000;0,1220;0,0034;0,1131;0,1744
20/11/2024;0,0000;0,4092;0,7030;0,4819;0,8690;0,3781;0,0000;0,1234;0,0000;0,1134;0,3272
21/11/2024;0,0000;0,4577;0,6939;0,4930;0,8940;0,3698;0,0000;0,1444;0,0000;0,0500;0,4467
22/11/2024;0,0000;0,3455;0,4839;0,4554;0,8490;0,0651;0,0000;0,0722;0,0000;0,0686;0,4010
23/11/2024;0,0000;0,4293;0,5443;0,4439;0,9630;0,1122;0,0000;0,0709;0,0131;0,1013;0,5248
24/11/2024;0,0000;0,4780;0,6225;0,4473;0,8600;0,1911;0,0167;0,1260;0,2828;0,0681;0,6161
25/11/2024;0,0000;0,4007;0,5749;0,4297;0,9170;0,2521;0,2535;0,1142;0,0000;0,0418;0,4225
26/11/2024;0,0000;0,3372;0,5842;0,4373;0,9880;0,0319;0,0000;0,0591;0,0221;0,0446;0,1126
27/11/2024;0,0000;0,3723;0,5224;0,4249;0,9510;0,0235;0,0000;0,0512;0,0000;0,0438;0,5393
28/11/2024;0,0000;0,4424;0,4729;0,3828;0,9090;0,0263;0,0000;0,0525;0,0000;0,0413;0,5395
29/11/2024;0,0000;0,4524;0,5260;0,3765;0,9540;0,0471;0,0000;0,0577;0,0019;0,0434;0,4340
30/11/2024;0,0000;0,3957;0,7213;0,4097;0,9970;0,0540;0,0000;0,0551;0,0286;0,0363;0,5061
01/12/2024;0,0000;0,3992;0,7139;0,4335;0,9910;0,0388;0,0000;0,0577;0,0014;0,0449;0,3717
02/12/2024;0,0000;0,4075;0,6097;0,4582;0,9890;0,0291;0,0062;0,0512;0,0000;0,0568;0,5533
03/12/2024;0,0000;0,3153;0,5714;0,4504;0,9860;0,1122;0,0000;0,0512;0,0000;0,0658;0,0000
04/12/2024;0,0000;0,4143;0,5878;0,4320;0,9620;0,1136;0,0000;0,0630;0,0000;0,0448;0,2998
05/12/2024;0,0000;0,4577;0,6354;0,4347;0,9640;0,1150;0,0000;0,0617;0,0124;0,0620;0,4376
06/12/2024;0,0000;0,5277;0,6261;0,4576;0,9540;0,1496;0,0000;0,0827;0,0000;0,1240;0,0000
07/12/2024;0,0000;0,3789;0,6097;0,4716;0,7710;0,3504;0,0000;0,1509;0,0233;0,1332;0,0543
08/12/2024;0,0000;0,3219;0,5131;0,4485;0,7250;0,3227;0,0000;0,1378;0,0181;0,0766;0,0000
09/12/2024;0,0000;0,2968;0,4639;0,3993;0,8710;0,2050;0,0000;0,0709;0,0140;0,0579;0,2996
10/12/2024;0,0000;0,3136;0,4111;0,3300;0,8920;0,0776;0,0000;0,0643;0,0094;0,0366;0,2961
11/12/2024;0,0000;0,1865;0,3911;0,2792;0,9860;0,0360;0,0000;0,0433;0,0232;0,0482;0,4236
12/12/2024;0,0000;0,2988;0,4385;0,2619;0,9140;0,0665;0,0000;0,0577;0,0005;0,0336;0,2814
13/12/2024;0,0000;0,3103;0,4201;0,2535;0,9370;0,0277;0,0000;0,0407;0,0000;0,0387;0,2722
14/12/2024;0,0000;0,3420;0,3745;0,2428;0,8780;0,0499;0,0000;0,0459;0,0000;0,0328;0,5841
15/12/2024;0,0000;0,3254;0,3947;0,2384;0,8920;0,0596;0,0000;0,0459;0,0226;0,0428;0,0000
16/12/2024;0,0000;0,3455;0,3892;0,2292;0,9180;0,0388;0,0000;0,0407;0,0033;0,0296;0,5599
17/12/2024;0,0000;0,2970;0,4349;0,2289;0,9610;0,0360;0,0000;0,0446;0,0000;0,0315;0,2090
18/12/2024;0,0000;0,3354;0,5662;0,2692;0,9970;0,1247;0,0000;0,0459;0,0103;0,1036;0,4864
19/12/2024;0,0000;0,4143;0,4748;0,3139;0,8930;0,1787;0,0000;0,1024;0,0044;0,0546;0,3728
20/12/2024;0,0000;0,3538;0,4237;0,3213;0,8750;0,0789;0,0000;0,0577;0,0000;0,0361;0,3230
21/12/2024;0,0000;0,3774;0,4002;0,3258;0,9380;0,0983;0,0000;0,0512;0,0000;0,0542;0,0813
22/12/2024;0,0000;0,3839;0,4456;0,3232;0,9620;0,2396;0,0000;0,0630;0,0000;0,0653;0,8727
23/12/2024;0,0000;0,3538;0,4494;0,3026;0,8490;0,1371;0,0000;0,0814;0,0261;0,0326;0,6349
24/12/2024;0,0000;0,4055;0,4185;0,3087;0,9180;0,0457;0,0000;0,0446;0,0000;0,0508;0,3816
25/12/2024;0,0000;0,4507;0,4292;0,3225;0,9320;0,0748;0,0000;0,0591;0,0080;0,0481;0,2308
26/12/2024;0,0000;0,4740;0,4565;0,3161;0,8970;0,0429;0,0000;0,0538;0,0020;0,0459;0,2977
27/12/2024;0,0000;0,1948;0,4349;0,3033;0,9970;0,0374;0,0000;0,0433;0,0000;0,0374;0,4454
28/12/2024;0,0000;0,1948;0,5604;0,3083;0,9970;0,0332;0,0000;0,0459;0,0000;0,0382;0,6941
29/12/2024;0,0000;0,1564;0,4858;0,2876;0,9970;0,0291;0,0000;0,0433;0,0082;0,0339;0,3395
30/12/2024;0,0000;0,0911;0,3835;0,2406;0,9970;0,0291;0,0000;0,0381;0,0188;0,0000;0,0000
31/12/2024;0,0000;0,1245;0,4253;0,2114;0,9970;0,0540;0,0000;0,0000;0,0000;0,0273;0,2981
01/01/2025;0,0000;0,0525;0,3600;0,1655;0,9970;0,0443;0,0000;0,0354;0,0219;0,0392;0,5533
02/01/2025;0,0000;0,1296;0,4420;0,1516;0,9970;0,0249;0,0000;0,0407;0,0097;0,0547;0,0000
03/01/2025;0,0000;0,2553;0,5315;0,1932;0,9970;0,0388;0,0000;0,0446;0,0336;0,0330;0,2836
04/01/2025;0,0000;0,3103;0,5971;0,2546;0,9970;0,1427;0,0000;0,0446;0,1792;0,0396;0,2358
05/01/2025;0,0000;0,3322;0,6537;0,3342;0,9970;0,4418;0,1262;0,0394;0,0000;0,0505;0,1009
06/01/2025;0,0000;0,2835;0,4858;0,3701;0,9560;0,3172;0,0000;0,0696;0,0038;0,0363;0,2870
07/01/2025;0,0000;0,3038;0,4822;0,3747;0,9970;0,2396;0,0000;0,0407;0,0117;0,0618;0,3850
08/01/2025;0,0000;0,3806;0,6061;0,3863;0,9880;0,5083;0,0000;0,0801;0,0000;0,0686;0,0338
09/01/2025;0,0000;0,4293;0,5823;0,3941;0,9520;0,2507;0,0000;0,0919;0,0160;0,0521;0,0000
10/01/2025;0,0000;0,4225;0,5678;0,4172;0,9950;0,0554;0,0217;0,0538;0,0067;0,0729;0,0375
11/01/2025;0,0000;0,4559;0,5771;0,4557;0,9670;0,1953;0,0062;0,0801;0,0000;0,0615;0,3857
12/01/2025;0,0000;0,3942;0,4311;0,4213;0,9180;0,0693;0,0000;0,0669;0,0040;0,0721;0,7825
13/01/2025;0,0000;0,4175;0,3490;0,3666;0,7520;0,0706;0,0000;0,0932;0,0000;0,0707;0,0529
14/01/2025;0,0000;0,3588;0,3143;0,3087;0,7690;0,0720;0,0000;0,0866;0,0000;0,0989;0,8111
15/01/2025;0,0000;0,4959;0,3619;0,2558;0,6737;0,1039;0,0000;0,1470;0,0000;0,0505;0,7433
16/01/2025;0,0000;0,4291;0,3654;0,2460;0,8140;0,0665;0,0000;0,0879;0,0186;0,0603;0,4990
17/01/2025;0,0000;0,3050;0,3802;0,2442;0,8780;0,1288;0,0000;0,0787;0,0000;0,0625;0,2499
18/01/2025;0,0000;0,3219;0,3452;0,2452;0,8810;0,0734;0,0000;0,0748;0,0245;0,0322;0,5307
19/01/2025;0,0000;0,1712;0,3162;0,2156;0,9810;0,0665;0,0000;0,0459;0,0680;0,0453;0,4777
20/01/2025;0,0000;0,1966;0,5096;0,2181;0,9970;0,0596;0,0663;0,0486;0,0000;0,0469;0,5465
21/01/2025;0,0000;0,3153;0,6135;0,2584;0,9970;0,1177;0,0000;0,0525;0,0370;0,0380;0,6849
22/01/2025;0,0000;0,3337;0,6463;0,3176;0,9970;0,2438;0,0321;0,0499;0,0091;0,0614;0,2739
23/01/2025;0,0000;0,3638;0,5186;0,3719;0,9650;0,0900;0,0000;0,0761;0,0000;0,0434;0,7187
