Fecha;KC_calculada;ETo_calculada;ETc_calculada;Altura_planta_m;Fase;GDU_acumulado;Temp_suelo_est_C
01/11/2005;1,05;0,78;0,82;2,60;Fase Final (R4-R5);1298,88;10,10
02/11/2005;1,13;1,46;1,65;2,60;Fase Final (R4-R5);1301,12;10,06
03/11/2005;1,03;0,72;0,74;2,60;Fase Final (R4-R5);1301,90;9,72
04/11/2005;1,11;1,46;1,62;2,60;Fase Final (R4-R5);1302,07;9,07
05/11/2005;1,05;1,02;1,07;2,60;Fase Final (R4-R5);1302,84;7,77
06/11/2005;1,02;0,97;0,99;2,60;Fase Final (R4-R5);1304,08;5,68
07/11/2005;1,02;0,90;0,92;2,60;Fase Final (R4-R5);1305,68;4,50
08/11/2005;1,07;1,33;1,43;2,60;Fase Final (R4-R5);1307,02;4,29
09/11/2005;1,16;1,69;1,96;2,60;Fase Final (R4-R5);1307,30;4,69
10/11/2005;1,13;1,48;1,67;2,60;Fase Final (R4-R5);1308,53;5,43
11/11/2005;1,06;1,07;1,13;2,60;Fase Final (R4-R5);1310,40;5,16
12/11/2005;1,07;0,97;1,03;2,60;Fase Final (R4-R5);1310,40;4,81
13/11/2005;1,14;1,23;1,40;2,60;Fase Final (R4-R5);1310,40;4,48
14/11/2005;1,09;1,23;1,34;2,60;Fase Final (R4-R5);1311,61;4,89
15/11/2005;1,17;1,69;1,98;2,60;Fase Final (R4-R5);1313,01;5,75
16/11/2005;1,10;1,49;1,64;2,60;Fase Final (R4-R5);1314,88;6,65
17/11/2005;1,03;0,84;0,87;2,60;Fase Final (R4-R5);1315,65;6,68
18/11/2005;1,01;0,61;0,62;2,60;Fase Final (R4-R5);1315,65;5,60
19/11/2005;1,09;0,99;1,08;2,60;Fase Final (R4-R5);1316,22;5,69
20/11/2005;1,10;1,16;1,27;2,60;Fase Final (R4-R5);1316,87;5,92
21/11/2005;1,07;1,01;1,08;2,60;Fase Final (R4-R5);1318,00;6,68
22/11/2005;1,07;1,23;1,32;2,60;Fase Final (R4-R5);1319,91;6,97
23/11/2005;1,10;1,10;1,21;2,60;Fase Final (R4-R5);1322,01;5,64
24/11/2005;1,06;0,96;1,02;2,60;Fase Final (R4-R5);1322,01;4,09
25/11/2005;1,01;0,90;0,91;2,60;Fase Final (R4-R5);1322,01;2,85
26/11/2005;0,92;0,71;0,65;2,60;Fase Final (R4-R5);1322,01;1,47
27/11/2005;0,85;0,77;0,66;2,60;Fase Final (R4-R5);1322,01;0,98
28/11/2005;0,76;0,54;0,41;2,60;Fase Final (R4-R5);1322,01;0,79
29/11/2005;0,78;0,86;0,67;2,60;Fase Final (R4-R5);1322,01;0,50
30/11/2005;0,73;0,80;0,58;2,60;Fase Final (R4-R5);1322,01;1,02
01/12/2005;0,71;0,59;0,42;2,60;Fase Final (R4-R5);1322,01;1,47
02/12/2005;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;2,38
03/12/2005;0,00;1,00;0,00;0,00;Barbecho / Sin cultivo;0,00;3,19
04/12/2005;0,00;1,56;0,00;0,00;Barbecho / Sin cultivo;0,00;4,70
05/12/2005;0,00;1,04;0,00;0,00;Barbecho / Sin cultivo;0,00;5,03
06/12/2005;0,00;0,76;0,00;0,00;Barbecho / Sin cultivo;0,00;4,68
07/12/2005;0,00;0,76;0,00;0,00;Barbecho / Sin cultivo;0,00;4,88
08/12/2005;0,00;0,76;0,00;0,00;Barbecho / Sin cultivo;0,00;4,55
09/12/2005;0,00;0,94;0,00;0,00;Barbecho / Sin cultivo;0,00;5,07
10/12/2005;0,00;0,68;0,00;0,00;Barbecho / Sin cultivo;0,00;4,45
11/12/2005;0,00;1,70;0,00;0,00;Barbecho / Sin cultivo;0,00;3,95
12/12/2005;0,00;1,77;0,00;0,00;Barbecho / Sin cultivo;0,00;3,56
13/12/2005;0,00;1,21;0,00;0,00;Barbecho / Sin cultivo;0,00;3,18
14/12/2005;0,00;1,33;0,00;0,00;Barbecho / Sin cultivo;0,00;3,57
15/12/2005;0,00;0,73;0,00;0,00;Barbecho / Sin cultivo;0,00;2,63
16/12/2005;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;0,97
17/12/2005;0,00;1,12;0,00;0,00;Barbecho / Sin cultivo;0,00;0,82
18/12/2005;0,00;0,45;0,00;0,00;Barbecho / Sin cultivo;0,00;0,07
19/12/2005;0,00;0,37;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,17
20/12/2005;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,03
21/12/2005;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,29
22/12/2005;0,00;1,15;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,22
23/12/2005;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,18
24/12/2005;0,00;0,59;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,58
25/12/2005;0,00;0,33;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,90
26/12/2005;0,00;0,29;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,06
27/12/2005;0,00;0,53;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,05
28/12/2005;0,00;0,65;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,35
29/12/2005;0,00;0,83;0,00;0,00;Barbecho / Sin cultivo;0,00;1,35
30/12/2005;0,00;1,09;0,00;0,00;Barbecho / Sin cultivo;0,00;3,58
31/12/2005;0,00;1,07;0,00;0,00;Barbecho / Sin cultivo;0,00;4,22
01/01/2006;0,00;1,15;0,00;0,00;Barbecho / Sin cultivo;0,00;5,07
02/01/2006;0,00;1,13;0,00;0,00;Barbecho / Sin cultivo;0,00;4,94
03/01/2006;0,00;0,82;0,00;0,00;Barbecho / Sin cultivo;0,00;3,46
04/01/2006;0,00;0,83;0,00;0,00;Barbecho / Sin cultivo;0,00;2,63
05/01/2006;0,00;0,62;0,00;0,00;Barbecho / Sin cultivo;0,00;2,43
06/01/2006;0,00;0,50;0,00;0,00;Barbecho / Sin cultivo;0,00;2,13
07/01/2006;0,00;0,52;0,00;0,00;Barbecho / Sin cultivo;0,00;2,37
08/01/2006;0,00;0,46;0,00;0,00;Barbecho / Sin cultivo;0,00;2,69
09/01/2006;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;2,52
10/01/2006;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;1,51
11/01/2006;0,00;0,45;0,00;0,00;Barbecho / Sin cultivo;0,00;0,64
12/01/2006;0,00;0,46;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,32
13/01/2006;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,87
14/01/2006;0,00;0,35;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,19
15/01/2006;0,00;0,27;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,13
16/01/2006;0,00;0,37;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,11
17/01/2006;0,00;0,37;0,00;0,00;Barbecho / Sin cultivo;0,00;0,05
18/01/2006;0,00;0,82;0,00;0,00;Barbecho / Sin cultivo;0,00;0,71
19/01/2006;0,00;0,67;0,00;0,00;Barbecho / Sin cultivo;0,00;1,42
20/01/2006;0,00;0,48;0,00;0,00;Barbecho / Sin cultivo;0,00;2,18
21/01/2006;0,00;0,51;0,00;0,00;Barbecho / Sin cultivo;0,00;2,77
22/01/2006;0,00;0,79;0,00;0,00;Barbecho / Sin cultivo;0,00;2,55
23/01/2006;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;1,94
24/01/2006;0,00;0,64;0,00;0,00;Barbecho / Sin cultivo;0,00;0,93
25/01/2006;0,00;0,60;0,00;0,00;Barbecho / Sin cultivo;0,00;0,28
26/01/2006;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,74
27/01/2006;0,00;1,03;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,41
28/01/2006;0,00;0,73;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,09
29/01/2006;0,00;0,83;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,88
30/01/2006;0,00;1,08;0,00;0,00;Barbecho / Sin cultivo;0,00;-3,12
31/01/2006;0,00;0,96;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,30
01/02/2006;0,00;0,81;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,14
02/02/2006;0,00;0,56;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,32
03/02/2006;0,00;1,14;0,00;0,00;Barbecho / Sin cultivo;0,00;0,75
04/02/2006;0,00;0,98;0,00;0,00;Barbecho / Sin cultivo;0,00;0,49
05/02/2006;0,00;0,85;0,00;0,00;Barbecho / Sin cultivo;0,00;0,03
06/02/2006;0,00;1,08;0,00;0,00;Barbecho / Sin cultivo;0,00;0,01
07/02/2006;0,00;1,19;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,19
08/02/2006;0,00;1,60;0,00;0,00;Barbecho / Sin cultivo;0,00;0,39
09/02/2006;0,00;1,27;0,00;0,00;Barbecho / Sin cultivo;0,00;1,01
10/02/2006;0,00;1,09;0,00;0,00;Barbecho / Sin cultivo;0,00;1,34
11/02/2006;0,00;1,26;0,00;0,00;Barbecho / Sin cultivo;0,00;1,89
12/02/2006;0,00;1,30;0,00;0,00;Barbecho / Sin cultivo;0,00;1,91
13/02/2006;0,00;1,29;0,00;0,00;Barbecho / Sin cultivo;0,00;2,36
14/02/2006;0,00;1,60;0,00;0,00;Barbecho / Sin cultivo;0,00;3,04
15/02/2006;0,00;0,96;0,00;0,00;Barbecho / Sin cultivo;0,00;3,42
16/02/2006;0,00;2,20;0,00;0,00;Barbecho / Sin cultivo;0,00;4,77
17/02/2006;0,00;1,69;0,00;0,00;Barbecho / Sin cultivo;0,00;5,32
18/02/2006;0,00;1,27;0,00;0,00;Barbecho / Sin cultivo;0,00;5,15
19/02/2006;0,00;1,40;0,00;0,00;Barbecho / Sin cultivo;0,00;4,38
20/02/2006;0,00;1,04;0,00;0,00;Barbecho / Sin cultivo;0,00;2,90
21/02/2006;0,00;1,37;0,00;0,00;Barbecho / Sin cultivo;0,00;1,86
22/02/2006;0,00;1,29;0,00;0,00;Barbecho / Sin cultivo;0,00;0,67
23/02/2006;0,00;1,38;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,22
24/02/2006;0,00;1,28;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,70
25/02/2006;0,00;0,71;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,94
26/02/2006;0,00;1,17;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,61
27/02/2006;0,00;1,56;0,00;0,00;Barbecho / Sin cultivo;0,00;0,08
28/02/2006;0,00;1,01;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,14
01/03/2006;0,00;1,56;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,22
02/03/2006;0,00;1,69;0,00;0,00;Barbecho / Sin cultivo;0,00;0,46
03/03/2006;0,00;2,35;0,00;0,00;Barbecho / Sin cultivo;0,00;1,71
04/03/2006;0,00;1,84;0,00;0,00;Barbecho / Sin cultivo;0,00;3,60
05/03/2006;0,00;2,02;0,00;0,00;Barbecho / Sin cultivo;0,00;3,92
06/03/2006;0,00;2,11;0,00;0,00;Barbecho / Sin cultivo;0,00;3,93
07/03/2006;0,00;2,28;0,00;0,00;Barbecho / Sin cultivo;0,00;4,30
08/03/2006;0,00;2,01;0,00;0,00;Barbecho / Sin cultivo;0,00;4,89
09/03/2006;0,00;2,33;0,00;0,00;Barbecho / Sin cultivo;0,00;6,16
10/03/2006;0,00;2,16;0,00;0,00;Barbecho / Sin cultivo;0,00;6,80
11/03/2006;0,00;2,24;0,00;0,00;Barbecho / Sin cultivo;0,00;7,06
12/03/2006;0,00;2,52;0,00;0,00;Barbecho / Sin cultivo;0,00;7,13
13/03/2006;0,00;2,24;0,00;0,00;Barbecho / Sin cultivo;0,00;7,55
14/03/2006;0,00;2,63;0,00;0,00;Barbecho / Sin cultivo;0,00;8,53
15/03/2006;0,00;2,93;0,00;0,00;Barbecho / Sin cultivo;0,00;8,75
16/03/2006;0,00;2,79;0,00;0,00;Barbecho / Sin cultivo;0,00;8,90
17/03/2006;0,00;1,25;0,00;0,00;Barbecho / Sin cultivo;0,00;8,74
18/03/2006;0,00;1,63;0,00;0,00;Barbecho / Sin cultivo;0,00;8,49
19/03/2006;0,00;1,47;0,00;0,00;Barbecho / Sin cultivo;0,00;7,49
20/03/2006;0,00;1,39;0,00;0,00;Barbecho / Sin cultivo;0,00;6,65
21/03/2006;0,00;1,49;0,00;0,00;Barbecho / Sin cultivo;0,00;6,43
22/03/2006;0,00;2,05;0,00;0,00;Barbecho / Sin cultivo;0,00;5,90
23/03/2006;0,00;1,11;0,00;0,00;Barbecho / Sin cultivo;0,00;6,40
24/03/2006;0,00;2,32;0,00;0,00;Barbecho / Sin cultivo;0,00;7,28
25/03/2006;0,00;2,38;0,00;0,00;Barbecho / Sin cultivo;0,00;8,20
26/03/2006;0,00;3,26;0,00;0,00;Barbecho / Sin cultivo;0,00;9,64
27/03/2006;0,00;3,49;0,00;0,00;Barbecho / Sin cultivo;0,00;10,29
28/03/2006;0,00;2,96;0,00;0,00;Barbecho / Sin cultivo;0,00;9,68
29/03/2006;0,00;1,63;0,00;0,00;Barbecho / Sin cultivo;0,00;9,13
30/03/2006;0,00;2,31;0,00;0,00;Barbecho / Sin cultivo;0,00;8,69
31/03/2006;0,00;2,98;0,00;0,00;Barbecho / Sin cultivo;0,00;8,25
01/04/2006;0,00;2,56;0,00;0,00;Barbecho / Sin cultivo;0,00;8,74
02/04/2006;0,00;2,86;0,00;0,00;Barbecho / Sin cultivo;0,00;8,97
03/04/2006;0,00;3,04;0,00;0,00;Barbecho / Sin cultivo;0,00;8,64
04/04/2006;0,00;3,57;0,00;0,00;Barbecho / Sin cultivo;0,00;9,29
05/04/2006;0,00;3,17;0,00;0,00;Barbecho / Sin cultivo;0,00;9,37
06/04/2006;0,00;1,17;0,00;0,00;Barbecho / Sin cultivo;0,00;9,18
07/04/2006;0,00;1,73;0,00;0,00;Barbecho / Sin cultivo;0,00;9,38
08/04/2006;0,00;2,56;0,00;0,00;Barbecho / Sin cultivo;0,00;8,83
09/04/2006;0,00;2,47;0,00;0,00;Barbecho / Sin cultivo;0,00;8,68
10/04/2006;0,00;3,14;0,00;0,00;Barbecho / Sin cultivo;0,00;8,15
11/04/2006;0,00;2,89;0,00;0,00;Barbecho / Sin cultivo;0,00;6,78
12/04/2006;0,00;3,14;0,00;0,00;Barbecho / Sin cultivo;0,00;6,45
13/04/2006;0,00;3,34;0,00;0,00;Barbecho / Sin cultivo;0,00;6,37
14/04/2006;0,00;2,91;0,00;0,00;Barbecho / Sin cultivo;0,00;7,49
15/04/2006;0,00;2,62;0,00;0,00;Barbecho / Sin cultivo;0,00;8,77
16/04/2006;0,00;1,84;0,00;0,00;Barbecho / Sin cultivo;0,00;8,79
17/04/2006;0,00;3,18;0,00;0,00;Barbecho / Sin cultivo;0,00;8,69
18/04/2006;0,00;2,85;0,00;0,00;Barbecho / Sin cultivo;0,00;7,92
19/04/2006;0,00;2,73;0,00;0,00;Barbecho / Sin cultivo;0,00;7,74
20/04/2006;0,00;3,07;0,00;0,00;Barbecho / Sin cultivo;0,00;8,33
21/04/2006;0,00;3,40;0,00;0,00;Barbecho / Sin cultivo;0,00;8,47
22/04/2006;0,00;3,60;0,00;0,00;Barbecho / Sin cultivo;0,00;8,96
23/04/2006;1,17;3,90;4,57;0,05;Fase Inicial (VE-V4);4,60;9,88
24/04/2006;1,17;4,10;4,78;0,05;Fase Inicial (VE-V4);10,73;10,82
25/04/2006;1,17;4,16;4,88;0,05;Fase Inicial (VE-V4);17,57;12,45
26/04/2006;0,82;4,38;3,61;0,05;Fase Inicial (VE-V4);24,38;13,58
27/04/2006;0,52;4,35;2,28;0,05;Fase Inicial (VE-V4);29,27;13,55
28/04/2006;0,36;4,10;1,46;0,05;Fase Inicial (VE-V4);33,01;12,60
29/04/2006;0,27;3,75;1,01;0,05;Fase Inicial (VE-V4);36,55;10,93
30/04/2006;0,22;3,56;0,79;0,05;Fase Inicial (VE-V4);40,31;9,76
01/05/2006;0,20;4,18;0,82;0,05;Fase Inicial (VE-V4);46,28;9,75
02/05/2006;0,18;4,79;0,85;0,05;Fase Inicial (VE-V4);52,35;10,65
03/05/2006;0,16;4,58;0,75;0,05;Fase Inicial (VE-V4);58,22;12,16
04/05/2006;0,28;1,97;0,55;0,05;Fase Inicial (VE-V4);61,09;12,88
05/05/2006;1,05;3,94;4,14;0,05;Fase Inicial (VE-V4);65,50;13,04
06/05/2006;0,69;4,39;3,04;0,05;Fase Inicial (VE-V4);70,03;12,73
07/05/2006;0,45;3,13;1,40;0,05;Fase Inicial (VE-V4);72,37;11,58
08/05/2006;0,35;4,13;1,47;0,05;Fase Inicial (VE-V4);74,21;10,65
09/05/2006;0,26;4,11;1,08;0,05;Fase Inicial (VE-V4);78,44;10,33
10/05/2006;0,22;4,55;0,98;0,05;Fase Inicial (VE-V4);84,48;10,75
11/05/2006;0,19;4,69;0,87;0,05;Fase Inicial (VE-V4);91,51;12,04
12/05/2006;0,17;4,63;0,78;0,05;Fase Inicial (VE-V4);97,72;13,57
13/05/2006;0,18;4,46;0,80;0,06;Fase Inicial (VE-V4);103,69;14,40
14/05/2006;0,17;4,86;0,81;0,06;Fase Inicial (VE-V4);110,59;15,01
15/05/2006;0,16;5,15;0,81;0,08;Fase Inicial (VE-V4);118,03;15,48
16/05/2006;0,15;5,80;0,89;0,09;Fase Inicial (VE-V4);126,57;16,76
17/05/2006;0,15;5,44;0,82;0,10;Fase Inicial (VE-V4);136,15;17,93
18/05/2006;0,15;5,73;0,86;0,11;Fase Inicial (VE-V4);141,52;17,59
19/05/2006;0,21;5,30;1,13;0,12;Fase Inicial (VE-V4);146,99;16,71
20/05/2006;0,18;3,72;0,66;0,12;Fase Inicial (VE-V4);151,83;15,12
21/05/2006;0,17;5,79;0,97;0,13;Fase Inicial (VE-V4);156,86;13,85
22/05/2006;0,16;4,34;0,68;0,13;Fase Inicial (VE-V4);159,13;12,28
23/05/2006;0,15;4,49;0,69;0,14;Fase Inicial (VE-V4);162,14;11,14
24/05/2006;0,15;4,59;0,70;0,14;Fase Inicial (VE-V4);167,11;10,68
25/05/2006;0,15;5,20;0,78;0,15;Fase Inicial (VE-V4);174,87;11,20
26/05/2006;0,15;6,04;0,91;0,17;Fase Inicial (VE-V4);183,90;13,62
27/05/2006;0,15;6,43;0,97;0,18;Fase Inicial (VE-V4);193,64;16,48
28/05/2006;0,15;5,81;0,87;0,20;Fase Inicial (VE-V4);204,21;19,01
29/05/2006;0,15;6,66;1,00;0,21;Fase Inicial (VE-V4);213,81;19,76
30/05/2006;0,15;5,39;0,81;0,22;Fase Inicial (VE-V4);219,78;18,43
31/05/2006;0,15;4,82;0,72;0,22;Fase Inicial (VE-V4);224,01;15,93
01/06/2006;0,15;5,44;0,82;0,23;Fase Inicial (VE-V4);229,68;13,53
02/06/2006;0,15;5,43;0,81;0,24;Fase Inicial (VE-V4);236,91;12,39
03/06/2006;0,15;5,64;0,85;0,25;Fase Inicial (VE-V4);244,15;12,82
04/06/2006;0,15;5,51;0,83;0,26;Fase Inicial (VE-V4);251,92;14,21
05/06/2006;0,15;6,12;0,92;0,28;Fase Inicial (VE-V4);260,75;15,86
06/06/2006;0,15;5,81;0,87;0,29;Fase Inicial (VE-V4);270,28;17,02
07/06/2006;0,15;5,68;0,85;0,30;Fase Inicial (VE-V4);280,82;18,86
08/06/2006;0,15;6,30;0,95;0,32;Fase Inicial (VE-V4);290,79;20,23
09/06/2006;0,15;6,68;1,00;0,33;Fase Inicial (VE-V4);300,17;20,65
10/06/2006;0,15;5,20;0,78;0,34;Fase Inicial (VE-V4);307,24;20,17
11/06/2006;0,15;5,52;0,83;0,35;Fase Inicial (VE-V4);317,08;19,80
12/06/2006;0,15;5,30;0,80;0,37;Fase Inicial (VE-V4);327,42;19,27
13/06/2006;0,35;3,26;1,15;0,38;Fase Inicial (VE-V4);334,94;18,61
14/06/2006;0,46;5,11;2,33;0,39;Fase Inicial (VE-V4);344,61;19,20
15/06/2006;0,38;4,16;1,60;0,41;Fase de Desarrollo (V5-V12);351,72;18,25
16/06/2006;0,29;2,70;0,77;0,44;Fase de Desarrollo (V5-V12);356,97;17,31
17/06/2006;0,27;4,32;1,16;0,49;Fase de Desarrollo (V5-V12);365,08;17,12
18/06/2006;0,28;4,95;1,37;0,54;Fase de Desarrollo (V5-V12);372,82;16,64
19/06/2006;0,24;5,09;1,22;0,59;Fase de Desarrollo (V5-V12);380,96;17,00
20/06/2006;0,19;5,22;1,01;0,64;Fase de Desarrollo (V5-V12);388,53;17,61
21/06/2006;0,17;6,23;1,07;0,70;Fase de Desarrollo (V5-V12);397,63;18,31
22/06/2006;0,16;5,68;0,90;0,76;Fase de Desarrollo (V5-V12);407,30;18,94
23/06/2006;0,15;7,03;1,08;0,83;Fase de Desarrollo (V5-V12);418,31;19,79
24/06/2006;0,15;5,40;0,82;0,88;Fase de Desarrollo (V5-V12);426,55;19,85
25/06/2006;0,15;4,15;0,62;0,92;Fase de Desarrollo (V5-V12);432,83;19,01
26/06/2006;0,15;4,59;0,69;0,96;Fase de Desarrollo (V5-V12);439,77;18,08
27/06/2006;0,15;5,67;0,85;1,01;Fase de Desarrollo (V5-V12);447,77;17,27
28/06/2006;0,15;5,93;0,89;1,07;Fase de Desarrollo (V5-V12);456,85;17,35
29/06/2006;0,15;5,59;0,84;1,13;Fase de Desarrollo (V5-V12);465,64;17,99
30/06/2006;0,15;5,83;0,87;1,19;Fase de Desarrollo (V5-V12);476,08;19,03
01/07/2006;0,15;6,26;0,94;1,27;Fase de Desarrollo (V5-V12);487,85;19,92
02/07/2006;0,15;5,49;0,82;1,33;Fase de Desarrollo (V5-V12);498,12;20,34
03/07/2006;0,15;5,69;0,85;1,38;Fase de Desarrollo (V5-V12);506,42;20,26
04/07/2006;0,15;3,78;0,57;1,42;Fase de Desarrollo (V5-V12);512,90;18,96
05/07/2006;0,75;4,19;3,16;1,46;Fase de Desarrollo (V5-V12);518,84;17,37
06/07/2006;0,53;5,32;2,81;1,51;Fase de Desarrollo (V5-V12);526,31;16,48
07/07/2006;0,33;5,26;1,71;1,56;Fase de Desarrollo (V5-V12);534,85;16,61
08/07/2006;0,26;5,92;1,54;1,63;Fase de Desarrollo (V5-V12);545,62;17,91
09/07/2006;0,20;5,95;1,17;1,70;Fase de Desarrollo (V5-V12);557,33;19,46
10/07/2006;0,17;6,61;1,13;1,78;Fase de Desarrollo (V5-V12);569,21;21,31
11/07/2006;0,16;5,48;0,86;1,85;Fase de Desarrollo (V5-V12);581,02;22,09
12/07/2006;0,15;6,35;0,97;1,93;Fase de Desarrollo (V5-V12);593,07;22,41
13/07/2006;0,15;6,23;0,94;2,00;Fase de Desarrollo (V5-V12);605,11;22,35
14/07/2006;0,17;6,00;1,02;2,08;Fase de Desarrollo (V5-V12);617,15;21,80
15/07/2006;0,38;5,40;2,07;2,16;Fase de Desarrollo (V5-V12);629,85;21,82
16/07/2006;0,29;5,97;1,72;2,24;Fase de Desarrollo (V5-V12);641,96;22,08
17/07/2006;0,21;6,09;1,28;2,32;Fase de Desarrollo (V5-V12);654,77;22,77
18/07/2006;0,17;3,54;0,61;2,38;Fase de Madurez (V13-R3);665,05;22,46
19/07/2006;0,16;4,54;0,75;2,44;Fase de Madurez (V13-R3);674,33;21,67
20/07/2006;0,39;6,04;2,35;2,51;Fase de Madurez (V13-R3);685,03;20,95
21/07/2006;0,25;6,17;1,56;2,57;Fase de Madurez (V13-R3);695,51;20,07
22/07/2006;0,19;6,03;1,15;2,60;Fase de Madurez (V13-R3);705,88;20,08
23/07/2006;0,17;5,75;0,95;2,60;Fase de Madurez (V13-R3);716,59;20,65
24/07/2006;0,16;6,21;0,98;2,60;Fase de Madurez (V13-R3);728,37;21,07
25/07/2006;0,15;6,49;0,99;2,60;Fase de Madurez (V13-R3);740,25;21,25
26/07/2006;0,15;5,87;0,89;2,60;Fase de Madurez (V13-R3);751,12;21,21
27/07/2006;0,15;3,89;0,59;2,60;Fase de Madurez (V13-R3);759,16;20,28
28/07/2006;0,79;4,88;3,88;2,60;Fase de Madurez (V13-R3);766,70;19,14
29/07/2006;0,54;5,66;3,04;2,60;Fase de Madurez (V13-R3);776,30;18,81
30/07/2006;0,33;5,17;1,72;2,60;Fase de Madurez (V13-R3);787,34;18,95
31/07/2006;0,24;6,39;1,56;2,60;Fase de Madurez (V13-R3);797,15;19,61
01/08/2006;0,18;6,02;1,09;2,60;Fase de Madurez (V13-R3);808,99;20,57
02/08/2006;0,16;6,04;0,98;2,60;Fase de Madurez (V13-R3);819,46;20,61
03/08/2006;0,16;5,40;0,84;2,60;Fase de Madurez (V13-R3);827,03;20,07
04/08/2006;0,15;5,02;0,77;2,60;Fase de Madurez (V13-R3);834,69;19,23
05/08/2006;0,15;5,27;0,80;2,60;Fase de Madurez (V13-R3);843,56;18,52
06/08/2006;0,15;5,29;0,80;2,60;Fase de Madurez (V13-R3);852,42;18,02
07/08/2006;0,15;5,26;0,79;2,60;Fase de Madurez (V13-R3);860,79;17,84
08/08/2006;0,15;5,28;0,79;2,60;Fase de Madurez (V13-R3);869,12;18,15
09/08/2006;0,15;5,35;0,80;2,60;Fase de Madurez (V13-R3);877,62;18,05
10/08/2006;0,15;5,35;0,80;2,60;Fase de Madurez (V13-R3);886,58;18,03
11/08/2006;0,15;5,22;0,78;2,60;Fase de Madurez (V13-R3);895,38;17,99
12/08/2006;0,15;5,24;0,79;2,60;Fase de Madurez (V13-R3);903,44;17,62
13/08/2006;0,15;4,50;0,68;2,60;Fase de Madurez (V13-R3);910,34;16,70
14/08/2006;0,15;4,17;0,63;2,60;Fase de Madurez (V13-R3);917,24;15,96
15/08/2006;0,15;4,74;0,71;2,60;Fase de Madurez (V13-R3);924,54;15,52
16/08/2006;0,15;1,48;0,22;2,60;Fase de Madurez (V13-R3);926,70;14,57
17/08/2006;0,63;3,09;1,96;2,60;Fase de Madurez (V13-R3);930,67;14,03
18/08/2006;0,49;1,81;0,88;2,60;Fase de Madurez (V13-R3);933,54;13,04
19/08/2006;1,04;3,12;3,24;2,60;Fase de Madurez (V13-R3);938,21;12,19
20/08/2006;1,06;4,18;4,42;2,60;Fase de Madurez (V13-R3);944,74;12,66
21/08/2006;0,75;4,58;3,45;2,60;Fase de Madurez (V13-R3);952,90;13,82
22/08/2006;0,50;4,83;2,43;2,60;Fase de Madurez (V13-R3);962,10;15,65
23/08/2006;0,35;5,24;1,82;2,60;Fase de Madurez (V13-R3);971,34;17,19
24/08/2006;0,25;4,49;1,11;2,60;Fase de Madurez (V13-R3);978,97;17,82
25/08/2006;0,21;4,23;0,88;2,60;Fase de Madurez (V13-R3);986,65;17,91
26/08/2006;0,18;4,51;0,82;2,60;Fase de Madurez (V13-R3);994,12;17,30
27/08/2006;0,17;4,59;0,77;2,60;Fase de Madurez (V13-R3);1003,06;17,15
28/08/2006;0,16;5,20;0,84;2,60;Fase de Madurez (V13-R3);1012,43;17,73
29/08/2006;0,16;5,12;0,80;2,60;Fase de Madurez (V13-R3);1020,90;17,89
30/08/2006;0,15;4,53;0,69;2,60;Fase de Madurez (V13-R3);1029,19;18,29
31/08/2006;0,15;4,70;0,71;2,60;Fase de Madurez (V13-R3);1038,95;18,41
01/09/2006;0,15;4,86;0,73;2,60;Fase de Madurez (V13-R3);1048,95;18,46
02/09/2006;0,15;4,87;0,73;2,60;Fase de Madurez (V13-R3);1058,75;19,02
